X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2716N: Security Apparatus - Fund for Peace,1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.22121,0.20993286,0.15867999,0.2188,6.2479277,-0.10619391
2716N: Security Apparatus - Fund for Peace,0823: GNI  (current US$) - WDI,0.21997,0.17022589,0.036010012,0.21997,6.169925,-0.2230339
2716N: Security Apparatus - Fund for Peace,0714: Gross capital formation  (current US$) - WDI,0.21987,0.19180122,0.039079994,0.21987,6.129283,-0.16753742
2716N: Security Apparatus - Fund for Peace,0681: Final consumption expenditure; etc.  (current US$) - WDI,0.21936,0.168626,0.047140002,0.21936,5.9541965,-0.2252421
2716N: Security Apparatus - Fund for Peace,0718: Gross capital formation  (constant LCU) - WDI,0.21872,0.21329759,0.124970004,0.21872,6.087463,0.07363703
2716N: Security Apparatus - Fund for Peace,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.21845,0.19824335,0.092319995,0.21845,5.9541965,-0.1421501
2716N: Security Apparatus - Fund for Peace,0672: Household final consumption expenditure  (current US$) - WDI,0.21834,0.17255616,0.049060002,0.21834,5.9068904,-0.21397156
2716N: Security Apparatus - Fund for Peace,0687: Final consumption expenditure  (current US$) - WDI,0.21811,0.16732804,0.047519997,0.21811,6.044394,-0.2253485
2716N: Security Apparatus - Fund for Peace,0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.2181,0.21150981,0.15718,0.2181,6.0,0.08117998
2716N: Security Apparatus - Fund for Peace,2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO,0.21809,0.10470003,0.041250005,0.21809,6.0,-0.33673427
2716N: Security Apparatus - Fund for Peace,0363: Electricity production from nuclear sources  (% of total) - WDI,0.2178,0.038962588,0.039560005,0.21665,6.044394,-0.42289174
2716N: Security Apparatus - Fund for Peace,1733: Crude oil production - TOT (KTOE) - OECD,0.21779,0.20164812,0.15535998,0.21779,6.0,0.1270507
2716N: Security Apparatus - Fund for Peace,0743: Industry; value added  (current US$) - WDI,0.21774,0.18896714,0.054379992,0.21774,5.9541965,-0.16962565
2716N: Security Apparatus - Fund for Peace,0688: Final consumption expenditure  (current LCU) - WDI,0.21771,0.211839,0.115210004,0.21463,6.169925,0.07662241
2716N: Security Apparatus - Fund for Peace,0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,0.21763,0.20433576,0.07005,0.21452,6.087463,-0.115300626
2716N: Security Apparatus - Fund for Peace,1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.21736,0.21209054,0.14183,0.21736,6.2094536,-0.072591096
2716N: Security Apparatus - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.21703,0.083483055,0.059919998,0.21703,6.087463,-0.36544076
2716N: Security Apparatus - Fund for Peace,0715: Gross capital formation  (current LCU) - WDI,0.21697,0.21051721,0.110089995,0.21697,6.169925,0.080329224
2716N: Security Apparatus - Fund for Peace,0806: GDP; PPP  (constant 2011 international $) - WDI,0.21689,0.20241429,0.06955001,0.21689,6.169925,-0.120315075
2716N: Security Apparatus - Fund for Peace,0738: Manufacturing; value added  (current LCU) - WDI,0.21631,0.21264459,0.101349995,0.21631,6.129283,0.060542565
2716N: Security Apparatus - Fund for Peace,0682: Final consumption expenditure; etc.  (current LCU) - WDI,0.21618,0.21031785,0.11242,0.21618,6.169925,0.07656463
2716N: Security Apparatus - Fund for Peace,1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI,0.2161,0.15859523,0.10756001,0.2161,6.2094536,0.23980153
2716N: Security Apparatus - Fund for Peace,0744: Industry; value added  (current LCU) - WDI,0.21529,0.20785715,0.118049994,0.21529,6.169925,0.08621394
2716N: Security Apparatus - Fund for Peace,1279: Death rate; crude  (per 1;000 people) - WDI,0.21425,0.20839418,0.1528,0.21425,6.2479277,0.076523334
2716N: Security Apparatus - Fund for Peace,0686: Final consumption expenditure; etc.  (% of GDP) - WDI,0.21404,0.14677975,0.07980999,0.21404,6.169925,0.2593458
2716N: Security Apparatus - Fund for Peace,0673: Household final consumption expenditure  (current LCU) - WDI,0.21394,0.20793429,0.10689999,0.21101,6.169925,0.07749653
2716N: Security Apparatus - Fund for Peace,0899: School enrollment; primary  (% gross) - WDI,0.21391,0.2039167,0.10701,0.21391,6.087463,-0.099966474
2716N: Security Apparatus - Fund for Peace,0819: Gross domestic savings  (% of GDP) - WDI,0.21329,0.14599973,0.07655001,0.21329,6.169925,-0.25940368
2716N: Security Apparatus - Fund for Peace,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.21284,0.2128169,0.097289994,0.20923,6.129283,0.0048076496
2716N: Security Apparatus - Fund for Peace,0666: Household final consumption expenditure; etc.  (current US$) - WDI,0.2126,0.16728467,0.05331,0.2126,5.9068904,-0.21287395
2716N: Security Apparatus - Fund for Peace,0845: Net taxes on products  (current LCU) - WDI,0.21254,0.21248025,0.13859999,0.21254,6.044394,-0.007730125
2716N: Security Apparatus - Fund for Peace,0362: Electricity production from natural gas sources  (% of total) - WDI,0.21248,0.20730622,0.14119999,0.20967,6.044394,0.07192894
2716N: Security Apparatus - Fund for Peace,1040: Immunization; DPT  (% of children ages 12-23 months) - WDI,0.21234,-0.010241434,0.073290005,0.21234,4.5849624,-0.47178537
2716N: Security Apparatus - Fund for Peace,0713: Changes in inventories  (constant LCU) - WDI,0.21222,0.21203788,0.15338999,0.21222,6.0,-0.013495276
2716N: Security Apparatus - Fund for Peace,1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.21166,0.20948976,0.10094,0.21166,6.0,-0.04658578
2716N: Security Apparatus - Fund for Peace,0801: GDP  (current LCU) - WDI,0.21129,0.20581794,0.10179,0.20846,6.2479277,0.07397343
2716N: Security Apparatus - Fund for Peace,1102: Health expenditure; public  (% of government expenditure) - WDI,0.21116,-0.0037900507,0.07586001,0.21116,6.2479277,-0.46362707
2716N: Security Apparatus - Fund for Peace,0665: General government final consumption expenditure  (% of GDP) - WDI,0.21055,0.18882687,0.10279,0.20785,6.169925,-0.14738765
2716N: Security Apparatus - Fund for Peace,0039: Transport services  (% of service imports; BoP) - WDI,0.21051,0.057262465,0.05832,0.21051,6.129283,0.39146844
2716N: Security Apparatus - Fund for Peace,0048: Net primary income  (BoP; current US$) - WDI,0.20995,0.18384188,0.11926,0.20995,6.129283,-0.16158006
2716N: Security Apparatus - Fund for Peace,0809: GDP per capita  (current LCU) - WDI,0.20949,0.20323281,0.15418,0.20698,6.2479277,0.079102434
2716N: Security Apparatus - Fund for Peace,0655: Armed forces personnel  (% of total labor force) - WDI,0.20915,0.18380441,0.15999,0.20915,6.169925,0.159203
2716N: Security Apparatus - Fund for Peace,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO,0.20902,0.10457119,0.043620005,0.20902,5.9541965,-0.3231854
2716N: Security Apparatus - Fund for Peace,0078: Personal remittances; received  (% of GDP) - WDI,0.20833,0.118901365,0.06091,0.20833,6.129283,0.29904622
2716N: Security Apparatus - Fund for Peace,2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO,0.20816,0.109177336,0.03554,0.20816,5.9068904,-0.3146151
2716N: Security Apparatus - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.20786,0.07707079,0.06403999,0.20465,6.087463,-0.3616479
2716N: Security Apparatus - Fund for Peace,1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,0.20782,0.16585991,0.16023,0.20782,6.2479277,0.20484164
2716N: Security Apparatus - Fund for Peace,0628: Air transport; freight  (million ton-km) - WDI,0.20747,0.12085316,0.05506,0.20409,6.087463,-0.29430738
2716N: Security Apparatus - Fund for Peace,2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,0.20746,0.12634149,0.036799997,0.20746,5.857981,-0.2848131
2716N: Security Apparatus - Fund for Peace,0724: Imports of goods and services  (constant LCU) - WDI,0.2072,0.20530674,0.11455001,0.2072,6.087463,0.043511637
2716N: Security Apparatus - Fund for Peace,0824: GNI  (current LCU) - WDI,0.20718,0.20166378,0.104669996,0.20421,6.2479277,0.07427125
2716N: Security Apparatus - Fund for Peace,0765: Adjusted savings: net forest depletion  (% of GNI) - WDI,0.20706,0.14698671,0.089789994,0.20706,6.169925,0.24509852
2716N: Security Apparatus - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.20698,-0.024988547,0.044579998,0.20698,6.129283,-0.48163113
2716N: Security Apparatus - Fund for Peace,0831: GNI per capita  (current LCU) - WDI,0.20616,0.20016609,0.15111,0.2038,6.2479277,0.077420264
2716N: Security Apparatus - Fund for Peace,1376: Transport services  (% of commercial service imports) - WDI,0.20602,0.029405922,0.054330006,0.20602,6.129283,0.42025477
2716N: Security Apparatus - Fund for Peace,0721: Imports of goods and services  (current LCU) - WDI,0.20599,0.20338233,0.09791,0.20239,6.2094536,0.051065397
2716N: Security Apparatus - Fund for Peace,1104: Health expenditure; total  (% of GDP) - WDI,0.20557,0.01103057,0.05405,0.20557,6.2479277,-0.44106624
2716N: Security Apparatus - Fund for Peace,1041: Immunization; measles  (% of children ages 12-23 months) - WDI,0.20529,-7.696003E-4,0.054169998,0.20529,5.4594316,-0.4539379
2716N: Security Apparatus - Fund for Peace,0901: School enrollment; primary; male  (% gross) - WDI,0.20493,0.20492978,0.12535998,0.20205,6.087463,-4.6391712E-4
2716N: Security Apparatus - Fund for Peace,0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI,0.20462,0.12096754,0.10587,0.20118,6.0,0.28922737
2716N: Security Apparatus - Fund for Peace,0441: Total fisheries production  (metric tons) - WDI,0.20457,0.2045597,0.13898,0.20457,6.2479277,0.0032090964
2716N: Security Apparatus - Fund for Peace,0706: Gross fixed capital formation  (current LCU) - WDI,0.20417,0.19827394,0.08742,0.20154,6.169925,0.076785855
2716N: Security Apparatus - Fund for Peace,1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.20388,0.20384975,0.12343,0.20098,6.129283,-0.005499511
2716N: Security Apparatus - Fund for Peace,2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,0.20379,0.11835472,0.02696,0.20379,6.087463,-0.29229313
2716N: Security Apparatus - Fund for Peace,0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,0.20376,0.13944927,0.053159997,0.20376,6.2479277,-0.2535956
2716N: Security Apparatus - Fund for Peace,0914: School enrollment; primary; private  (% of total primary) - WDI,0.20332,0.20112553,0.16832,0.20332,6.0,0.046845116
2716N: Security Apparatus - Fund for Peace,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.20291,0.20016514,0.15755,0.19992,6.169925,0.052391473
2716N: Security Apparatus - Fund for Peace,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,0.20289,0.12392821,0.026260003,0.20289,6.129283,-0.2810014
2716N: Security Apparatus - Fund for Peace,0842: Net income from abroad  (current LCU) - WDI,0.20251,0.19911754,0.12805,0.19969,6.2094536,-0.058244813
2716N: Security Apparatus - Fund for Peace,0439: Aquaculture production  (metric tons) - WDI,0.20231,0.20200363,0.12575,0.19861,6.2094536,0.017503569
2716N: Security Apparatus - Fund for Peace,0318: Net official development assistance received  (current US$) - WDI,0.2023,0.10953291,0.12021,0.19858,6.0,0.3045769
2716N: Security Apparatus - Fund for Peace,0321: Net official development assistance received  (constant 2013 US$) - WDI,0.20202,0.108978674,0.113010004,0.19889,6.0,0.30502677
2716N: Security Apparatus - Fund for Peace,0693: Gross national expenditure  (current LCU) - WDI,0.20187,0.19603996,0.096109994,0.19898,6.2094536,0.076354645
2716N: Security Apparatus - Fund for Peace,0698: Exports of goods and services  (current LCU) - WDI,0.20174,0.1984831,0.11318,0.1988,6.2094536,0.057069242
2716N: Security Apparatus - Fund for Peace,0314: Net official development assistance and official aid received  (current US$) - WDI,0.20081,0.10848372,0.11831,0.1971,6.0,0.3038524
2716N: Security Apparatus - Fund for Peace,0007: Arable land  (hectares per person) - WDI,0.20073,0.1829817,0.14188999,0.20073,6.2479277,-0.13322273
2716N: Security Apparatus - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.20015,0.19273333,0.028830007,0.20015,5.857981,-0.0861201
2716N: Security Apparatus - Fund for Peace,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,0.20005,0.107449286,0.111829996,0.19693,6.0,0.30430365
2716N: Security Apparatus - Fund for Peace,0815: Oil rents  (% of GDP) - WDI,0.19982,0.15494165,0.13874,0.19982,6.169925,0.21184511
2716N: Security Apparatus - Fund for Peace,0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,0.19969,0.11438294,0.13088,0.19623,6.0,0.29207373
2716N: Security Apparatus - Fund for Peace,0364: Electricity production from oil sources  (% of total) - WDI,0.19961,0.12993923,0.08325999,0.19624,6.044394,0.26395223
2716N: Security Apparatus - Fund for Peace,1265: Refugee population by country or territory of asylum - WDI,0.19958,0.17467171,0.1306,0.19958,6.129283,0.1578236
2716N: Security Apparatus - Fund for Peace,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.19955,0.1921257,0.028549999,0.19955,6.0,-0.08616447
2716N: Security Apparatus - Fund for Peace,1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI,0.19934,0.04595636,0.02956,0.19934,6.129283,-0.39164224
2716N: Security Apparatus - Fund for Peace,0661: General government final consumption expenditure  (current LCU) - WDI,0.19754,0.19217871,0.10843,0.19489,6.169925,0.07322083
2716N: Security Apparatus - Fund for Peace,0627: Air transport; registered carrier departures worldwide - WDI,0.19719,0.16184112,0.0529,0.19719,4.169925,-0.18801299
2716N: Security Apparatus - Fund for Peace,0076: Personal transfers; receipts  (BoP; current US$) - WDI,0.19671,0.16152371,0.13169,0.19671,5.9541965,0.18758008
2716N: Security Apparatus - Fund for Peace,0837: Gross savings  (current US$) - WDI,0.1966,0.17207657,0.034040004,0.1966,5.70044,-0.1565996
2716N: Security Apparatus - Fund for Peace,1354: Food imports  (% of merchandise imports) - WDI,0.19454,0.056711704,0.036510006,0.19454,6.0,0.37125233
2716N: Security Apparatus - Fund for Peace,0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,0.19387,0.09069645,0.09998,0.19387,6.0,-0.3212064
2716N: Security Apparatus - Fund for Peace,0024: Cereal production  (metric tons) - WDI,0.19358,0.19282737,0.07942,0.19358,6.2094536,-0.027434025
2716N: Security Apparatus - Fund for Peace,0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,0.19341,0.1753411,0.14204,0.19024,6.044394,0.1344206
2716N: Security Apparatus - Fund for Peace,0799: Mineral rents  (% of GDP) - WDI,0.19276,0.18049672,0.122080006,0.19029,6.2479277,0.110739715
2716N: Security Apparatus - Fund for Peace,0358: Electricity production from coal sources  (% of total) - WDI,0.19216,0.1542159,0.08847,0.18923,6.044394,-0.19479245
2716N: Security Apparatus - Fund for Peace,0828: GNI; PPP  (current international $) - WDI,0.19184,0.17752305,0.049799994,0.19184,6.129283,-0.119653426
2716N: Security Apparatus - Fund for Peace,0805: GDP; PPP  (current international $) - WDI,0.19172,0.17767075,0.048149988,0.19172,6.169925,-0.11852951
2716N: Security Apparatus - Fund for Peace,1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,0.19099,0.08424081,0.06453,0.19099,5.9541965,-0.32672495
2716N: Security Apparatus - Fund for Peace,0027: Livestock production index  (2004-2006 = 100) - WDI,0.19036,0.15030234,0.08892,0.19036,6.2479277,0.20014408
2716N: Security Apparatus - Fund for Peace,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.19017,0.17831853,0.14452,0.18678,6.044394,0.108864464
2716N: Security Apparatus - Fund for Peace,1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.18981,0.16867165,0.12290999,0.18757,6.2479277,0.14539032
2716N: Security Apparatus - Fund for Peace,1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI,0.18975,0.13146241,0.060179994,0.18755,6.2094536,0.24142824
2716N: Security Apparatus - Fund for Peace,0468: Net domestic credit  (current LCU) - WDI,0.18803,0.18511276,0.10029001,0.18803,6.169925,-0.05401154
2716N: Security Apparatus - Fund for Peace,0771: Adjusted savings: energy depletion  (% of GNI) - WDI,0.18803,0.15130076,0.12948,0.18803,6.2094536,0.19164877
2716N: Security Apparatus - Fund for Peace,0769: Adjusted savings: mineral depletion  (% of GNI) - WDI,0.18787,0.17297497,0.11027999,0.18556,6.2479277,0.122045144
2716N: Security Apparatus - Fund for Peace,1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18724,0.18416366,0.12808001,0.18724,6.2094536,-0.055464856
2716N: Security Apparatus - Fund for Peace,0712: Changes in inventories  (current LCU) - WDI,0.18679,0.17706624,0.14021,0.18346,6.129283,0.098609135
2716N: Security Apparatus - Fund for Peace,1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.18653,0.1644212,0.12183999,0.18653,6.2094536,0.14869025
2716N: Security Apparatus - Fund for Peace,0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,0.1861,0.18278083,0.04997,0.1861,6.044394,-0.057612244
2716N: Security Apparatus - Fund for Peace,0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI,0.18603,0.1496779,0.042549998,0.18603,6.129283,-0.19066228
2716N: Security Apparatus - Fund for Peace,2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,0.18582,0.18571113,0.03978,0.18582,6.087463,-0.010434307
2716N: Security Apparatus - Fund for Peace,0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI,0.18498,0.12935185,0.08269001,0.18498,6.0,-0.2358562
2716N: Security Apparatus - Fund for Peace,0629: Air transport; passengers carried - WDI,0.18476,0.14483793,0.038550004,0.18163,6.087463,-0.1998051
2716N: Security Apparatus - Fund for Peace,1359: Ores and metals imports  (% of merchandise imports) - WDI,0.18436,0.14273125,0.045820005,0.18107,6.087463,-0.20403124
2716N: Security Apparatus - Fund for Peace,0440: Capture fisheries production  (metric tons) - WDI,0.18326,0.18267104,0.11794999,0.18326,6.2479277,-0.024268439
2716N: Security Apparatus - Fund for Peace,0702: Exports of goods and services  (% of GDP) - WDI,0.18323,0.07703679,0.10813,0.18072,6.2094536,-0.325873
2716N: Security Apparatus - Fund for Peace,1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,0.18281,0.18125203,0.117709994,0.18281,6.2094536,0.039470937
2716N: Security Apparatus - Fund for Peace,1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,0.18279,0.11517235,0.10833,0.17993,6.169925,0.26003394
2716N: Security Apparatus - Fund for Peace,0464: Total reserves in months of imports - WDI,0.18267,0.13784158,0.076969996,0.17948,6.169925,0.2117272
2716N: Security Apparatus - Fund for Peace,0850: Terms of trade adjustment  (constant LCU) - WDI,0.18246,0.17521884,0.14199999,0.18246,6.087463,0.08509497
2716N: Security Apparatus - Fund for Peace,1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.18211,0.10357798,0.100219995,0.18211,6.169925,0.28023565
2716N: Security Apparatus - Fund for Peace,1320: International tourism; receipts  (% of total exports) - WDI,0.18189,0.17969501,0.068069994,0.17918,6.169925,0.046850726
2716N: Security Apparatus - Fund for Peace,0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI,0.18188,0.13876997,0.079229996,0.18188,6.2094536,0.20762953
2716N: Security Apparatus - Fund for Peace,1355: Fuel imports  (% of merchandise imports) - WDI,0.18148,0.17776705,0.13271001,0.17807,6.087463,0.060934026
2716N: Security Apparatus - Fund for Peace,0058: Technical cooperation grants  (BoP; current US$) - WDI,0.18128,0.155301,0.12506,0.1779,6.0,0.16118
2716N: Security Apparatus - Fund for Peace,1356: ICT goods imports  (% total goods imports) - WDI,0.18089,0.1150115,0.05366999,0.18076,6.087463,-0.25666806
2716N: Security Apparatus - Fund for Peace,0469: Net foreign assets  (current LCU) - WDI,0.18027,0.17791001,0.10431,0.18027,6.169925,0.048579663
2716N: Security Apparatus - Fund for Peace,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.1801,0.17024942,0.11372999,0.1801,6.2094536,-0.0992501
2716N: Security Apparatus - Fund for Peace,0696: Gross national expenditure  (% of GDP) - WDI,0.17854,0.11545624,0.03938999,0.17854,6.169925,0.25116482
2716N: Security Apparatus - Fund for Peace,2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO,0.17852,0.12336807,0.025649995,0.17852,5.2479277,-0.23484446
2716N: Security Apparatus - Fund for Peace,0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI,0.1781,0.13103709,0.08478001,0.17496,6.044394,-0.21693991
2716N: Security Apparatus - Fund for Peace,0482: Inflation; consumer prices  (annual %) - WDI,0.17769,0.17519312,0.0686,0.17497,6.2094536,0.049968842
2716N: Security Apparatus - Fund for Peace,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.17767,0.1149933,0.08692,0.17491,6.087463,-0.25035316
2716N: Security Apparatus - Fund for Peace,0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.17758,0.17701973,0.11228,0.1744,6.087463,0.02366985
2716N: Security Apparatus - Fund for Peace,0841: Net income from abroad  (current US$) - WDI,0.17727,0.15847908,0.07639,0.17727,6.087463,-0.13707995
2716N: Security Apparatus - Fund for Peace,1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.17723,0.113456264,0.06515,0.17723,6.129283,-0.25253463
2716N: Security Apparatus - Fund for Peace,0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI,0.17721,0.1369656,0.122880004,0.1734,6.044394,0.20061009
2716N: Security Apparatus - Fund for Peace,1387: Merchandise exports to economies in the Arab World  (% of total merchandise exports) - WDI,0.17676,0.1343395,0.08620001,0.17378,6.2094536,0.20596239
2716N: Security Apparatus - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.17674,0.12668139,0.08329,0.17674,6.044394,0.22373782
2716N: Security Apparatus - Fund for Peace,0663: General government final consumption expenditure  (annual % growth) - WDI,0.17599,0.16426396,0.09035,0.17291,6.087463,0.10828686
2716N: Security Apparatus - Fund for Peace,0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI,0.17598,0.17550458,0.11968,0.17266,6.044394,-0.021804096
2716N: Security Apparatus - Fund for Peace,0360: Electricity production from hydroelectric sources  (% of total) - WDI,0.17554,0.15289658,0.13201,0.17233,6.044394,0.15047728
2716N: Security Apparatus - Fund for Peace,0679: Household final consumption expenditure; PPP  (current international $) - WDI,0.17522,0.16131082,0.03662,0.17522,6.087463,-0.1179372
2716N: Security Apparatus - Fund for Peace,0026: Food production index  (2004-2006 = 100) - WDI,0.17503,0.13389532,0.094239995,0.17503,6.2479277,0.20281683
2716N: Security Apparatus - Fund for Peace,0323: Net ODA received per capita  (current US$) - WDI,0.17475,0.16751221,0.10951,0.17093,6.0,-0.08507519
2716N: Security Apparatus - Fund for Peace,0757: Services; etc.; value added  (annual % growth) - WDI,0.17416,0.126995,0.082540005,0.17128,6.169925,0.21717507
2716N: Security Apparatus - Fund for Peace,0047: Net financial account  (BoP; current US$) - WDI,0.17395,0.17383774,0.113350004,0.17093,6.169925,-0.010595762
2716N: Security Apparatus - Fund for Peace,0484: Deposit interest rate  (%) - WDI,0.17359,0.13313085,0.12932,0.17002,6.044394,0.2011446
2716N: Security Apparatus - Fund for Peace,1377: Travel services  (% of commercial service imports) - WDI,0.17342,0.16170023,0.123119995,0.17342,6.129283,-0.10825788
2716N: Security Apparatus - Fund for Peace,0730: Trade  (% of GDP) - WDI,0.1732,0.109168574,0.11661,0.17064,6.2094536,-0.2530443
2716N: Security Apparatus - Fund for Peace,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.17293,0.14163901,0.034829997,0.17293,6.129283,-0.17689261
2716N: Security Apparatus - Fund for Peace,0421: CO2 emissions from manufacturing industries and construction  (% of total fuel combustion) - WDI,0.17258,0.16950703,0.12672001,0.16972,6.044394,0.05543444
2716N: Security Apparatus - Fund for Peace,0711: Changes in inventories  (current US$) - WDI,0.17249,0.17196716,0.10495,0.16946,6.129283,0.022865618
2716N: Security Apparatus - Fund for Peace,0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.17226,0.16143766,0.10691,0.169,6.044394,-0.104030475
2716N: Security Apparatus - Fund for Peace,1363: Merchandise imports from low- and middle-income economies outside region  (% of total merchandise imports) - WDI,0.17174,0.16539957,0.12343,0.17174,6.129283,0.07962679
2716N: Security Apparatus - Fund for Peace,0050: Net trade in goods  (BoP; current US$) - WDI,0.1717,0.17095967,0.10484,0.16833,6.169925,0.027209105
2716N: Security Apparatus - Fund for Peace,1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,0.17143,0.1556188,0.08123001,0.17143,6.2094536,0.1257426
2716N: Security Apparatus - Fund for Peace,1100: Health expenditure; private  (% of GDP) - WDI,0.17095,0.14145799,0.116689995,0.17095,6.2479277,0.17173237
2716N: Security Apparatus - Fund for Peace,0729: External balance on goods and services  (% of GDP) - WDI,0.17082,0.10873973,0.04166001,0.16834,6.2094536,-0.24915911
2716N: Security Apparatus - Fund for Peace,0476: Money and quasi money (M2)  (current LCU) - WDI,0.17052,0.1703701,0.08078999,0.17052,6.087463,-0.012243044
2716N: Security Apparatus - Fund for Peace,0097: Net bilateral aid flows from DAC donors; France  (current US$) - WDI,0.1705,0.15778655,0.10364,0.1705,5.9541965,0.11275389
2716N: Security Apparatus - Fund for Peace,0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,0.16982,0.07989792,0.081939995,0.16715,6.0,0.2998701
2716N: Security Apparatus - Fund for Peace,0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,0.16963,0.14952354,0.10946001,0.16637,6.044394,-0.14179727
2716N: Security Apparatus - Fund for Peace,0473: Broad money to total reserves ratio - WDI,0.1689,0.16819279,0.10489,0.16599,6.087463,0.026593538
2716N: Security Apparatus - Fund for Peace,2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,0.16874,0.15695512,0.052810006,0.16627,6.169925,-0.10855816
2716N: Security Apparatus - Fund for Peace,2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.16864,0.12205985,0.046830006,0.16864,6.087463,-0.21582435
2716N: Security Apparatus - Fund for Peace,1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.16863,0.16754633,0.08628,0.166,6.129283,0.03291908
2716N: Security Apparatus - Fund for Peace,0726: External balance on goods and services  (current US$) - WDI,0.16837,0.167913,0.07221999,0.16601,6.2094536,-0.021377152
2716N: Security Apparatus - Fund for Peace,0772: Adjusted savings: particulate emission damage  (current US$) - WDI,0.16798,0.16425528,0.06486,0.16798,6.2094536,-0.06103051
2716N: Security Apparatus - Fund for Peace,1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,0.16786,0.10393368,0.06933,0.16786,6.129283,0.25283656
2716N: Security Apparatus - Fund for Peace,0465: Total reserves minus gold  (current US$) - WDI,0.1677,0.16552852,0.063269995,0.1677,6.2094536,-0.046599124
2716N: Security Apparatus - Fund for Peace,0030: Trade in services  (% of GDP) - WDI,0.16712,0.14980827,0.115559995,0.16712,6.129283,-0.13157402
