X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
2707N: Failed States Index Total - Fund for Peace,0791: GDP deflator  (base year varies by country) - WDI,0.25132,0.2283348,0.0449,0.25132,6.129283,0.15160874
2707N: Failed States Index Total - Fund for Peace,0729: External balance on goods and services  (% of GDP) - WDI,0.25086,0.14856043,0.06136,0.25024,6.2094536,-0.31984302
2707N: Failed States Index Total - Fund for Peace,0705: Gross fixed capital formation  (current US$) - WDI,0.25079,0.21303006,0.02178,0.25079,5.857981,-0.19431919
2707N: Failed States Index Total - Fund for Peace,0695: Gross national expenditure  (constant LCU) - WDI,0.25059,0.24830133,0.09535,0.25059,6.087463,0.047840077
2707N: Failed States Index Total - Fund for Peace,1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI,0.25023,0.13512757,0.056540012,0.24797,6.2479277,0.3392675
2707N: Failed States Index Total - Fund for Peace,0627: Air transport; registered carrier departures worldwide - WDI,0.25017,0.20424825,0.043469995,0.2494,6.087463,-0.21429357
2707N: Failed States Index Total - Fund for Peace,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,0.24996,0.11141764,0.04618001,0.24637,6.0,0.3722128
2707N: Failed States Index Total - Fund for Peace,0673: Household final consumption expenditure  (current LCU) - WDI,0.24979,0.2465297,0.10177,0.2467,6.169925,0.057099033
2707N: Failed States Index Total - Fund for Peace,2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO,0.24869,0.10243696,0.045430005,0.24869,5.857981,-0.38243043
2707N: Failed States Index Total - Fund for Peace,0321: Net official development assistance received  (constant 2013 US$) - WDI,0.24809,0.11000258,0.044410005,0.24449,6.0,0.37160116
2707N: Failed States Index Total - Fund for Peace,0701: Exports of goods and services  (constant LCU) - WDI,0.24678,0.24584104,0.091869995,0.24678,6.087463,0.030642223
2707N: Failed States Index Total - Fund for Peace,1041: Immunization; measles  (% of children ages 12-23 months) - WDI,0.2466,0.019832835,0.053299993,0.2466,5.807355,-0.47620076
2707N: Failed States Index Total - Fund for Peace,1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI,0.24658,0.10627571,0.04232,0.24658,6.129283,0.37457216
2707N: Failed States Index Total - Fund for Peace,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.24642,0.2443197,0.090299994,0.24642,6.087463,0.045828845
2707N: Failed States Index Total - Fund for Peace,1040: Immunization; DPT  (% of children ages 12-23 months) - WDI,0.24574,0.008271173,0.04784,0.24574,6.2479277,-0.48730773
2707N: Failed States Index Total - Fund for Peace,0943: Secondary education; pupils - WDI,0.24565,0.24051395,0.08109999,0.24565,6.0,0.071666166
2707N: Failed States Index Total - Fund for Peace,1206: Labor force participation rate for ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.24471,0.24193653,0.09898999,0.24249,6.2479277,0.052663747
2707N: Failed States Index Total - Fund for Peace,0714: Gross capital formation  (current US$) - WDI,0.2443,0.20834944,0.018360004,0.2443,6.044394,-0.18960632
2707N: Failed States Index Total - Fund for Peace,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.24394,0.16739136,0.10309,0.24394,6.2094536,0.27667424
2707N: Failed States Index Total - Fund for Peace,0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI,0.24391,0.09939325,0.04344,0.24391,6.0,-0.3801536
2707N: Failed States Index Total - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.24269,-0.046674013,0.01997,0.24269,6.169925,-0.53792566
2707N: Failed States Index Total - Fund for Peace,2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO,0.24265,0.12039405,0.02696,0.24265,5.807355,-0.3496512
2707N: Failed States Index Total - Fund for Peace,0822: GNI; Atlas method  (current US$) - WDI,0.24262,0.1744708,0.036980003,0.24262,6.2094536,-0.26105404
2707N: Failed States Index Total - Fund for Peace,0718: Gross capital formation  (constant LCU) - WDI,0.24244,0.23963943,0.10159001,0.24244,6.087463,0.052920442
2707N: Failed States Index Total - Fund for Peace,0837: Gross savings  (current US$) - WDI,0.24224,0.21049444,0.024519995,0.24131,6.087463,-0.17817283
2707N: Failed States Index Total - Fund for Peace,0687: Final consumption expenditure  (current US$) - WDI,0.24179,0.17416754,0.023779988,0.24107,6.169925,-0.26004317
2707N: Failed States Index Total - Fund for Peace,0359: Electricity production from oil; gas and coal sources  (% of total) - WDI,0.24114,0.23336355,0.10928999,0.23739,6.044394,0.088184126
2707N: Failed States Index Total - Fund for Peace,0795: Gross value added at factor cost  (current LCU) - WDI,0.24053,0.23806298,0.09727,0.24053,6.044394,0.049669165
2707N: Failed States Index Total - Fund for Peace,1279: Death rate; crude  (per 1;000 people) - WDI,0.24037,0.21372814,0.09775001,0.24037,6.2479277,0.16322334
2707N: Failed States Index Total - Fund for Peace,1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI,0.23982,0.05596839,0.034260005,0.23982,6.2094536,-0.4287792
2707N: Failed States Index Total - Fund for Peace,0692: Gross national expenditure  (current US$) - WDI,0.23915,0.17580074,0.035170004,0.23915,6.169925,-0.25169277
2707N: Failed States Index Total - Fund for Peace,2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO,0.23914,0.094699055,0.022320002,0.23914,6.129283,-0.38005388
2707N: Failed States Index Total - Fund for Peace,1783: Renewable energy - TOT (KTOE) - OECD,0.23893,0.23532784,0.087009996,0.23893,6.0,-0.06001805
2707N: Failed States Index Total - Fund for Peace,0823: GNI  (current US$) - WDI,0.23886,0.17240909,0.038110003,0.23886,6.0,-0.25778073
2707N: Failed States Index Total - Fund for Peace,0945: Secondary education; general pupils - WDI,0.2386,0.23519893,0.082310006,0.23479,6.087463,0.05831873
2707N: Failed States Index Total - Fund for Peace,0999: Proportion of seats held by women in national parliaments  (%) - WDI,0.23854,0.14900157,0.087919995,0.23465,6.2479277,-0.2992297
2707N: Failed States Index Total - Fund for Peace,1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.23836,0.20934549,0.099470004,0.23836,6.2094536,0.17033647
2707N: Failed States Index Total - Fund for Peace,0364: Electricity production from oil sources  (% of total) - WDI,0.23785,0.16401088,0.071329996,0.2347,6.044394,0.27173355
2707N: Failed States Index Total - Fund for Peace,0800: GDP  (current US$) - WDI,0.23741,0.17035836,0.042799994,0.23741,6.2094536,-0.25894332
2707N: Failed States Index Total - Fund for Peace,1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.23726,0.23633333,0.043290004,0.23505,6.2479277,-0.030441374
2707N: Failed States Index Total - Fund for Peace,1770: Primary energy supply - TOT (MLN_TOE) - OECD,0.23603,0.23242782,0.08410999,0.23603,6.0,-0.06001818
2707N: Failed States Index Total - Fund for Peace,0681: Final consumption expenditure; etc.  (current US$) - WDI,0.23571,0.16833499,0.03249,0.23571,6.129283,-0.25956696
2707N: Failed States Index Total - Fund for Peace,1354: Food imports  (% of merchandise imports) - WDI,0.23566,0.075688556,0.041910008,0.23483,6.087463,0.3999643
2707N: Failed States Index Total - Fund for Peace,1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD,0.23504,0.23312724,0.06854999,0.22822,5.97728,-0.043735094
2707N: Failed States Index Total - Fund for Peace,0788: Exports as a capacity to import  (constant LCU) - WDI,0.23444,0.23321131,0.076069996,0.23444,6.087463,0.035052694
2707N: Failed States Index Total - Fund for Peace,1137: Employment to population ratio; ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.23429,0.23428841,0.057600006,0.23429,6.2094536,-0.0012600205
2707N: Failed States Index Total - Fund for Peace,0314: Net official development assistance and official aid received  (current US$) - WDI,0.23413,0.09509869,0.032549992,0.2307,6.0,0.372869
2707N: Failed States Index Total - Fund for Peace,0672: Household final consumption expenditure  (current US$) - WDI,0.23411,0.17294995,0.031609997,0.23411,5.9068904,-0.24730557
2707N: Failed States Index Total - Fund for Peace,0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI,0.23354,0.20499104,0.067540005,0.23354,6.129283,0.16896434
2707N: Failed States Index Total - Fund for Peace,0318: Net official development assistance received  (current US$) - WDI,0.23252,0.09394708,0.03091,0.2291,6.0,0.37225384
2707N: Failed States Index Total - Fund for Peace,0024: Cereal production  (metric tons) - WDI,0.23209,0.23076116,0.08979,0.23209,6.2094536,-0.036453273
2707N: Failed States Index Total - Fund for Peace,0656: Military expenditure  (current LCU) - WDI,0.23164,0.2277017,0.07481,0.22854,6.129283,0.06275588
2707N: Failed States Index Total - Fund for Peace,0688: Final consumption expenditure  (current LCU) - WDI,0.23159,0.22858414,0.08313,0.22894,6.169925,0.054825794
2707N: Failed States Index Total - Fund for Peace,1104: Health expenditure; total  (% of GDP) - WDI,0.23053,0.040872946,0.032649994,0.23053,6.2479277,-0.43549633
2707N: Failed States Index Total - Fund for Peace,0666: Household final consumption expenditure; etc.  (current US$) - WDI,0.23026,0.1697302,0.039540008,0.23026,6.129283,-0.24602805
2707N: Failed States Index Total - Fund for Peace,2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO,0.23015,0.074254006,0.04213001,0.23015,5.4594316,-0.39483666
2707N: Failed States Index Total - Fund for Peace,0755: Services; etc.; value added  (current LCU) - WDI,0.23008,0.22767757,0.09952,0.22679,6.169925,0.049014576
2707N: Failed States Index Total - Fund for Peace,0682: Final consumption expenditure; etc.  (current LCU) - WDI,0.22969,0.22665058,0.083519995,0.22969,6.169925,0.05513088
2707N: Failed States Index Total - Fund for Peace,1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI,0.22928,0.1553078,0.07846999,0.22928,6.2094536,0.27197832
2707N: Failed States Index Total - Fund for Peace,2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO,0.2287,0.111326024,0.032350004,0.2287,6.129283,-0.34259886
2707N: Failed States Index Total - Fund for Peace,0743: Industry; value added  (current US$) - WDI,0.22858,0.18776637,0.035909995,0.22858,6.169925,-0.20202383
2707N: Failed States Index Total - Fund for Peace,1733: Crude oil production - TOT (KTOE) - OECD,0.22769,0.22412506,0.121139996,0.22769,6.0,0.059707068
2707N: Failed States Index Total - Fund for Peace,0744: Industry; value added  (current LCU) - WDI,0.22615,0.22251126,0.101380005,0.22615,6.169925,0.060322035
2707N: Failed States Index Total - Fund for Peace,0048: Net primary income  (BoP; current US$) - WDI,0.22527,0.2068347,0.08824,0.22527,6.129283,-0.13577667
2707N: Failed States Index Total - Fund for Peace,0738: Manufacturing; value added  (current LCU) - WDI,0.22487,0.22324322,0.07299,0.22487,6.129283,0.04033334
2707N: Failed States Index Total - Fund for Peace,0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI,0.22456,-0.040375113,0.08651999,0.22456,5.9541965,-0.5147185
2707N: Failed States Index Total - Fund for Peace,0819: Gross domestic savings  (% of GDP) - WDI,0.22412,0.12540841,0.033599988,0.22412,6.169925,-0.314184
2707N: Failed States Index Total - Fund for Peace,0806: GDP; PPP  (constant 2011 international $) - WDI,0.22344,0.19979812,0.045530006,0.22116,6.2479277,-0.15375917
2707N: Failed States Index Total - Fund for Peace,0629: Air transport; passengers carried - WDI,0.22334,0.1696325,0.037649997,0.22105,6.087463,-0.23174882
2707N: Failed States Index Total - Fund for Peace,0686: Final consumption expenditure; etc.  (% of GDP) - WDI,0.22286,0.124201655,0.031780005,0.22286,6.169925,0.31409925
2707N: Failed States Index Total - Fund for Peace,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.22254,0.22214732,0.08997001,0.21928,6.129283,-0.01981655
2707N: Failed States Index Total - Fund for Peace,0078: Personal remittances; received  (% of GDP) - WDI,0.22246,0.1344336,0.035789996,0.22246,6.0,0.29669243
2707N: Failed States Index Total - Fund for Peace,2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO,0.2224,0.14855225,0.03940001,0.2224,6.129283,-0.2717494
2707N: Failed States Index Total - Fund for Peace,0706: Gross fixed capital formation  (current LCU) - WDI,0.22181,0.2187703,0.07439999,0.21833,6.169925,0.05513345
2707N: Failed States Index Total - Fund for Peace,0422: CO2 emissions from other sectors; excluding residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.22174,0.2038431,0.12586,0.21831,6.044394,0.1337793
2707N: Failed States Index Total - Fund for Peace,0842: Net income from abroad  (current LCU) - WDI,0.22154,0.21891992,0.1001,0.21868,6.2094536,-0.051186785
2707N: Failed States Index Total - Fund for Peace,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.2208,0.20465034,0.090509996,0.2208,6.2094536,-0.1270813
2707N: Failed States Index Total - Fund for Peace,1322: International tourism; expenditures for passenger transport items  (current US$) - WDI,0.22034,0.0694498,0.03519,0.22034,6.0,-0.38844588
2707N: Failed States Index Total - Fund for Peace,1265: Refugee population by country or territory of asylum - WDI,0.21964,0.19968458,0.053680003,0.21964,6.129283,0.1412637
2707N: Failed States Index Total - Fund for Peace,0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI,0.21963,0.20219107,0.048350006,0.21666,6.0,0.13205656
2707N: Failed States Index Total - Fund for Peace,1209: Labor force participation rate; total (% of total population ages 15-64)  (modeled ILO estimate) - WDI,0.21962,0.18378428,0.07236001,0.20299,6.228819,-0.18930328
2707N: Failed States Index Total - Fund for Peace,0363: Electricity production from nuclear sources  (% of total) - WDI,0.21953,0.056855112,0.02143,0.21812,6.044394,-0.40332976
2707N: Failed States Index Total - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.21836,0.19460785,0.11951001,0.21836,6.044394,0.15411732
2707N: Failed States Index Total - Fund for Peace,0801: GDP  (current LCU) - WDI,0.21816,0.215676,0.08156,0.21556,6.2479277,0.049839757
2707N: Failed States Index Total - Fund for Peace,1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.21734,0.19214407,0.06940001,0.21521,6.2479277,0.15873231
2707N: Failed States Index Total - Fund for Peace,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.21729,0.21581632,0.12667,0.21455,6.169925,0.03838848
2707N: Failed States Index Total - Fund for Peace,1102: Health expenditure; public  (% of government expenditure) - WDI,0.21701,0.015991896,0.038090006,0.21701,6.2479277,-0.44835043
2707N: Failed States Index Total - Fund for Peace,0665: General government final consumption expenditure  (% of GDP) - WDI,0.21693,0.18832651,0.045070007,0.21451,6.169925,-0.16912569
2707N: Failed States Index Total - Fund for Peace,0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI,0.21664,0.1366381,0.033340007,0.21664,6.2479277,-0.28284606
2707N: Failed States Index Total - Fund for Peace,1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI,0.21657,0.13851908,0.07008001,0.21382,6.169925,0.27937597
2707N: Failed States Index Total - Fund for Peace,0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI,0.216,0.10021135,0.04287999,0.21262,6.0,0.3402773
2707N: Failed States Index Total - Fund for Peace,0473: Broad money to total reserves ratio - WDI,0.21587,0.21580073,0.090299994,0.213,6.087463,0.0083220815
2707N: Failed States Index Total - Fund for Peace,1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI,0.21581,0.20900226,0.09235,0.21581,6.2094536,-0.08250907
2707N: Failed States Index Total - Fund for Peace,0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI,0.21572,0.097053215,0.045959994,0.21232,6.0,0.34448045
2707N: Failed States Index Total - Fund for Peace,0482: Inflation; consumer prices  (annual %) - WDI,0.21545,0.21238323,0.03864,0.21271,6.2094536,0.055378444
2707N: Failed States Index Total - Fund for Peace,0693: Gross national expenditure  (current LCU) - WDI,0.21543,0.21253732,0.074310005,0.21267,6.2094536,0.05378367
2707N: Failed States Index Total - Fund for Peace,0715: Gross capital formation  (current LCU) - WDI,0.2152,0.21200733,0.091180004,0.2152,6.169925,0.05650373
2707N: Failed States Index Total - Fund for Peace,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.21436,0.107318945,0.026720002,0.21114,6.087463,-0.3271713
2707N: Failed States Index Total - Fund for Peace,0049: Net trade in goods and services  (BoP; current US$) - WDI,0.21432,0.21182239,0.056099996,0.21153,6.169925,-0.049976144
2707N: Failed States Index Total - Fund for Peace,0679: Household final consumption expenditure; PPP  (current international $) - WDI,0.21391,0.18754087,0.053299993,0.21391,6.087463,-0.16238575
2707N: Failed States Index Total - Fund for Peace,0702: Exports of goods and services  (% of GDP) - WDI,0.21375,0.08634773,0.042590007,0.21125,6.2094536,-0.35693455
2707N: Failed States Index Total - Fund for Peace,0478: Money and quasi money  to total reserves ratio (M2) - WDI,0.2125,0.21246725,0.08278,0.20936,6.087463,0.00572271
2707N: Failed States Index Total - Fund for Peace,0579: Start-up procedures to register a business  (number) - WDI,0.2124,0.039521515,0.029550001,0.2124,6.169925,0.4157866
2707N: Failed States Index Total - Fund for Peace,0360: Electricity production from hydroelectric sources  (% of total) - WDI,0.21213,0.17507716,0.076969996,0.2083,6.044394,0.19249114
2707N: Failed States Index Total - Fund for Peace,0439: Aquaculture production  (metric tons) - WDI,0.21171,0.21053,0.08580001,0.20853,6.2094536,0.034351315
2707N: Failed States Index Total - Fund for Peace,0698: Exports of goods and services  (current LCU) - WDI,0.2115,0.20974025,0.06974,0.20834,6.2094536,0.041949462
2707N: Failed States Index Total - Fund for Peace,0824: GNI  (current LCU) - WDI,0.21064,0.20815538,0.07087,0.20775,6.2479277,0.049846
2707N: Failed States Index Total - Fund for Peace,0663: General government final consumption expenditure  (annual % growth) - WDI,0.21051,0.19666333,0.08005001,0.20703,6.087463,0.117671885
2707N: Failed States Index Total - Fund for Peace,1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI,0.2104,0.16617006,0.018830001,0.2104,6.044394,0.21030915
2707N: Failed States Index Total - Fund for Peace,0793: Discrepancy in expenditure estimate of GDP  (constant LCU) - WDI,0.20929,0.2061991,0.11628,0.20929,6.0,0.055595927
2707N: Failed States Index Total - Fund for Peace,0441: Total fisheries production  (metric tons) - WDI,0.2091,0.20905596,0.08995,0.2091,6.2479277,0.0066357246
2707N: Failed States Index Total - Fund for Peace,0724: Imports of goods and services  (constant LCU) - WDI,0.2089,0.20777053,0.044300005,0.2089,6.087463,0.03360774
2707N: Failed States Index Total - Fund for Peace,1359: Ores and metals imports  (% of merchandise imports) - WDI,0.20811,0.1601349,0.043339998,0.20501,6.087463,-0.2190322
2707N: Failed States Index Total - Fund for Peace,0546: Public credit registry coverage  (% of adults) - WDI,0.20773,0.15558454,0.037440002,0.20773,6.169925,-0.22835378
2707N: Failed States Index Total - Fund for Peace,0845: Net taxes on products  (current LCU) - WDI,0.20684,0.20672555,0.07585999,0.20684,6.044394,-0.010698008
2707N: Failed States Index Total - Fund for Peace,0465: Total reserves minus gold  (current US$) - WDI,0.2068,0.20355055,0.051909998,0.2068,6.2094536,-0.05700398
2707N: Failed States Index Total - Fund for Peace,0420: CO2 emissions from electricity and heat production; total  (% of total fuel combustion) - WDI,0.20654,0.17021894,0.05979,0.20279,6.044394,-0.19058083
2707N: Failed States Index Total - Fund for Peace,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.20646,0.16605856,0.028449997,0.20646,6.129283,-0.20100111
2707N: Failed States Index Total - Fund for Peace,0711: Changes in inventories  (current US$) - WDI,0.20544,0.20540775,0.08258,0.20241,6.129283,-0.0056787706
2707N: Failed States Index Total - Fund for Peace,0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI,0.20502,0.20084237,0.039639995,0.20502,6.2479277,-0.06463464
2707N: Failed States Index Total - Fund for Peace,0805: GDP; PPP  (current international $) - WDI,0.20494,0.18178248,0.026989996,0.20494,6.169925,-0.15217596
2707N: Failed States Index Total - Fund for Peace,2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO,0.20464,0.18935354,0.05392,0.20464,6.129283,-0.12363845
2707N: Failed States Index Total - Fund for Peace,2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO,0.20428,0.16356663,0.026540011,0.20111,6.169925,-0.20177554
2707N: Failed States Index Total - Fund for Peace,1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.204,0.103805706,0.028039992,0.204,6.129283,-0.31653482
2707N: Failed States Index Total - Fund for Peace,1141: Employment to population ratio; ages 15-24; total (%)  (modeled ILO estimate) - WDI,0.20334,0.19726248,0.02832,0.20334,6.2094536,0.07795843
2707N: Failed States Index Total - Fund for Peace,0721: Imports of goods and services  (current LCU) - WDI,0.20329,0.20177211,0.067279994,0.20044,6.2094536,0.03896014
2707N: Failed States Index Total - Fund for Peace,0841: Net income from abroad  (current US$) - WDI,0.20304,0.18866853,0.07356,0.20304,6.087463,-0.119881056
2707N: Failed States Index Total - Fund for Peace,0914: School enrollment; primary; private  (% of total primary) - WDI,0.20288,0.20282798,0.108959995,0.20288,6.0,0.0072121946
2707N: Failed States Index Total - Fund for Peace,0726: External balance on goods and services  (current US$) - WDI,0.2024,0.20060773,0.063209996,0.19994,6.2094536,-0.042335145
2707N: Failed States Index Total - Fund for Peace,0757: Services; etc.; value added  (annual % growth) - WDI,0.20237,0.13369131,0.030700006,0.19929,6.169925,0.26206622
2707N: Failed States Index Total - Fund for Peace,0484: Deposit interest rate  (%) - WDI,0.20226,0.14334318,0.10388,0.19871,6.044394,0.24272789
2707N: Failed States Index Total - Fund for Peace,2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO,0.20221,0.20212285,0.032879993,0.20221,6.087463,-0.009335365
2707N: Failed States Index Total - Fund for Peace,0730: Trade  (% of GDP) - WDI,0.20144,0.13540436,0.04414001,0.19875,6.2094536,-0.256974
2707N: Failed States Index Total - Fund for Peace,0828: GNI; PPP  (current international $) - WDI,0.20114,0.17781407,0.02866,0.20114,6.2094536,-0.15272829
2707N: Failed States Index Total - Fund for Peace,2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO,0.20104,0.14131302,0.039020002,0.20104,6.087463,-0.24439104
2707N: Failed States Index Total - Fund for Peace,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.20092,0.11658914,0.03965999,0.19981,6.087463,-0.29039776
2707N: Failed States Index Total - Fund for Peace,1234: Unemployment; youth female (% of female labor force ages 15-24)  (modeled ILO estimate) - WDI,0.20067,0.20063266,0.06467,0.20067,6.2094536,0.0061104223
2707N: Failed States Index Total - Fund for Peace,0440: Capture fisheries production  (metric tons) - WDI,0.20044,0.19784258,0.090380006,0.20044,6.2479277,-0.050964873
2707N: Failed States Index Total - Fund for Peace,0362: Electricity production from natural gas sources  (% of total) - WDI,0.20018,0.20017686,0.07052,0.19686,6.044394,-0.0017681607
2707N: Failed States Index Total - Fund for Peace,1356: ICT goods imports  (% total goods imports) - WDI,0.2,0.12191623,0.027739994,0.19689,6.087463,-0.27943474
2707N: Failed States Index Total - Fund for Peace,0838: Gross savings  (current LCU) - WDI,0.19991,0.19901778,0.07625,0.1971,6.087463,0.029870063
2707N: Failed States Index Total - Fund for Peace,0661: General government final consumption expenditure  (current LCU) - WDI,0.19848,0.19601671,0.051499993,0.19568,6.169925,0.049631458
2707N: Failed States Index Total - Fund for Peace,0358: Electricity production from coal sources  (% of total) - WDI,0.19767,0.1683597,0.024949998,0.19486,6.044394,-0.17120251
2707N: Failed States Index Total - Fund for Peace,0809: GDP per capita  (current LCU) - WDI,0.19649,0.19296184,0.072790004,0.19389,6.2479277,0.05939831
2707N: Failed States Index Total - Fund for Peace,0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,0.19432,-0.03932415,0.053670004,0.18895,5.97728,-0.4833675
2707N: Failed States Index Total - Fund for Peace,0050: Net trade in goods  (BoP; current US$) - WDI,0.19345,0.19332494,0.068550006,0.19063,6.169925,0.011183316
2707N: Failed States Index Total - Fund for Peace,1100: Health expenditure; private  (% of GDP) - WDI,0.19342,0.14299473,0.09482,0.19342,6.2479277,0.2245557
2707N: Failed States Index Total - Fund for Peace,0045: Current account balance  (BoP; current US$) - WDI,0.19306,0.1926865,0.06255001,0.19025,6.169925,-0.019326136
2707N: Failed States Index Total - Fund for Peace,0776: Adjusted savings: net national savings  (current US$) - WDI,0.19263,0.19238156,0.03243999,0.18965,6.087463,-0.015761666
2707N: Failed States Index Total - Fund for Peace,1360: Merchandise imports from economies in the Arab World  (% of total merchandise imports) - WDI,0.19219,0.12510808,0.031230003,0.19219,6.169925,0.2590018
2707N: Failed States Index Total - Fund for Peace,1397: Merchandise exports by the reporting economy; residual  (% of total merchandise exports) - WDI,0.19055,0.17476241,0.07639,0.19055,6.2094536,0.12564868
2707N: Failed States Index Total - Fund for Peace,1097: Out-of-pocket health expenditure  (% of private expenditure on health) - WDI,0.19025,0.16875777,0.08424,0.19025,6.2479277,0.14660226
2707N: Failed States Index Total - Fund for Peace,0748: Industry; value added  (% of GDP) - WDI,0.18902,0.1853663,0.062419996,0.18591,6.169925,-0.060445726
2707N: Failed States Index Total - Fund for Peace,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.18841,0.16575627,0.0656,0.18539,6.044394,0.15051155
2707N: Failed States Index Total - Fund for Peace,1320: International tourism; receipts  (% of total exports) - WDI,0.18841,0.18463723,0.06431,0.18566,6.169925,0.061422832
2707N: Failed States Index Total - Fund for Peace,0040: Travel services  (% of service imports; BoP) - WDI,0.18814,0.17151444,0.07801,0.18814,6.129283,-0.12894018
2707N: Failed States Index Total - Fund for Peace,1392: Merchandise exports to low- and middle-income economies in Europe & Central Asia  (% of total merchandise exports) - WDI,0.18683,0.16991585,0.07869999,0.18683,5.9541965,0.13005438
2707N: Failed States Index Total - Fund for Peace,0462: Total reserves  (includes gold; current US$) - WDI,0.18678,0.18032008,0.030990005,0.18678,6.2094536,-0.08037362
2707N: Failed States Index Total - Fund for Peace,0803: GDP growth  (annual %) - WDI,0.18648,0.15059358,0.043600008,0.18406,6.2479277,0.1894371
2707N: Failed States Index Total - Fund for Peace,0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI,0.18561,0.17447479,0.043689996,0.18239,6.044394,-0.10552345
2707N: Failed States Index Total - Fund for Peace,1377: Travel services  (% of commercial service imports) - WDI,0.18547,0.17715935,0.08917,0.18547,6.129283,-0.09116274
2707N: Failed States Index Total - Fund for Peace,0790: Inflation; GDP deflator  (annual %) - WDI,0.1854,0.11673654,0.030409992,0.18278,6.2479277,0.26203713
2707N: Failed States Index Total - Fund for Peace,1390: Merchandise exports to low- and middle-income economies outside region  (% of total merchandise exports) - WDI,0.18502,0.18222874,0.06745,0.18204,6.129283,0.05283235
2707N: Failed States Index Total - Fund for Peace,0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI,0.18496,0.17437777,0.041870005,0.18174,6.0,0.10286993
2707N: Failed States Index Total - Fund for Peace,0831: GNI per capita  (current LCU) - WDI,0.18494,0.18158296,0.058869988,0.18427,6.2479277,0.057939995
2707N: Failed States Index Total - Fund for Peace,0710: Gross fixed capital formation  (% of GDP) - WDI,0.18353,0.18214667,0.06949,0.18068,6.169925,-0.037193127
2707N: Failed States Index Total - Fund for Peace,0469: Net foreign assets  (current LCU) - WDI,0.18248,0.18157665,0.0538,0.18248,6.169925,0.03005573
2707N: Failed States Index Total - Fund for Peace,0764: Adjusted savings: net forest depletion  (current US$) - WDI,0.18227,0.16954447,0.036640003,0.18227,6.2094536,0.11280749
2707N: Failed States Index Total - Fund for Peace,1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (% of total merchandise exports) - WDI,0.18194,0.18130186,0.032700002,0.18092,6.129283,-0.025261614
