@relation MINE-Indicator-2006TO2013-0808

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'0808N: GDP per capita  (current US$) - WDI','0946: Secondary education; general pupils  (% female) - WDI',0.40448,0.34135866,0.10571,0.40448,6.2479277,0.25123963
'0808N: GDP per capita  (current US$) - WDI','2795: Balance of Payments-Exports-Other business services (US dollar at current prices) - WTO',0.40349,0.22773606,0.06127,0.40349,6.129283,0.4192302
'0808N: GDP per capita  (current US$) - WDI','0844: Net taxes on products  (current US$) - WDI',0.40334,0.3270989,0.059740007,0.40042,6.169925,0.2761179
'0808N: GDP per capita  (current US$) - WDI','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.40083,0.24447896,0.025440007,0.40083,6.2094536,0.3954125
'0808N: GDP per capita  (current US$) - WDI','0269: Net financial flows; IBRD  (NFL; current US$) - WDI',0.39999,0.39157853,0.19638999,0.39999,6.087463,0.09171399
'0808N: GDP per capita  (current US$) - WDI','2739: Merchandise trade-Imports-Clothing (US dollar at current prices) - WTO',0.3991,0.28733674,0.04541999,0.3965,6.2094536,0.33431014
'0808N: GDP per capita  (current US$) - WDI','0585: Tax payments  (number) - WDI',0.399,0.18761855,0.039279997,0.39704,6.3923173,-0.45976236
'0808N: GDP per capita  (current US$) - WDI','0193: PPG; IBRD  (DOD; current US$) - WDI',0.39787,0.3783126,0.0794,0.39787,5.9541965,0.13984782
'0808N: GDP per capita  (current US$) - WDI','0245: PPG; private creditors  (INT; current US$) - WDI',0.39779,0.36610514,0.049840003,0.39779,5.9541965,0.17800242
'0808N: GDP per capita  (current US$) - WDI','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.39689,0.22900712,0.06452,0.39689,6.2094536,0.40973514
'0808N: GDP per capita  (current US$) - WDI','1342: Share of tariff lines with specific rates; all products  (%) - WDI',0.39656,0.20120078,0.09942001,0.39656,6.044394,0.4419946
'0808N: GDP per capita  (current US$) - WDI','0062: Primary income receipts  (BoP; current US$) - WDI',0.39653,0.34703347,0.029620022,0.39422,6.3923173,0.22247815
'0808N: GDP per capita  (current US$) - WDI','1313: Urban population growth  (annual %) - WDI',0.39615,0.3644625,0.038969994,0.39415,6.491853,-0.17800984
'0808N: GDP per capita  (current US$) - WDI','0016: Forest area  (sq. km) - WDI',0.39463,0.39456913,0.23306002,0.39463,6.4594316,0.0078032673
'0808N: GDP per capita  (current US$) - WDI','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI',0.39281,0.19628124,0.06653999,0.3903,6.3923173,-0.44331563
'0808N: GDP per capita  (current US$) - WDI','1025: Number of neonatal deaths - WDI',0.39136,0.3815651,0.09672001,0.39136,6.357552,-0.09896923
'0808N: GDP per capita  (current US$) - WDI','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.39123,0.3727198,0.05626999,0.39123,6.044394,0.13605218
'0808N: GDP per capita  (current US$) - WDI','0759: Services; etc.; value added  (% of GDP) - WDI',0.39065,0.22517894,0.01331,0.39065,6.3923173,0.40678135
'0808N: GDP per capita  (current US$) - WDI','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.38885,0.3633426,0.24189001,0.38589,6.169925,-0.1597103
'0808N: GDP per capita  (current US$) - WDI','0739: Manufacturing; value added  (constant 2005 US$) - WDI',0.38873,0.35350916,0.089349985,0.38873,6.2854023,0.18767214
'0808N: GDP per capita  (current US$) - WDI','2743: Merchandise trade-Exports-Pharmaceuticals (US dollar at current prices) - WTO',0.38821,0.18931021,0.041809976,0.38821,6.129283,0.44598183
'0808N: GDP per capita  (current US$) - WDI','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO',0.3873,0.16762863,0.021499991,0.3873,6.2094536,0.46869114
'0808N: GDP per capita  (current US$) - WDI','0291: Net official flows from UN agencies; UNFPA  (current US$) - WDI',0.38688,0.38447532,0.14316,0.38434,6.087463,-0.049037643
'0808N: GDP per capita  (current US$) - WDI','1269: Prevalence of undernourishment  (% of population) - WDI',0.38669,0.21258005,0.022460014,0.38374,6.044394,-0.41726482
'0808N: GDP per capita  (current US$) - WDI','0696: Gross national expenditure  (% of GDP) - WDI',0.38663,0.18969655,0.06804001,0.38401,6.2479277,-0.44377184
'0808N: GDP per capita  (current US$) - WDI','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.38526,0.25567415,0.025330007,0.38238,6.129283,0.35998031
'0808N: GDP per capita  (current US$) - WDI','0796: Gross value added at factor cost  (constant 2005 US$) - WDI',0.38387,0.33853385,0.058369994,0.38141,6.2479277,0.2129229
'0808N: GDP per capita  (current US$) - WDI','1350: Share of tariff lines with specific rates; primary products  (%) - WDI',0.38298,0.10155183,0.10222998,0.38298,6.044394,0.530498
'0808N: GDP per capita  (current US$) - WDI','0348: PPG; private creditors  (TDS; current US$) - WDI',0.38281,0.35823467,0.051900014,0.38281,5.9541965,0.15676516
'0808N: GDP per capita  (current US$) - WDI','0570: Documents to import  (number) - WDI',0.38173,0.10704079,0.04378,0.37953,6.426265,-0.524108
'0808N: GDP per capita  (current US$) - WDI','0029: Cereal yield  (kg per hectare) - WDI',0.38108,0.26884055,0.03817001,0.37881,6.3923173,0.33502156
'0808N: GDP per capita  (current US$) - WDI','2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO',0.38108,0.16362245,0.035189986,0.38108,5.9541965,0.46632344
'0808N: GDP per capita  (current US$) - WDI','0287: Net official flows from UN agencies; UNICEF  (current US$) - WDI',0.38099,0.37794757,0.07176,0.38099,6.087463,-0.055158336
'0808N: GDP per capita  (current US$) - WDI','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI',0.38013,0.35947424,0.10054,0.37731,6.2479277,-0.14372106
'0808N: GDP per capita  (current US$) - WDI','0241: PPG; commercial banks  (INT; current US$) - WDI',0.38001,0.35982516,0.06587,0.38001,5.9541965,0.1420734
'0808N: GDP per capita  (current US$) - WDI','2818: Balance of Payments-Imports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.37975,0.1828834,0.030860007,0.37975,6.169925,0.44369653
'0808N: GDP per capita  (current US$) - WDI','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI',0.37942,0.1548034,0.05397001,0.377,6.426265,0.47393736
'0808N: GDP per capita  (current US$) - WDI','0005: Agricultural land  (% of land area) - WDI',0.37856,0.32684267,0.21718001,0.37856,6.4594316,-0.22741444
'0808N: GDP per capita  (current US$) - WDI','0944: Secondary education; pupils  (% female) - WDI',0.37849,0.3577545,0.09685001,0.37849,6.169925,0.14399828
'0808N: GDP per capita  (current US$) - WDI','0851: DEC alternative conversion factor  (LCU per US$) - WDI',0.37835,0.358829,0.10035999,0.37563,6.357552,-0.13971761
'0808N: GDP per capita  (current US$) - WDI','1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI',0.37819,0.30833498,0.04800999,0.37819,6.129283,-0.26430103
'0808N: GDP per capita  (current US$) - WDI','1049: Number of maternal deaths - WDI',0.37742,0.3589508,0.061429992,0.3753,6.426265,-0.1359015
'0808N: GDP per capita  (current US$) - WDI','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.37685,0.3442382,0.08007002,0.37685,6.2094536,0.18058744
'0808N: GDP per capita  (current US$) - WDI','0344: PPG; commercial banks  (TDS; current US$) - WDI',0.37511,0.35247663,0.061449975,0.37511,5.9541965,0.1504439
'0808N: GDP per capita  (current US$) - WDI','0196: Multilateral debt  (% of total external debt) - WDI',0.37489,0.10654524,0.047289997,0.37489,5.9541965,-0.51802003
'0808N: GDP per capita  (current US$) - WDI','0727: External balance on goods and services  (current LCU) - WDI',0.37359,0.37344047,0.05179,0.37083,6.2854023,-0.012228004
'0808N: GDP per capita  (current US$) - WDI','2746: Merchandise trade-Exports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.37351,0.36122397,0.028380007,0.37351,6.129283,0.11084237
'0808N: GDP per capita  (current US$) - WDI','0934: Children out of school; female  (% of female primary school age) - WDI',0.3735,0.2369504,0.032900006,0.37045,6.087463,-0.36952618
'0808N: GDP per capita  (current US$) - WDI','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO',0.37346,0.35299945,0.036439985,0.37033,6.169925,0.14304031
'0808N: GDP per capita  (current US$) - WDI','1310: Rural population - WDI',0.37278,0.36338884,0.14261998,0.36827,6.491853,-0.09690794
'0808N: GDP per capita  (current US$) - WDI','0006: Arable land  (hectares) - WDI',0.37189,0.37156084,0.18640001,0.37189,6.321928,0.018143278
'0808N: GDP per capita  (current US$) - WDI','0729: External balance on goods and services  (% of GDP) - WDI',0.37149,0.19910158,0.06629999,0.36923,6.426265,0.41519684
'0808N: GDP per capita  (current US$) - WDI','0756: Services; etc.; value added  (constant 2005 US$) - WDI',0.37131,0.33192217,0.069489986,0.37131,6.321928,0.19846363
'0808N: GDP per capita  (current US$) - WDI','0884: Pupil-teacher ratio; preprimary - WDI',0.37032,0.23581554,0.034390002,0.37032,6.044394,-0.36674848
'0808N: GDP per capita  (current US$) - WDI','0930: Adjusted net enrollment rate; primary; female  (% of primary school age children) - WDI',0.37031,0.23378246,0.035270005,0.36731,6.087463,0.36949635
'0808N: GDP per capita  (current US$) - WDI','2742: Merchandise trade-Exports-Chemicals (US dollar at current prices) - WTO',0.3702,0.19436844,0.035819992,0.3702,6.169925,0.41932276
'0808N: GDP per capita  (current US$) - WDI','0825: GNI  (constant 2005 US$) - WDI',0.36943,0.33044627,0.044780016,0.36654,6.2094536,0.19744301
'0808N: GDP per capita  (current US$) - WDI','1319: International tourism; receipts  (current US$) - WDI',0.3692,0.3410145,0.032709986,0.36694,6.426265,0.16788538
'0808N: GDP per capita  (current US$) - WDI','0067: Charges for the use of intellectual property; receipts  (BoP; current US$) - WDI',0.36896,0.31040528,0.046469986,0.36525,6.087463,0.24198078
'0808N: GDP per capita  (current US$) - WDI','0052: Foreign direct investment; net  (BoP; current US$) - WDI',0.36803,0.33714634,0.12676,0.36569,6.2479277,0.17573747
'0808N: GDP per capita  (current US$) - WDI','0017: Forest area  (% of land area) - WDI',0.36796,0.3665134,0.22905001,0.36796,6.4594316,-0.038034357
'0808N: GDP per capita  (current US$) - WDI','0129: PPG; commercial banks  (AMT; current US$) - WDI',0.3679,0.34507993,0.079540014,0.3679,5.9541965,0.15106314
'0808N: GDP per capita  (current US$) - WDI','0906: School enrollment; primary; female  (% net) - WDI',0.36732,0.22698678,0.04119,0.36427,6.087463,0.37461075
'0808N: GDP per capita  (current US$) - WDI','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.36623,0.15729617,0.022349998,0.36623,6.2094536,0.45709282
'0808N: GDP per capita  (current US$) - WDI','2717: Factionalized Elites - Fund for Peace',0.36568,-0.03526017,0.026740015,0.36568,6.2094536,-0.6331984
'0808N: GDP per capita  (current US$) - WDI','1270: Depth of the food deficit  (kilocalories per person per day) - WDI',0.36536,0.19287695,0.027899995,0.36311,6.044394,-0.41531077
'0808N: GDP per capita  (current US$) - WDI','1376: Transport services  (% of commercial service imports) - WDI',0.36496,0.13344288,0.020890012,0.36496,6.357552,-0.48116228
'0808N: GDP per capita  (current US$) - WDI','1402: Commercial service exports  (current US$) - WDI',0.36472,0.32933828,0.025580004,0.36472,6.3923173,0.18810023
'0808N: GDP per capita  (current US$) - WDI','0491: Domestic credit provided by financial sector  (% of GDP) - WDI',0.36401,0.015961587,0.018429995,0.36142,6.3923173,0.5899563
'0808N: GDP per capita  (current US$) - WDI','0078: Personal remittances; received  (% of GDP) - WDI',0.36342,0.3034731,0.05507998,0.36342,6.357552,-0.2448406
'0808N: GDP per capita  (current US$) - WDI','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO',0.36162,0.27941787,0.048150003,0.35879,6.2094536,0.28670913
'0808N: GDP per capita  (current US$) - WDI','2744: Merchandise trade-Exports-Machinery and transport equipment (US dollar at current prices) - WTO',0.36154,0.29022998,0.039390013,0.36154,6.169925,0.26703933
'0808N: GDP per capita  (current US$) - WDI','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO',0.36135,0.2433705,0.02238001,0.35865,6.321928,0.34348142
'0808N: GDP per capita  (current US$) - WDI','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.36108,0.24758606,0.038220003,0.36108,6.169925,0.3368886
'0808N: GDP per capita  (current US$) - WDI','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO',0.36094,0.196228,0.025780007,0.36094,6.2094536,0.40584728
'0808N: GDP per capita  (current US$) - WDI','0767: Adjusted savings: consumption of fixed capital  (% of GNI) - WDI',0.3608,0.18638611,0.048130006,0.3608,6.4594316,0.41762888
'0808N: GDP per capita  (current US$) - WDI','0236: PPG; IDA  (INT; current US$) - WDI',0.35912,0.35340315,0.085409984,0.35912,5.9541965,-0.07561002
'0808N: GDP per capita  (current US$) - WDI','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.35888,0.3294865,0.071560025,0.35609,6.2479277,0.17144541
'0808N: GDP per capita  (current US$) - WDI','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.35885,0.30975047,0.04227999,0.35885,6.321928,0.22158416
'0808N: GDP per capita  (current US$) - WDI','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.35849,0.13703752,0.028129995,0.35849,6.169925,0.47058737
'0808N: GDP per capita  (current US$) - WDI','0837: Gross savings  (current US$) - WDI',0.35834,0.31445682,0.042490005,0.35834,6.129283,0.2094831
'0808N: GDP per capita  (current US$) - WDI','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.35645,0.15893753,0.025830016,0.35369,6.2854023,0.44442374
'0808N: GDP per capita  (current US$) - WDI','0896: Primary education; pupils - WDI',0.35629,0.3464808,0.15267001,0.3513,6.357552,-0.09904147
'0808N: GDP per capita  (current US$) - WDI','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.35459,0.2920276,0.097540006,0.35459,6.2094536,0.25012475
'0808N: GDP per capita  (current US$) - WDI','0200: PPG; bonds  (DOD; current US$) - WDI',0.35455,0.3234952,0.051649988,0.35455,5.9541965,0.17622373
'0808N: GDP per capita  (current US$) - WDI','0691: Gross national expenditure deflator  (base year varies by country) - WDI',0.35401,0.32996356,0.05944,0.35401,6.129283,-0.15506905
'0808N: GDP per capita  (current US$) - WDI','1323: International tourism; receipts for travel items  (current US$) - WDI',0.35355,0.3257061,0.032769978,0.35355,6.3923173,0.16686486
'0808N: GDP per capita  (current US$) - WDI','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.35324,0.3131452,0.024049997,0.35324,6.087463,0.20023693
'0808N: GDP per capita  (current US$) - WDI','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.35313,0.30519456,0.021180004,0.35097,6.357552,0.21894167
'0808N: GDP per capita  (current US$) - WDI','0852: Official exchange rate  (LCU per US$; period average) - WDI',0.353,0.35270098,0.08391,0.353,6.169925,-0.017291827
'0808N: GDP per capita  (current US$) - WDI','0937: Children out of school  (% of primary school age) - WDI',0.35283,0.236738,0.033889994,0.3498,6.169925,-0.34072274
'0808N: GDP per capita  (current US$) - WDI','0343: PPG; bonds  (TDS; current US$) - WDI',0.35264,0.3258558,0.04170999,0.35264,5.9541965,0.16365884
'0808N: GDP per capita  (current US$) - WDI','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.35203,0.32745668,0.03852001,0.34961,6.2479277,0.15675884
'0808N: GDP per capita  (current US$) - WDI','0936: Children out of school; male  (% of male primary school age) - WDI',0.35172,0.23058774,0.032649994,0.34856,6.087463,-0.3480406
'0808N: GDP per capita  (current US$) - WDI','0066: Service exports  (BoP; current US$) - WDI',0.35116,0.31581083,0.02477999,0.35116,6.3923173,0.18801373
'0808N: GDP per capita  (current US$) - WDI','0039: Transport services  (% of service imports; BoP) - WDI',0.35069,0.14478968,0.026559994,0.35069,6.357552,-0.4537624
'0808N: GDP per capita  (current US$) - WDI','0477: Money and quasi money  as % of GDP (M2) - WDI',0.3503,0.18067119,0.07378,0.3503,6.2854023,0.4118602
'0808N: GDP per capita  (current US$) - WDI','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.35021,0.2953713,0.04005,0.34783,6.2854023,0.23417671
'0808N: GDP per capita  (current US$) - WDI','0575: Time required to register property  (days) - WDI',0.34929,0.3085582,0.12750001,0.34929,6.357552,-0.20182124
'0808N: GDP per capita  (current US$) - WDI','0037: Charges for the use of intellectual property; payments  (BoP; current US$) - WDI',0.34923,0.30246347,0.04512,0.34607,6.2479277,0.21625565
'0808N: GDP per capita  (current US$) - WDI','0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI',0.34922,0.34664503,0.04332,0.34922,6.044394,-0.05074418
'0808N: GDP per capita  (current US$) - WDI','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.34866,0.31858355,0.043259993,0.34866,6.3923173,0.17342563
'0808N: GDP per capita  (current US$) - WDI','0376: Fossil fuel energy consumption  (% of total) - WDI',0.34796,0.28273124,0.050329983,0.34537,6.2479277,0.2553992
'0808N: GDP per capita  (current US$) - WDI','1301: Population growth  (annual %) - WDI',0.34782,0.3460364,0.041279987,0.34556,6.491853,-0.042232666
'0808N: GDP per capita  (current US$) - WDI','1334: Share of tariff lines with specific rates; manufactured products  (%) - WDI',0.34743,0.34214324,0.12427001,0.34743,6.044394,0.07271003
'0808N: GDP per capita  (current US$) - WDI','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.34685,0.2587322,0.03667,0.34419,6.169925,0.29684645
'0808N: GDP per capita  (current US$) - WDI','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO',0.34671,0.1488299,0.045860007,0.34671,6.2094536,0.44483715
'0808N: GDP per capita  (current US$) - WDI','0120: Principal repayments on external debt; long-term  (AMT; current US$) - WDI',0.34654,0.32465094,0.09212999,0.34288,6.0,0.14794952
'0808N: GDP per capita  (current US$) - WDI','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.34646,0.31696996,0.03402999,0.34417,6.3923173,0.1717267
'0808N: GDP per capita  (current US$) - WDI','0907: School enrollment; primary; male  (% net) - WDI',0.34627,0.2231343,0.026989996,0.34317,6.087463,0.35090697
'0808N: GDP per capita  (current US$) - WDI','0641: Secure Internet servers - WDI',0.3459,0.31814417,0.057140008,0.3459,6.426265,0.16660084
'0808N: GDP per capita  (current US$) - WDI','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.34461,0.31290087,0.061079994,0.3418,6.2094536,0.1780706
'0808N: GDP per capita  (current US$) - WDI','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.34445,0.32084215,0.04991001,0.34175,6.2094536,0.15364844
'0808N: GDP per capita  (current US$) - WDI','0010: Permanent cropland  (% of land area) - WDI',0.34444,0.30903336,0.12434001,0.34444,6.426265,-0.18816657
'0808N: GDP per capita  (current US$) - WDI','1403: High-technology exports  (current US$) - WDI',0.34443,0.32524773,0.027740002,0.34164,6.2479277,0.13850003
'0808N: GDP per capita  (current US$) - WDI','0063: Exports of goods and services  (BoP; current US$) - WDI',0.34423,0.31914875,0.03007999,0.34195,6.3923173,0.1583706
'0808N: GDP per capita  (current US$) - WDI','0284: Net financial flows; RDB concessional  (NFL; current US$) - WDI',0.344,0.3303026,0.04457,0.344,5.9541965,-0.11703598
'0808N: GDP per capita  (current US$) - WDI','0304: PPG; IDA  (NTR; current US$) - WDI',0.3436,0.32607,0.08307999,0.3436,5.9541965,-0.13240087
'0808N: GDP per capita  (current US$) - WDI','1900: Fixed-broadband subscriptions - ITU',0.34346,0.3317626,0.033740014,0.34346,6.2479277,0.10815447
'0808N: GDP per capita  (current US$) - WDI','0829: GNI; PPP  (constant 2011 international $) - WDI',0.34339,0.33171916,0.06238,0.34339,6.2479277,0.10803166
'0808N: GDP per capita  (current US$) - WDI','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.34302,0.14229777,0.033079997,0.34071,6.2854023,0.44802034
'0808N: GDP per capita  (current US$) - WDI','0574: Time required to enforce a contract  (days) - WDI',0.34294,0.2895635,0.15017,0.33849,6.3923173,-0.23103352
'0808N: GDP per capita  (current US$) - WDI','1311: Rural population growth  (annual %) - WDI',0.34292,0.29974297,0.04180999,0.34292,6.4594316,-0.20779085
'0808N: GDP per capita  (current US$) - WDI','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO',0.34278,0.33031148,0.04182999,0.34278,6.129283,0.11166258
'0808N: GDP per capita  (current US$) - WDI','0929: Adjusted net enrollment rate; primary  (% of primary school age children) - WDI',0.3426,0.22648749,0.034319997,0.33986,6.169925,0.34075284
'0808N: GDP per capita  (current US$) - WDI','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.34231,0.29562435,0.041840017,0.33991,6.3923173,0.21606866
'0808N: GDP per capita  (current US$) - WDI','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.34143,0.3099066,0.051610023,0.34143,6.2094536,0.17754836
'0808N: GDP per capita  (current US$) - WDI','1212: Ratio of female to male labor force participation rate (%)  (national estimate) - WDI',0.34143,0.24311039,0.035930008,0.33747,5.9541965,0.3135596
'0808N: GDP per capita  (current US$) - WDI','1304: Population; total - WDI',0.34013,0.3360134,0.17401001,0.33633,6.491853,-0.06416072
'0808N: GDP per capita  (current US$) - WDI','0931: Adjusted net enrollment rate; primary; male  (% of primary school age children) - WDI',0.33994,0.21885926,0.030600011,0.33738,6.087463,0.3479666
'0808N: GDP per capita  (current US$) - WDI','1101: Health expenditure; public  (% of total health expenditure) - WDI',0.33981,0.16301213,0.04607001,0.33981,6.426265,0.4204734
'0808N: GDP per capita  (current US$) - WDI','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI',0.33938,0.3059152,0.10734999,0.33714,6.2479277,-0.18293384
'0808N: GDP per capita  (current US$) - WDI','1325: International tourism; expenditures  (current US$) - WDI',0.3387,0.30841002,0.04489,0.33681,6.426265,0.17404012
'0808N: GDP per capita  (current US$) - WDI','0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI',0.33849,0.29245722,0.09095001,0.33849,6.2094536,-0.21455252
'0808N: GDP per capita  (current US$) - WDI','0049: Net trade in goods and services  (BoP; current US$) - WDI',0.33836,0.3357948,0.107060015,0.33548,6.2479277,0.050647978
'0808N: GDP per capita  (current US$) - WDI','0142: Commitments; IBRD  (COM; current US$) - WDI',0.3375,0.3217374,0.09640001,0.3375,5.9541965,0.12554917
'0808N: GDP per capita  (current US$) - WDI','0032: Primary income payments  (BoP; current US$) - WDI',0.33712,0.29427463,0.036950007,0.33516,6.3923173,0.20699124
'0808N: GDP per capita  (current US$) - WDI','1897: Fixed-telephone subscriptions - ITU',0.33689,0.33284804,0.082590014,0.3339,6.321928,0.06357638
'0808N: GDP per capita  (current US$) - WDI','0331: Debt service on external debt; long-term  (TDS; current US$) - WDI',0.33688,0.31425396,0.07605001,0.33341,6.0,0.15041958
'0808N: GDP per capita  (current US$) - WDI','0716: Gross capital formation  (constant 2005 US$) - WDI',0.33667,0.31663793,0.036760002,0.33667,6.2094536,0.14153469
'0808N: GDP per capita  (current US$) - WDI','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI',0.33652,0.27648258,0.044800013,0.33371,6.321928,-0.2450253
'0808N: GDP per capita  (current US$) - WDI','0545: Private credit bureau coverage  (% of adults) - WDI',0.33623,0.11426863,0.036390007,0.33411,6.3923173,0.47112778
'0808N: GDP per capita  (current US$) - WDI','0778: Adjusted net national income  (current US$) - WDI',0.3361,0.30250904,0.058460012,0.3361,6.357552,0.18327838
'0808N: GDP per capita  (current US$) - WDI','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.33583,0.1873253,0.04377,0.33333,6.2094536,0.38536307
'0808N: GDP per capita  (current US$) - WDI','0232: Interest payments on external debt; private nonguaranteed (PNG)  (INT; current US$) - WDI',0.33542,0.30898964,0.08247,0.33227,6.0,0.16257416
'0808N: GDP per capita  (current US$) - WDI','0327: Debt service on external debt; total  (TDS; current US$) - WDI',0.33532,0.31288585,0.06959,0.33188,6.0,0.14978035
'0808N: GDP per capita  (current US$) - WDI','1383: ICT goods exports  (% of total goods exports) - WDI',0.33501,0.31025183,0.032000005,0.33257,6.2479277,0.15734729
'0808N: GDP per capita  (current US$) - WDI','1321: International tourism; receipts for passenger transport items  (current US$) - WDI',0.3347,0.29439822,0.051879987,0.33198,6.2094536,0.20075303
'0808N: GDP per capita  (current US$) - WDI','0045: Current account balance  (BoP; current US$) - WDI',0.33468,0.33447593,0.15261002,0.33248,6.2479277,0.014285127
'0808N: GDP per capita  (current US$) - WDI','0212: External debt stocks; variable rate  (DOD; current US$) - WDI',0.33454,0.311438,0.044259995,0.33098,6.0,0.15199344
'0808N: GDP per capita  (current US$) - WDI','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.3342,0.2511926,0.032849997,0.33133,6.169925,0.28811005
'0808N: GDP per capita  (current US$) - WDI','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.33383,0.2286633,0.03437999,0.33383,6.2094536,0.32429415
'0808N: GDP per capita  (current US$) - WDI','0229: Interest payments on external debt  (% of GNI) - WDI',0.33302,0.32756013,0.04425001,0.33302,5.9541965,0.07389092
'0808N: GDP per capita  (current US$) - WDI','2710: Group Grievance - Fund for Peace',0.33232,0.025974512,0.04261002,0.33232,6.2094536,-0.55348486
'0808N: GDP per capita  (current US$) - WDI','0270: Net financial flows; IDA  (NFL; current US$) - WDI',0.33215,0.3159783,0.07045999,0.33215,6.087463,-0.12716812
'0808N: GDP per capita  (current US$) - WDI','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD',0.3319,0.33188483,0.03633,0.3319,6.0,-0.003896377
'0808N: GDP per capita  (current US$) - WDI','0472: Broad money  (% of GDP) - WDI',0.3318,0.1703568,0.04719001,0.32944,6.2854023,0.40179998
'0808N: GDP per capita  (current US$) - WDI','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI',0.33111,0.28949115,0.107669994,0.33111,6.169925,0.20400701
'0808N: GDP per capita  (current US$) - WDI','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.32984,0.23021665,0.03244999,0.32698,6.2094536,0.31563166
'0808N: GDP per capita  (current US$) - WDI','0745: Industry; value added  (constant 2005 US$) - WDI',0.32886,0.3056936,0.039000005,0.32612,6.357552,0.15220518
'0808N: GDP per capita  (current US$) - WDI','0119: Principal repayments on external debt; long-term + IMF  (AMT; current US$) - WDI',0.32859,0.30700803,0.07319999,0.32509,6.0,0.1469081
'0808N: GDP per capita  (current US$) - WDI','0044: Personal remittances; paid  (current US$) - WDI',0.32825,0.2921496,0.027170002,0.32825,6.357552,0.190001
'0808N: GDP per capita  (current US$) - WDI','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI',0.32802,0.32499006,0.08766,0.32546,6.2479277,-0.055045035
'0808N: GDP per capita  (current US$) - WDI','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.32765,0.27263162,0.028700024,0.3246,6.2094536,0.23456003
'0808N: GDP per capita  (current US$) - WDI','0726: External balance on goods and services  (current US$) - WDI',0.3275,0.32610464,0.088220015,0.3249,6.2854023,0.037354402
'0808N: GDP per capita  (current US$) - WDI','0637: Fixed telephone subscriptions - WDI',0.32621,0.32461086,0.09214999,0.32621,6.4594316,0.039989017
