@relation MINE-Indicator-2006TO2013-0808_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
316,'0808N: GDP per capita  (current US$) - WDI','0212: External debt stocks; variable rate  (DOD; current US$) - WDI',0.33454,0.311438,0.04426,0.33098,6,0.151993,cluster0
317,'0808N: GDP per capita  (current US$) - WDI','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO',0.3342,0.251193,0.03285,0.33133,6.169925,0.28811,cluster0
318,'0808N: GDP per capita  (current US$) - WDI','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.33383,0.228663,0.03438,0.33383,6.209454,0.324294,cluster0
319,'0808N: GDP per capita  (current US$) - WDI','0229: Interest payments on external debt  (\% of GNI) - WDI',0.33302,0.32756,0.04425,0.33302,5.954197,0.073891,cluster0
320,'0808N: GDP per capita  (current US$) - WDI','2710: Group Grievance - Fund for Peace',0.33232,0.025975,0.04261,0.33232,6.209454,-0.553485,cluster4
321,'0808N: GDP per capita  (current US$) - WDI','0270: Net financial flows; IDA  (NFL; current US$) - WDI',0.33215,0.315978,0.07046,0.33215,6.087463,-0.127168,cluster0
322,'0808N: GDP per capita  (current US$) - WDI','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD',0.3319,0.331885,0.03633,0.3319,6,-0.003896,cluster0
323,'0808N: GDP per capita  (current US$) - WDI','0472: Broad money  (\% of GDP) - WDI',0.3318,0.170357,0.04719,0.32944,6.285402,0.4018,cluster4
324,'0808N: GDP per capita  (current US$) - WDI','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI',0.33111,0.289491,0.10767,0.33111,6.169925,0.204007,cluster0
325,'0808N: GDP per capita  (current US$) - WDI','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.32984,0.230217,0.03245,0.32698,6.209454,0.315632,cluster0
326,'0808N: GDP per capita  (current US$) - WDI','0745: Industry; value added  (constant 2005 US$) - WDI',0.32886,0.305694,0.039,0.32612,6.357552,0.152205,cluster0
327,'0808N: GDP per capita  (current US$) - WDI','0119: Principal repayments on external debt; long-term + IMF  (AMT; current US$) - WDI',0.32859,0.307008,0.0732,0.32509,6,0.146908,cluster0
328,'0808N: GDP per capita  (current US$) - WDI','0044: Personal remittances; paid  (current US$) - WDI',0.32825,0.29215,0.02717,0.32825,6.357552,0.190001,cluster0
329,'0808N: GDP per capita  (current US$) - WDI','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI',0.32802,0.32499,0.08766,0.32546,6.247928,-0.055045,cluster0
330,'0808N: GDP per capita  (current US$) - WDI','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.32765,0.272632,0.0287,0.3246,6.209454,0.23456,cluster0
331,'0808N: GDP per capita  (current US$) - WDI','0726: External balance on goods and services  (current US$) - WDI',0.3275,0.326105,0.08822,0.3249,6.285402,0.037354,cluster0
332,'0808N: GDP per capita  (current US$) - WDI','0637: Fixed telephone subscriptions - WDI',0.32621,0.324611,0.09215,0.32621,6.459432,0.039989,cluster0
333,'0808N: GDP per capita  (current US$) - WDI','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO',0.32604,0.226748,0.06862,0.32327,6.209454,0.315106,cluster0
334,'0808N: GDP per capita  (current US$) - WDI','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.32604,0.236575,0.02514,0.32336,6.209454,0.299107,cluster0
335,'0808N: GDP per capita  (current US$) - WDI','0465: Total reserves minus gold  (current US$) - WDI',0.32535,0.319093,0.04919,0.32535,6.247928,0.079099,cluster0
336,'0808N: GDP per capita  (current US$) - WDI','0486: Interest rate spread  (lending rate minus deposit rate; \%) - WDI',0.32521,0.2205,0.02277,0.32251,6.129283,-0.32359,cluster0
337,'0808N: GDP per capita  (current US$) - WDI','0462: Total reserves  (includes gold; current US$) - WDI',0.32483,0.314495,0.05382,0.32483,6.247928,0.10166,cluster0
338,'0808N: GDP per capita  (current US$) - WDI','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.3234,0.316291,0.04453,0.32074,6.209454,0.084312,cluster0
339,'0808N: GDP per capita  (current US$) - WDI','0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI',0.32293,0.31952,0.07697,0.32293,6.209454,-0.058396,cluster0
340,'0808N: GDP per capita  (current US$) - WDI','0047: Net financial account  (BoP; current US$) - WDI',0.32286,0.322825,0.17154,0.32031,6.247928,0.005929,cluster0
341,'0808N: GDP per capita  (current US$) - WDI','0133: PPG; private creditors  (AMT; current US$) - WDI',0.32285,0.303754,0.0522,0.32285,5.954197,0.138188,cluster0
342,'0808N: GDP per capita  (current US$) - WDI','0329: Total debt service  (\% of GNI) - WDI',0.32224,0.281042,0.0796,0.32224,6,0.202972,cluster0
343,'0808N: GDP per capita  (current US$) - WDI','0817: Gross domestic savings  (current US$) - WDI',0.32205,0.307861,0.03378,0.31954,6.392317,0.119117,cluster0
344,'0808N: GDP per capita  (current US$) - WDI','0206: PPG; private creditors  (DOD; current US$) - WDI',0.32181,0.294386,0.03105,0.32181,5.954197,0.165603,cluster0
345,'0808N: GDP per capita  (current US$) - WDI','0927: Primary education; teachers - WDI',0.32152,0.318055,0.16771,0.32152,6.209454,-0.05886,cluster0
346,'0808N: GDP per capita  (current US$) - WDI','0905: School enrollment; primary  (\% net) - WDI',0.32138,0.210393,0.03524,0.31882,6.169925,0.333147,cluster0
347,'0808N: GDP per capita  (current US$) - WDI','0797: Gross value added at factor cost  (constant LCU) - WDI',0.32129,0.320751,0.11472,0.32129,6.129283,-0.023218,cluster0
348,'0808N: GDP per capita  (current US$) - WDI','0853: PPP conversion factor; GDP  (LCU per international $) - WDI',0.32119,0.302132,0.07715,0.31813,6.321928,-0.138052,cluster0
349,'0808N: GDP per capita  (current US$) - WDI','0897: Primary education; pupils  (\% female) - WDI',0.32119,0.267345,0.12017,0.31949,6.357552,0.232045,cluster0
350,'0808N: GDP per capita  (current US$) - WDI','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI',0.32088,0.214878,0.03644,0.31866,6.392317,0.325579,cluster0
351,'0808N: GDP per capita  (current US$) - WDI','0254: Average maturity on new external debt commitments  (years) - WDI',0.31946,0.210671,0.06246,0.31946,5.954197,-0.329832,cluster0
352,'0808N: GDP per capita  (current US$) - WDI','1375: Commercial service imports  (current US$) - WDI',0.31914,0.288582,0.03445,0.31708,6.392317,0.174809,cluster0
353,'0808N: GDP per capita  (current US$) - WDI','0332: Debt service on external debt; private nonguaranteed (PNG)  (TDS; current US$) - WDI',0.31894,0.292887,0.07889,0.31576,6,0.16141,cluster0
354,'0808N: GDP per capita  (current US$) - WDI','0036: Service imports  (BoP; current US$) - WDI',0.3185,0.288258,0.03155,0.31631,6.392317,0.173901,cluster0
355,'0808N: GDP per capita  (current US$) - WDI','0580: Time to prepare and pay taxes  (hours) - WDI',0.31839,0.224372,0.08192,0.31442,6.392317,-0.306623,cluster0
356,'0808N: GDP per capita  (current US$) - WDI','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO',0.31793,0.247675,0.06916,0.31793,6.169925,0.265057,cluster0
357,'0808N: GDP per capita  (current US$) - WDI','1096: Out-of-pocket health expenditure  (\% of total expenditure on health) - WDI',0.31738,0.146964,0.03747,0.31738,6.426265,-0.412815,cluster4
358,'0808N: GDP per capita  (current US$) - WDI','0321: Net official development assistance received  (constant 2013 US$) - WDI',0.31692,0.314688,0.08717,0.31692,6.209454,-0.04724,cluster0
359,'0808N: GDP per capita  (current US$) - WDI','0205: External debt stocks; long-term private sector  (DOD; current US$) - WDI',0.31663,0.2923,0.05434,0.31344,6,0.15598,cluster0
360,'0808N: GDP per capita  (current US$) - WDI','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO',0.31628,0.237393,0.02591,0.3133,6.209454,0.280868,cluster0
361,'0808N: GDP per capita  (current US$) - WDI','0697: Exports of goods and services  (current US$) - WDI',0.31609,0.292196,0.03579,0.31399,6.426265,0.154578,cluster0
362,'0808N: GDP per capita  (current US$) - WDI','0597: Trademark applications; direct nonresident - WDI',0.31607,0.316037,0.12664,0.3124,6.087463,-0.005736,cluster0
363,'0808N: GDP per capita  (current US$) - WDI','0735: Agriculture; value added  (constant LCU) - WDI',0.31561,0.311853,0.12297,0.31211,6.247928,-0.061296,cluster0
364,'0808N: GDP per capita  (current US$) - WDI','0186: External debt stocks; private nonguaranteed (PNG)  (DOD; current US$) - WDI',0.3148,0.290371,0.06358,0.31161,6,0.156296,cluster0
365,'0808N: GDP per capita  (current US$) - WDI','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI',0.31428,0.286878,0.04044,0.31173,6.459432,0.165536,cluster0
366,'0808N: GDP per capita  (current US$) - WDI','0227: Interest payments on external debt; total  (INT; current US$) - WDI',0.31397,0.290029,0.05232,0.31049,6,0.15473,cluster0
367,'0808N: GDP per capita  (current US$) - WDI','0686: Final consumption expenditure; etc.  (\% of GDP) - WDI',0.31393,0.148191,0.03389,0.31131,6.247928,-0.40711,cluster4
368,'0808N: GDP per capita  (current US$) - WDI','0255: Average maturity on new external debt commitments; official  (years) - WDI',0.31372,0.221593,0.03137,0.31372,5.954197,-0.303525,cluster0
369,'0808N: GDP per capita  (current US$) - WDI','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.3137,0.206146,0.01656,0.31099,6.321928,0.327955,cluster0
370,'0808N: GDP per capita  (current US$) - WDI','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.31345,0.282784,0.04211,0.31345,6.209454,0.175117,cluster0
371,'0808N: GDP per capita  (current US$) - WDI','0048: Net primary income  (BoP; current US$) - WDI',0.31339,0.285809,0.10608,0.31068,6.247928,0.166075,cluster0
372,'0808N: GDP per capita  (current US$) - WDI','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.31336,0.283889,0.0173,0.31073,6.392317,0.171672,cluster0
373,'0808N: GDP per capita  (current US$) - WDI','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO',0.31197,0.201184,0.03373,0.30955,6.209454,0.332845,cluster0
374,'0808N: GDP per capita  (current US$) - WDI','1040: Immunization; DPT  (\% of children ages 12-23 months) - WDI',0.31165,0.218923,0.0564,0.3099,6.459432,0.304512,cluster0
375,'0808N: GDP per capita  (current US$) - WDI','0121: Principal repayments on external debt; private nonguaranteed (PNG)  (AMT; current US$) - WDI',0.31137,0.285542,0.07465,0.30828,6,0.160711,cluster0
376,'0808N: GDP per capita  (current US$) - WDI','0806: GDP; PPP  (constant 2011 international $) - WDI',0.31109,0.301475,0.05412,0.30889,6.459432,0.098058,cluster0
377,'0808N: GDP per capita  (current US$) - WDI','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO',0.3107,0.221323,0.04565,0.30804,6.209454,0.29896,cluster0
378,'0808N: GDP per capita  (current US$) - WDI','1213: Ratio of female to male labor force participation rate (\%)  (modeled ILO estimate) - WDI',0.30992,0.293685,0.06112,0.30712,6.426265,0.127416,cluster0
379,'0808N: GDP per capita  (current US$) - WDI','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.30986,0.198811,0.02199,0.30986,6.209454,0.333241,cluster0
380,'0808N: GDP per capita  (current US$) - WDI','0197: PPG; multilateral concessional  (DOD; current US$) - WDI',0.30937,0.306997,0.10481,0.30937,5.954197,-0.048711,cluster0
381,'0808N: GDP per capita  (current US$) - WDI','0972: Secondary education; teachers; female - WDI',0.30676,0.305893,0.09677,0.30676,5.954197,-0.029446,cluster0
382,'0808N: GDP per capita  (current US$) - WDI','0687: Final consumption expenditure  (current US$) - WDI',0.30618,0.243496,0.03894,0.30389,6.247928,0.250367,cluster0
383,'0808N: GDP per capita  (current US$) - WDI','0162: Disbursements on external debt; private nonguaranteed (PNG)  (DIS; current US$) - WDI',0.30594,0.280331,0.07602,0.30256,6,0.160029,cluster0
384,'0808N: GDP per capita  (current US$) - WDI','0902: Gross intake ratio in first grade of primary education; female  (\% of relevant age group) - WDI',0.3059,0.284852,0.11659,0.3059,6.209454,-0.14508,cluster0
385,'0808N: GDP per capita  (current US$) - WDI','0812: GDP per capita  (constant LCU) - WDI',0.30586,0.303655,0.12167,0.30586,6.321928,-0.046958,cluster0
386,'0808N: GDP per capita  (current US$) - WDI','0346: PNG; commercial banks and other creditors  (TDS; current US$) - WDI',0.30559,0.279294,0.06586,0.30559,5.954197,0.162161,cluster0
387,'0808N: GDP per capita  (current US$) - WDI','1388: Merchandise exports  (current US$) - WDI',0.30554,0.28484,0.03059,0.30328,6.459432,0.143874,cluster0
388,'0808N: GDP per capita  (current US$) - WDI','1404: High-technology exports  (\% of manufactured exports) - WDI',0.30554,0.22905,0.02535,0.30329,6.247928,0.276569,cluster0
389,'0808N: GDP per capita  (current US$) - WDI','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO',0.30507,0.105654,0.02664,0.30507,6,0.44656,cluster4
390,'0808N: GDP per capita  (current US$) - WDI','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO',0.30484,0.155768,0.0257,0.30484,6.209454,0.386099,cluster0
391,'0808N: GDP per capita  (current US$) - WDI','0802: GDP  (constant 2005 US$) - WDI',0.30473,0.282369,0.06213,0.30473,6.459432,0.149537,cluster0
392,'0808N: GDP per capita  (current US$) - WDI','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO',0.30465,0.21522,0.03415,0.30465,6.209454,0.299048,cluster0
393,'0808N: GDP per capita  (current US$) - WDI','0674: Household final consumption expenditure  (constant 2005 US$) - WDI',0.30435,0.274147,0.05013,0.30435,6.209454,0.173789,cluster0
394,'0808N: GDP per capita  (current US$) - WDI','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.30382,0.242521,0.03577,0.30382,6.129283,0.247585,cluster0
395,'0808N: GDP per capita  (current US$) - WDI','0065: Goods exports  (BoP; current US$) - WDI',0.30372,0.281894,0.03507,0.3016,6.392317,0.147736,cluster0
396,'0808N: GDP per capita  (current US$) - WDI','0433: Population in the largest city  (\% of urban population) - WDI',0.3035,0.301563,0.12964,0.3035,6.247928,-0.044006,cluster0
397,'0808N: GDP per capita  (current US$) - WDI','0313: PPG; private creditors  (NTR; current US$) - WDI',0.30318,0.295988,0.15192,0.30318,5.954197,0.084808,cluster0
398,'0808N: GDP per capita  (current US$) - WDI','0314: Net official development assistance and official aid received  (current US$) - WDI',0.30311,0.300191,0.066,0.30049,6.247928,-0.054031,cluster0
399,'0808N: GDP per capita  (current US$) - WDI','1137: Employment to population ratio; ages 15-24; female (\%)  (modeled ILO estimate) - WDI',0.30248,0.288507,0.0777,0.3002,6.392317,0.118209,cluster0
400,'0808N: GDP per capita  (current US$) - WDI','0338: PPG; IDA  (TDS; current US$) - WDI',0.30215,0.301015,0.07203,0.30215,5.954197,-0.033683,cluster0
401,'0808N: GDP per capita  (current US$) - WDI','1783: Renewable energy - TOT (KTOE) - OECD',0.30132,0.301317,0.05537,0.30132,6,-0.001604,cluster0
402,'0808N: GDP per capita  (current US$) - WDI','1103: Health expenditure; public  (\% of GDP) - WDI',0.30131,0.139247,0.03185,0.30131,6.426265,0.402571,cluster0
403,'0808N: GDP per capita  (current US$) - WDI','0166: PPG; IDA  (DIS; current US$) - WDI',0.30111,0.291964,0.01277,0.30111,5.954197,-0.095632,cluster0
404,'0808N: GDP per capita  (current US$) - WDI','0050: Net trade in goods  (BoP; current US$) - WDI',0.30074,0.300516,0.14642,0.29769,6.247928,-0.014952,cluster0
405,'0808N: GDP per capita  (current US$) - WDI','0056: Net capital account  (BoP; current US$) - WDI',0.30067,0.297878,0.07058,0.30067,6.129283,-0.052841,cluster0
406,'0808N: GDP per capita  (current US$) - WDI','1210: Labor force participation rate; female (\% of female population ages 15+)  (national estimate) - WDI',0.30037,0.221086,0.02729,0.29667,5.954197,0.281574,cluster0
407,'0808N: GDP per capita  (current US$) - WDI','0819: Gross domestic savings  (\% of GDP) - WDI',0.30036,0.162412,0.03994,0.29815,6.392317,0.371414,cluster0
408,'0808N: GDP per capita  (current US$) - WDI','0900: School enrollment; primary; female  (\% gross) - WDI',0.30017,0.30017,0.11515,0.30017,6.285402,0.000453,cluster0
409,'0808N: GDP per capita  (current US$) - WDI','0794: Gross value added at factor cost  (current US$) - WDI',0.29992,0.26871,0.03357,0.29992,6.285402,0.176665,cluster0
410,'0808N: GDP per capita  (current US$) - WDI','0932: Children out of school; primary - WDI',0.2998,0.276525,0.03934,0.29679,6.169925,-0.152562,cluster0
411,'0808N: GDP per capita  (current US$) - WDI','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO',0.29959,0.249931,0.04233,0.29724,6.209454,0.222843,cluster0
412,'0808N: GDP per capita  (current US$) - WDI','0131: PNG; commercial banks and other creditors  (AMT; current US$) - WDI',0.29957,0.272874,0.07313,0.29957,5.954197,0.163388,cluster0
413,'0808N: GDP per capita  (current US$) - WDI','1770: Primary energy supply - TOT (MLN_TOE) - OECD',0.29924,0.299237,0.05329,0.29924,6,-0.001604,cluster0
414,'0808N: GDP per capita  (current US$) - WDI','1207: Labor force participation rate; female (\% of female population ages 15-64)  (modeled ILO estimate) - WDI',0.29885,0.258716,0.09085,0.29677,6.426265,0.200334,cluster0
415,'0808N: GDP per capita  (current US$) - WDI','0278: PPG; commercial banks  (NFL; current US$) - WDI',0.29842,0.291959,0.10539,0.29842,5.954197,0.080378,cluster0
416,'0808N: GDP per capita  (current US$) - WDI','0455: Bank capital to assets ratio  (\%) - WDI',0.29818,0.115154,0.046,0.29818,6,-0.427815,cluster4
417,'0808N: GDP per capita  (current US$) - WDI','0219: Average grant element on new external debt commitments  (\%) - WDI',0.29782,0.194701,0.0389,0.29782,5.954197,-0.321121,cluster2
418,'0808N: GDP per capita  (current US$) - WDI','0267: Net financial flows; IMF concessional  (NFL; current US$) - WDI',0.29763,0.290968,0.06404,0.29763,6,-0.081619,cluster0
419,'0808N: GDP per capita  (current US$) - WDI','0309: PPG; commercial banks  (NTR; current US$) - WDI',0.29761,0.295086,0.08521,0.29761,5.954197,0.050243,cluster0
420,'0808N: GDP per capita  (current US$) - WDI','0201: PPG; commercial banks  (DOD; current US$) - WDI',0.29757,0.279235,0.04992,0.29757,5.954197,0.135408,cluster0
421,'0808N: GDP per capita  (current US$) - WDI','0243: PNG; commercial banks and other creditors  (INT; current US$) - WDI',0.29736,0.274455,0.04838,0.29736,5.954197,0.151345,cluster0
422,'0808N: GDP per capita  (current US$) - WDI','0231: Interest payments on external debt; long-term  (INT; current US$) - WDI',0.29715,0.272399,0.04745,0.29408,6,0.157325,cluster0
423,'0808N: GDP per capita  (current US$) - WDI','0334: Debt service on external debt; public and publicly guaranteed (PPG)  (TDS; current US$) - WDI',0.29701,0.281301,0.04037,0.29701,5.954197,0.125336,cluster0
424,'0808N: GDP per capita  (current US$) - WDI','1398: Merchandise exports by the reporting economy  (current US$) - WDI',0.29638,0.276697,0.03852,0.29425,6.426265,0.140297,cluster0
425,'0808N: GDP per capita  (current US$) - WDI','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI',0.29634,0.258102,0.04244,0.29401,6.285402,0.195546,cluster0
426,'0808N: GDP per capita  (current US$) - WDI','0627: Air transport; registered carrier departures worldwide - WDI',0.29541,0.270639,0.05293,0.29286,6.247928,0.157389,cluster0
427,'0808N: GDP per capita  (current US$) - WDI','0743: Industry; value added  (current US$) - WDI',0.29516,0.282508,0.03403,0.29516,6.392317,0.11248,cluster0
428,'0808N: GDP per capita  (current US$) - WDI','0933: Children out of school; primary; female - WDI',0.29504,0.268011,0.04518,0.29191,6.087463,-0.164406,cluster0
429,'0808N: GDP per capita  (current US$) - WDI','0628: Air transport; freight  (million ton-km) - WDI',0.29499,0.268682,0.04638,0.29265,6.247928,0.162198,cluster0
430,'0808N: GDP per capita  (current US$) - WDI','0008: Arable land  (\% of land area) - WDI',0.29496,0.294722,0.15144,0.29496,6.459432,-0.015439,cluster0
431,'0808N: GDP per capita  (current US$) - WDI','0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI',0.29466,0.284327,0.0436,0.29466,6.247928,0.101653,cluster0
432,'0808N: GDP per capita  (current US$) - WDI','0033: Imports of goods and services  (BoP; current US$) - WDI',0.29465,0.268156,0.01684,0.29271,6.392317,0.162771,cluster0
433,'0808N: GDP per capita  (current US$) - WDI','0818: Gross domestic savings  (current LCU) - WDI',0.29459,0.291739,0.10431,0.29167,6.247928,-0.053397,cluster0
434,'0808N: GDP per capita  (current US$) - WDI','0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI',0.29444,0.292075,0.07407,0.29117,6.247928,-0.048635,cluster0
435,'0808N: GDP per capita  (current US$) - WDI','0135: Principal arrears; official creditors  (current US$) - WDI',0.29362,0.283755,0.04513,0.29362,5.954197,-0.099324,cluster0
436,'0808N: GDP per capita  (current US$) - WDI','0308: PPG; bonds  (NTR; current US$) - WDI',0.29361,0.286373,0.09131,0.29361,5.954197,0.085068,cluster0
437,'0808N: GDP per capita  (current US$) - WDI','0720: Imports of goods and services  (current US$) - WDI',0.29357,0.268424,0.03779,0.29165,6.426265,0.158576,cluster0
438,'0808N: GDP per capita  (current US$) - WDI','0834: GNI per capita  (constant LCU) - WDI',0.29353,0.290455,0.11619,0.28977,6.129283,-0.055453,cluster0
439,'0808N: GDP per capita  (current US$) - WDI','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI',0.29341,0.288332,0.0306,0.29133,6.321928,0.07126,cluster0
440,'0808N: GDP per capita  (current US$) - WDI','0427: Population density  (people per sq. km of land area) - WDI',0.2933,0.156581,0.13131,0.29056,6.491853,0.369756,cluster0
441,'0808N: GDP per capita  (current US$) - WDI','0971: Secondary education; teachers - WDI',0.2931,0.290494,0.11231,0.2931,6,-0.051053,cluster0
442,'0808N: GDP per capita  (current US$) - WDI','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.293,0.24887,0.05405,0.29081,6.209454,0.210072,cluster0
443,'0808N: GDP per capita  (current US$) - WDI','1211: Labor force participation rate; female (\% of female population ages 15+)  (modeled ILO estimate) - WDI',0.29294,0.292722,0.05701,0.29134,6.426265,0.014778,cluster0
444,'0808N: GDP per capita  (current US$) - WDI','0318: Net official development assistance received  (current US$) - WDI',0.29228,0.290146,0.06549,0.29228,6.209454,-0.046193,cluster0
445,'0808N: GDP per capita  (current US$) - WDI','0122: Principal repayments on external debt; public and publicly guaranteed (PPG)  (AMT; current US$) - WDI',0.29217,0.27964,0.045,0.29217,5.954197,0.111936,cluster0
446,'0808N: GDP per capita  (current US$) - WDI','0660: General government final consumption expenditure  (current US$) - WDI',0.29197,0.26246,0.04647,0.28993,6.392317,0.171785,cluster0
447,'0808N: GDP per capita  (current US$) - WDI','0594: Scientific and technical journal articles - WDI',0.29166,0.273204,0.03008,0.28975,6.459432,0.135852,cluster0
448,'0808N: GDP per capita  (current US$) - WDI','0035: Goods imports  (BoP; current US$) - WDI',0.29113,0.266204,0.02295,0.29113,6.392317,0.157879,cluster0
449,'0808N: GDP per capita  (current US$) - WDI','0764: Adjusted savings: net forest depletion  (current US$) - WDI',0.29107,0.277464,0.0621,0.29107,6.209454,-0.116643,cluster0
450,'0808N: GDP per capita  (current US$) - WDI','0233: Interest payments on external debt; public and publicly guaranteed (PPG)  (INT; current US$) - WDI',0.29046,0.268262,0.03589,0.29046,5.954197,0.148988,cluster0
451,'0808N: GDP per capita  (current US$) - WDI','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.29023,0.227155,0.03205,0.29023,6.209454,0.251148,cluster0
452,'0808N: GDP per capita  (current US$) - WDI','1041: Immunization; measles  (\% of children ages 12-23 months) - WDI',0.29021,0.207139,0.02025,0.28807,6.459432,0.28822,cluster0
453,'0808N: GDP per capita  (current US$) - WDI','0841: Net income from abroad  (current US$) - WDI',0.28976,0.266053,0.08973,0.28726,6.285402,0.153971,cluster0
454,'0808N: GDP per capita  (current US$) - WDI','1317: International tourism; number of arrivals - WDI',0.28967,0.280684,0.0267,0.28766,6.426265,0.094793,cluster0
455,'0808N: GDP per capita  (current US$) - WDI','0124: PPG; IDA  (AMT; current US$) - WDI',0.28894,0.288503,0.07561,0.28894,5.954197,-0.020912,cluster0
456,'0808N: GDP per capita  (current US$) - WDI','0776: Adjusted savings: net national savings  (current US$) - WDI',0.28872,0.286651,0.02261,0.28872,6.129283,0.045488,cluster0
457,'0808N: GDP per capita  (current US$) - WDI','0654: Armed forces personnel; total - WDI',0.28841,0.286303,0.09586,0.28841,6.321928,-0.045903,cluster0
458,'0808N: GDP per capita  (current US$) - WDI','0222: Average interest on new external debt commitments  (\%) - WDI',0.28781,0.123251,0.05311,0.28781,5.954197,0.405659,cluster2
459,'0808N: GDP per capita  (current US$) - WDI','0173: PNG; commercial banks and other creditors  (DIS; current US$) - WDI',0.28727,0.264769,0.08041,0.28727,5.954197,0.150004,cluster0
460,'0808N: GDP per capita  (current US$) - WDI','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO',0.28622,0.179594,0.03158,0.28622,6.209454,0.326536,cluster0
461,'0808N: GDP per capita  (current US$) - WDI','0899: School enrollment; primary  (\% gross) - WDI',0.28608,0.281276,0.08623,0.2841,6.321928,-0.069309,cluster0
462,'0808N: GDP per capita  (current US$) - WDI','0051: Net errors and omissions  (BoP; current US$) - WDI',0.28573,0.283997,0.16944,0.28312,6.247928,-0.041628,cluster0
463,'0808N: GDP per capita  (current US$) - WDI','0203: PNG; commercial banks and other creditors  (DOD; current US$) - WDI',0.28569,0.263304,0.0509,0.28569,5.954197,0.14962,cluster0
464,'0808N: GDP per capita  (current US$) - WDI','0935: Children out of school; primary; male - WDI',0.28488,0.259086,0.05153,0.28171,6.087463,-0.160605,cluster0
465,'0808N: GDP per capita  (current US$) - WDI','0009: Land under cereal production  (hectares) - WDI',0.28456,0.284287,0.12298,0.28456,6.392317,-0.016531,cluster0
466,'0808N: GDP per capita  (current US$) - WDI','0180: External debt stocks; total  (DOD; current US$) - WDI',0.28339,0.266182,0.03505,0.28,6,0.131179,cluster0
467,'0808N: GDP per capita  (current US$) - WDI','0342: PPG; official creditors  (TDS; current US$) - WDI',0.28292,0.277577,0.0683,0.28292,5.954197,0.073098,cluster0
468,'0808N: GDP per capita  (current US$) - WDI','1305: Population; female  (\% of total) - WDI',0.28278,0.253532,0.06624,0.28278,6.426265,-0.171019,cluster0
469,'0808N: GDP per capita  (current US$) - WDI','0160: Disbursements on external debt; long-term + IMF  (DIS; current US$) - WDI',0.28209,0.259633,0.05754,0.27925,6,0.149857,cluster0
470,'0808N: GDP per capita  (current US$) - WDI','0482: Inflation; consumer prices  (annual \%) - WDI',0.28205,0.281623,0.05206,0.28205,6.392317,-0.020669,cluster0
471,'0808N: GDP per capita  (current US$) - WDI','0676: Household final consumption expenditure  (constant LCU) - WDI',0.28182,0.277864,0.1201,0.27873,6.129283,-0.0629,cluster0
472,'0808N: GDP per capita  (current US$) - WDI','1209: Labor force participation rate; total (\% of total population ages 15-64)  (modeled ILO estimate) - WDI',0.28145,0.221631,0.10073,0.27918,6.426265,0.244579,cluster0
473,'0808N: GDP per capita  (current US$) - WDI','0705: Gross fixed capital formation  (current US$) - WDI',0.28131,0.264107,0.03086,0.27934,6.392317,0.131162,cluster0
