X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
0835N: GNI per capita; PPP  (current international $) - WDI,0207: External debt stocks; long-term public sector  (DOD; current US$) - WDI,0.25879,0.24601673,0.026899993,0.25879,5.9541965,0.113018855
0835N: GNI per capita; PPP  (current international $) - WDI,1733: Crude oil production - TOT (KTOE) - OECD,0.25875,0.2585702,0.057389997,0.25875,5.9541965,0.013409111
0808N: GDP per capita  (current US$) - WDI,0540: Business extent of disclosure index  (0=less disclosure to 10=more disclosure) - WDI,0.25874,0.18920083,0.097389996,0.25806,6.3923173,0.2637028
0835N: GNI per capita; PPP  (current international $) - WDI,0248: Interest arrears; official creditors  (current US$) - WDI,0.25874,0.2511249,0.036019996,0.25874,5.9541965,-0.08726465
2718N: External Intervention - Fund for Peace,0691: Gross national expenditure deflator  (base year varies by country) - WDI,0.25862,0.23722182,0.045320004,0.25566,6.129283,0.14628115
2704N: Corruption perceptions index - Transparency,0667: Household final consumption expenditure; etc.  (current LCU) - WDI,0.25849,0.25221914,0.10437,0.25849,6.169925,-0.079188794
2713N: Legitimacy of the State - Fund for Peace,0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI,0.25849,0.21251392,0.099659994,0.25559,6.0,0.2144203
0808N: GDP per capita  (current US$) - WDI,0945: Secondary education; general pupils - WDI,0.25849,0.25529912,0.08211,0.25849,6.129283,-0.056487795
0808N: GDP per capita  (current US$) - WDI,1380: Agricultural raw materials exports  (% of merchandise exports) - WDI,0.25847,0.22898194,0.06539999,0.25847,6.2479277,-0.17172086
2704N: Corruption perceptions index - Transparency,1897: Fixed-telephone subscriptions - ITU,0.25832,0.24771385,0.10368,0.25523,6.2479277,0.10298622
2716N: Security Apparatus - Fund for Peace,2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO,0.25828,0.1512079,0.04676999,0.25828,6.129283,-0.32721874
2716N: Security Apparatus - Fund for Peace,1317: International tourism; number of arrivals - WDI,0.25826,0.17117041,0.033370003,0.25777,6.2094536,-0.29510948
2716N: Security Apparatus - Fund for Peace,1388: Merchandise exports  (current US$) - WDI,0.25825,0.15117355,0.04712999,0.25825,6.129283,-0.3272254
0808N: GDP per capita  (current US$) - WDI,1356: ICT goods imports  (% total goods imports) - WDI,0.25823,0.22320923,0.02854,0.25823,6.2854023,0.18713835
0808N: GDP per capita  (current US$) - WDI,0741: Manufacturing; value added  (constant LCU) - WDI,0.25813,0.2562107,0.092740014,0.25813,6.2094536,-0.043809775
0835N: GNI per capita; PPP  (current international $) - WDI,0091: Net bilateral aid flows from DAC donors; Switzerland  (current US$) - WDI,0.2581,0.2580667,0.027809992,0.2581,6.0,-0.0057701953
2716N: Security Apparatus - Fund for Peace,1321: International tourism; receipts for passenger transport items  (current US$) - WDI,0.258,0.14884123,0.045210004,0.258,6.0,-0.33039182
0835N: GNI per capita; PPP  (current international $) - WDI,0569: Cost to import  (US$ per container) - WDI,0.258,0.15912795,0.04925999,0.258,6.3923173,-0.31443924
2718N: External Intervention - Fund for Peace,0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI,0.25798,0.0685107,0.044449985,0.25798,6.087463,-0.4352807
2713N: Legitimacy of the State - Fund for Peace,0760: Adjusted savings: education expenditure  (current US$) - WDI,0.25796,0.16912451,0.03640999,0.25796,6.044394,-0.29805282
2704N: Corruption perceptions index - Transparency,1325: International tourism; expenditures  (current US$) - WDI,0.25794,0.10304776,0.019109994,0.25515,6.2094536,0.3935635
0835N: GNI per capita; PPP  (current international $) - WDI,0598: Trademark applications; direct resident - WDI,0.25791,0.25673115,0.04649,0.25385,5.9541965,-0.034334708
2713N: Legitimacy of the State - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.25782,0.061643943,0.063250005,0.25488,6.087463,-0.44291767
0808N: GDP per capita  (current US$) - WDI,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.25781,0.25434178,0.09795,0.25494,6.129283,-0.058891527
0835N: GNI per capita; PPP  (current international $) - WDI,0432: Population in largest city - WDI,0.25779,0.25555223,0.08066,0.25779,6.044394,0.047304973
2704N: Corruption perceptions index - Transparency,0637: Fixed telephone subscriptions - WDI,0.25778,0.2470803,0.10590999,0.25778,6.2479277,0.10343934
2713N: Legitimacy of the State - Fund for Peace,0629: Air transport; passengers carried - WDI,0.25763,0.19932893,0.055439994,0.25489,6.087463,-0.24145612
0808N: GDP per capita  (current US$) - WDI,0279: Commercial banks and other lending (PPG + PNG)  (NFL; current US$) - WDI,0.2576,0.25057834,0.114439994,0.2576,6.0,0.08379535
2716N: Security Apparatus - Fund for Peace,0791: GDP deflator  (base year varies by country) - WDI,0.25757,0.22961779,0.029550001,0.25487,6.2479277,0.16718915
2707N: Failed States Index Total - Fund for Peace,0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI,0.25739,0.11830017,0.019999996,0.25504,6.0,0.37294748
2713N: Legitimacy of the State - Fund for Peace,0035: Goods imports  (BoP; current US$) - WDI,0.25739,0.12944376,0.02251999,0.25461,6.169925,-0.35769573
0835N: GNI per capita; PPP  (current international $) - WDI,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.25734,0.25725415,0.05042,0.2553,6.357552,-0.009266518
2713N: Legitimacy of the State - Fund for Peace,2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO,0.25723,0.20133471,0.040110007,0.25723,6.129283,-0.23642187
2713N: Legitimacy of the State - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.25722,0.25674233,0.15139,0.25387,6.2479277,-0.021855727
2713N: Legitimacy of the State - Fund for Peace,0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI,0.25721,0.24741721,0.027219996,0.25348,6.044394,-0.09895848
0808N: GDP per capita  (current US$) - WDI,0423: CO2 emissions from transport  (% of total fuel combustion) - WDI,0.25717,0.25305453,0.08760999,0.25435,6.2094536,-0.06415193
0835N: GNI per capita; PPP  (current international $) - WDI,0226: PPG; bilateral concessional  (INT; current US$) - WDI,0.25717,0.25281322,0.035030007,0.25717,5.9541965,0.0660058
2704N: Corruption perceptions index - Transparency,0035: Goods imports  (BoP; current US$) - WDI,0.25713,0.13249996,0.049600005,0.25397,6.169925,0.3530298
2704N: Corruption perceptions index - Transparency,0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI,0.2571,0.19823404,0.054959983,0.2571,6.0,0.24262306
0835N: GNI per capita; PPP  (current international $) - WDI,1139: Employment to population ratio; ages 15-24; male (%)  (modeled ILO estimate) - WDI,0.25707,0.24433199,0.052410007,0.25385,6.357552,-0.11286285
2716N: Security Apparatus - Fund for Peace,0036: Service imports  (BoP; current US$) - WDI,0.25706,0.106564224,0.03761001,0.25642,6.169925,-0.38793784
2707N: Failed States Index Total - Fund for Peace,0321: Net official development assistance received  (constant 2013 US$) - WDI,0.2568,0.11816181,0.02272001,0.25416,6.0,0.37234148
2707N: Failed States Index Total - Fund for Peace,0482: Inflation; consumer prices  (annual %) - WDI,0.2568,0.25373414,0.054199994,0.2568,6.2094536,0.055370223
2716N: Security Apparatus - Fund for Peace,0821: Gross domestic income  (constant LCU) - WDI,0.25679,0.25294247,0.15299001,0.25254,6.129283,0.06202843
2718N: External Intervention - Fund for Peace,0440: Capture fisheries production  (metric tons) - WDI,0.25676,0.21197265,0.11584,0.25676,6.2479277,-0.2116302
0835N: GNI per capita; PPP  (current international $) - WDI,0257: Net financial flows; bilateral  (NFL; current US$) - WDI,0.25675,0.25648615,0.08840999,0.25675,5.9541965,-0.01624336
2718N: External Intervention - Fund for Peace,0927: Primary education; teachers - WDI,0.25671,0.23364529,0.16388999,0.25671,5.9541965,-0.1518707
2707N: Failed States Index Total - Fund for Peace,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.2567,0.24143465,0.07292999,0.2567,6.2094536,0.123553045
2707N: Failed States Index Total - Fund for Peace,1314: Urban population - WDI,0.25665,0.25619888,0.06797001,0.25665,6.2479277,-0.021239305
2707N: Failed States Index Total - Fund for Peace,1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI,0.2565,0.14115499,0.019820005,0.2547,6.2479277,0.33962482
2716N: Security Apparatus - Fund for Peace,0065: Goods exports  (BoP; current US$) - WDI,0.25647,0.15648934,0.06205,0.25625,6.169925,-0.31619716
2707N: Failed States Index Total - Fund for Peace,0314: Net official development assistance and official aid received  (current US$) - WDI,0.25642,0.116829485,0.029660001,0.25391,6.0,0.37361813
2716N: Security Apparatus - Fund for Peace,0008: Arable land  (% of land area) - WDI,0.25619,0.24713014,0.16169,0.25619,6.2479277,-0.095183305
0808N: GDP per capita  (current US$) - WDI,1374: Computer; communications and other services  (% of commercial service imports) - WDI,0.25616,0.16430509,0.017930001,0.25616,6.357552,0.30307573
0808N: GDP per capita  (current US$) - WDI,0551: Cost to export  (US$ per container) - WDI,0.25602,0.20449038,0.034880012,0.25297,6.426265,-0.22700138
0835N: GNI per capita; PPP  (current international $) - WDI,0733: Agriculture; value added  (constant 2005 US$) - WDI,0.25601,0.2555818,0.05111,0.25306,6.357552,0.020693198
2713N: Legitimacy of the State - Fund for Peace,0065: Goods exports  (BoP; current US$) - WDI,0.25586,0.13509151,0.036579996,0.25237,6.169925,-0.3475176
2704N: Corruption perceptions index - Transparency,2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO,0.2558,0.07431312,0.03999999,0.2558,5.857981,0.42601278
2707N: Failed States Index Total - Fund for Peace,0318: Net official development assistance received  (current US$) - WDI,0.2558,0.11666456,0.030530006,0.25334,6.0,0.37300864
2704N: Corruption perceptions index - Transparency,0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI,0.25573,0.25432307,0.17659,0.25573,6.169925,-0.037508994
0835N: GNI per capita; PPP  (current international $) - WDI,0280: PNG; bonds  (NFL; current US$) - WDI,0.25573,0.22807652,0.042469993,0.25573,5.9541965,0.16629335
2713N: Legitimacy of the State - Fund for Peace,0758: Services; etc.; value added  (constant LCU) - WDI,0.2557,0.2551312,0.14671,0.25218,6.169925,0.023849333
2713N: Legitimacy of the State - Fund for Peace,0690: Final consumption expenditure  (constant LCU) - WDI,0.25566,0.25434735,0.14521,0.25566,6.087463,0.03623046
2707N: Failed States Index Total - Fund for Peace,0943: Secondary education; pupils - WDI,0.25565,0.25181383,0.040730003,0.25223,6.044394,0.061936907
2713N: Legitimacy of the State - Fund for Peace,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.25561,0.24311134,0.11238998,0.25561,6.2094536,0.11179735
2707N: Failed States Index Total - Fund for Peace,0622: Overall level of statistical capacity  (scale 0 - 100) - WDI,0.25548,0.021220386,0.080029994,0.25548,6.0,-0.48400372
0835N: GNI per capita; PPP  (current international $) - WDI,0282: PPG; other private creditors  (NFL; current US$) - WDI,0.25544,0.25494805,0.04179001,0.25544,5.9541965,0.02217972
0808N: GDP per capita  (current US$) - WDI,0943: Secondary education; pupils - WDI,0.25536,0.24825935,0.08673,0.25536,6.2479277,-0.084265426
2716N: Security Apparatus - Fund for Peace,2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO,0.25535,0.17572942,0.0255,0.25535,5.857981,-0.28217116
2713N: Legitimacy of the State - Fund for Peace,0044: Personal remittances; paid  (current US$) - WDI,0.25531,0.17826346,0.06474,0.25531,6.129283,-0.27757257
2704N: Corruption perceptions index - Transparency,1370: Merchandise imports by the reporting economy; residual  (% of total merchandise imports) - WDI,0.25526,0.1798155,0.12028,0.25526,6.2094536,-0.27467158
0808N: GDP per capita  (current US$) - WDI,0091: Net bilateral aid flows from DAC donors; Switzerland  (current US$) - WDI,0.25525,0.25524777,0.034499995,0.25234,6.044394,0.0014995211
0835N: GNI per capita; PPP  (current international $) - WDI,0237: PPG; multilateral  (INT; current US$) - WDI,0.25498,0.24539839,0.018000007,0.25498,5.9541965,0.09788572
0808N: GDP per capita  (current US$) - WDI,1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI,0.25497,0.2542089,0.04126002,0.25256,6.3923173,-0.02758857
2716N: Security Apparatus - Fund for Peace,0660: General government final consumption expenditure  (current US$) - WDI,0.25489,0.18195038,0.051160008,0.25489,5.9541965,-0.27007335
2718N: External Intervention - Fund for Peace,1314: Urban population - WDI,0.25488,0.22010528,0.15958002,0.25488,6.2479277,-0.18647987
2707N: Failed States Index Total - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.25487,0.25486693,0.095589995,0.25178,6.2479277,-0.0017538413
0808N: GDP per capita  (current US$) - WDI,2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO,0.25481,0.19550106,0.039960004,0.25265,6.2094536,0.2435343
2704N: Corruption perceptions index - Transparency,0673: Household final consumption expenditure  (current LCU) - WDI,0.2548,0.24862789,0.10313,0.2548,6.169925,-0.07856272
2707N: Failed States Index Total - Fund for Peace,0655: Armed forces personnel  (% of total labor force) - WDI,0.25479,0.23641406,0.075210005,0.25479,6.169925,0.13555793
0835N: GNI per capita; PPP  (current international $) - WDI,0741: Manufacturing; value added  (constant LCU) - WDI,0.25479,0.25403726,0.06808001,0.25189,6.2094536,-0.027436044
2707N: Failed States Index Total - Fund for Peace,0056: Net capital account  (BoP; current US$) - WDI,0.25476,0.25243947,0.048429996,0.25476,6.044394,0.048171822
0811N: GDP per capita growth  (annual %) - WDI,0833: GNI per capita growth  (annual %) - WDI,0.25476,0.24607192,0.008759998,0.25476,6.2479277,0.09320985
0835N: GNI per capita; PPP  (current international $) - WDI,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.25468,0.25279224,0.09521,0.25145,6.129283,-0.04344834
2704N: Corruption perceptions index - Transparency,0627: Air transport; registered carrier departures worldwide - WDI,0.25467,0.20332766,0.020319998,0.25467,6.044394,0.22658847
2707N: Failed States Index Total - Fund for Peace,0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI,0.25467,0.22412805,0.06625001,0.25119,6.087463,-0.17476255
2704N: Corruption perceptions index - Transparency,0741: Manufacturing; value added  (constant LCU) - WDI,0.25465,0.25119665,0.13194,0.25465,6.129283,-0.05876506
2713N: Legitimacy of the State - Fund for Peace,0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI,0.25463,0.24505897,0.03339,0.25138,6.044394,-0.097831674
2704N: Corruption perceptions index - Transparency,0943: Secondary education; pupils - WDI,0.25453,0.25060537,0.11714001,0.25022,6.044394,-0.06264692
0808N: GDP per capita  (current US$) - WDI,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.25453,-0.026806146,0.042780012,0.2524,6.321928,0.5304113
2716N: Security Apparatus - Fund for Peace,0945: Secondary education; general pupils - WDI,0.25445,0.25162253,0.12398,0.25042,6.087463,0.05317379
0808N: GDP per capita  (current US$) - WDI,1354: Food imports  (% of merchandise imports) - WDI,0.25436,0.15942392,0.011030003,0.25191,6.2854023,-0.30811697
0835N: GNI per capita; PPP  (current international $) - WDI,1266: Refugee population by country or territory of origin - WDI,0.25431,0.23795824,0.040250003,0.25199,6.426265,-0.12787405
2718N: External Intervention - Fund for Peace,1382: Fuel exports  (% of merchandise exports) - WDI,0.2543,0.25056034,0.14526,0.2543,6.044394,0.061152745
2713N: Legitimacy of the State - Fund for Peace,0671: Household final consumption expenditure; etc.  (% of GDP) - WDI,0.25428,0.1898145,0.070539996,0.25173,6.169925,0.2539006
2713N: Legitimacy of the State - Fund for Peace,2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO,0.25428,0.05295664,0.034380004,0.25428,6.087463,-0.4486907
2707N: Failed States Index Total - Fund for Peace,2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO,0.25419,0.20877719,0.0449,0.25419,6.129283,-0.21310283
2713N: Legitimacy of the State - Fund for Peace,1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI,0.25417,0.19935857,0.066029996,0.25163,6.2479277,-0.23411842
0808N: GDP per capita  (current US$) - WDI,0224: Average interest on new external debt commitments; private  (%) - WDI,0.25415,0.12715265,0.04603,0.25415,5.9541965,0.35636687
2713N: Legitimacy of the State - Fund for Peace,0063: Exports of goods and services  (BoP; current US$) - WDI,0.25412,0.103594884,0.03023,0.25147,6.169925,-0.38797566
2713N: Legitimacy of the State - Fund for Peace,0798: Forest rents  (% of GDP) - WDI,0.25407,0.18133543,0.10702002,0.25156,6.2479277,0.2696935
2718N: External Intervention - Fund for Peace,0009: Land under cereal production  (hectares) - WDI,0.25403,0.2228732,0.17604,0.25093,6.2479277,-0.17651285
0808N: GDP per capita  (current US$) - WDI,0711: Changes in inventories  (current US$) - WDI,0.25369,0.2532906,0.066640005,0.25057,6.2094536,0.019984894
2713N: Legitimacy of the State - Fund for Peace,0697: Exports of goods and services  (current US$) - WDI,0.25355,0.10167907,0.039319992,0.25102,6.2094536,-0.3897062
0835N: GNI per capita; PPP  (current international $) - WDI,1359: Ores and metals imports  (% of merchandise imports) - WDI,0.25354,0.21956986,0.026690006,0.25354,6.2479277,0.18430991
0835N: GNI per capita; PPP  (current international $) - WDI,0690: Final consumption expenditure  (constant LCU) - WDI,0.25343,0.25148842,0.100750014,0.25013,6.1085243,-0.044063568
2704N: Corruption perceptions index - Transparency,0795: Gross value added at factor cost  (current LCU) - WDI,0.2534,0.25018448,0.12652999,0.24998,6.087463,-0.05670545
0811N: GDP per capita growth  (annual %) - WDI,0826: GNI growth  (annual %) - WDI,0.2534,0.24855569,0.031820014,0.2534,6.2479277,0.06960106
0808N: GDP per capita  (current US$) - WDI,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,0.25333,0.14343369,0.038869992,0.25078,6.2094536,0.3315061
2713N: Legitimacy of the State - Fund for Peace,0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI,0.25312,0.22586942,0.11975001,0.25312,6.0,0.16507754
2716N: Security Apparatus - Fund for Peace,0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI,0.25295,0.24938978,0.14357,0.24929,6.0,0.059667632
0835N: GNI per capita; PPP  (current international $) - WDI,1314: Urban population - WDI,0.25287,0.25273776,0.082609996,0.25287,6.426265,-0.011498931
0835N: GNI per capita; PPP  (current international $) - WDI,0258: PPG; bilateral concessional  (NFL; current US$) - WDI,0.25273,0.25271916,0.08696002,0.25273,5.9541965,-0.003293763
2704N: Corruption perceptions index - Transparency,0794: Gross value added at factor cost  (current US$) - WDI,0.25264,0.17680115,0.034909993,0.24925,6.087463,0.27538857
2707N: Failed States Index Total - Fund for Peace,0667: Household final consumption expenditure; etc.  (current LCU) - WDI,0.2526,0.24923562,0.039340004,0.24951,6.169925,0.05800339
0835N: GNI per capita; PPP  (current international $) - WDI,0655: Armed forces personnel  (% of total labor force) - WDI,0.2526,0.24493322,0.04407999,0.2526,6.2854023,0.08756027
2718N: External Intervention - Fund for Peace,0472: Broad money  (% of GDP) - WDI,0.25259,0.091082424,0.04433,0.24979,6.087463,-0.40188006
2707N: Failed States Index Total - Fund for Peace,0701: Exports of goods and services  (constant LCU) - WDI,0.25254,0.25157025,0.04934001,0.24942,6.129283,0.031140381
0808N: GDP per capita  (current US$) - WDI,0301: Net transfers on external debt; private nonguaranteed (PNG)  (NTR; current US$) - WDI,0.25252,0.23260333,0.080740005,0.24866,6.0,0.14112641
2707N: Failed States Index Total - Fund for Peace,0686: Final consumption expenditure; etc.  (% of GDP) - WDI,0.25238,0.15439707,0.03126,0.25238,6.169925,0.31302226
2713N: Legitimacy of the State - Fund for Peace,0477: Money and quasi money  as % of GDP (M2) - WDI,0.25236,0.055668205,0.048619986,0.25236,6.087463,-0.44349948
0835N: GNI per capita; PPP  (current international $) - WDI,0076: Personal transfers; receipts  (BoP; current US$) - WDI,0.25236,0.24896151,0.062069997,0.24962,6.169925,-0.058296476
2704N: Corruption perceptions index - Transparency,0052: Foreign direct investment; net  (BoP; current US$) - WDI,0.25224,0.22586215,0.08422001,0.24921,6.169925,0.16241263
0808N: GDP per capita  (current US$) - WDI,0226: PPG; bilateral concessional  (INT; current US$) - WDI,0.25215,0.25113106,0.052140012,0.25215,5.9541965,0.031920776
2707N: Failed States Index Total - Fund for Peace,0819: Gross domestic savings  (% of GDP) - WDI,0.25213,0.15409315,0.03261,0.25213,6.169925,-0.31310838
2713N: Legitimacy of the State - Fund for Peace,0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI,0.25211,0.11677191,0.06414001,0.25211,5.9541965,-0.36788327
0808N: GDP per capita  (current US$) - WDI,0702: Exports of goods and services  (% of GDP) - WDI,0.25211,0.10530265,0.036180004,0.24989,6.426265,0.38315448
0808N: GDP per capita  (current US$) - WDI,1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI,0.25206,0.24011332,0.0582,0.25206,6.357552,0.109300874
2713N: Legitimacy of the State - Fund for Peace,2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO,0.25205,0.04559362,0.03478001,0.25205,6.129283,-0.45437473
2707N: Failed States Index Total - Fund for Peace,0806: GDP; PPP  (constant 2011 international $) - WDI,0.25202,0.2210604,0.03750001,0.24964,6.2479277,-0.1759534
2704N: Corruption perceptions index - Transparency,0587: Total tax rate  (% of commercial profits) - WDI,0.25195,0.19753449,0.12353,0.25195,6.169925,-0.23327133
2704N: Corruption perceptions index - Transparency,1404: High-technology exports  (% of manufactured exports) - WDI,0.25195,0.12475596,0.02508001,0.25052,6.044394,0.35664272
2716N: Security Apparatus - Fund for Peace,2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO,0.25188,0.1418608,0.02482,0.25188,6.044394,-0.3316914
2707N: Failed States Index Total - Fund for Peace,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.2518,0.24967732,0.060540006,0.2518,6.087463,0.046072543
0835N: GNI per capita; PPP  (current international $) - WDI,0181: Total change in external debt stocks  (current US$) - WDI,0.25178,0.23303263,0.02786,0.25178,5.9541965,0.13692105
2707N: Failed States Index Total - Fund for Peace,0064: Insurance and financial services  (% of service exports; BoP) - WDI,0.25173,0.14217737,0.040460005,0.24887,6.087463,-0.33098733
2707N: Failed States Index Total - Fund for Peace,0545: Private credit bureau coverage  (% of adults) - WDI,0.25171,-0.037838936,0.022129998,0.25171,6.169925,-0.5380975
2716N: Security Apparatus - Fund for Peace,0795: Gross value added at factor cost  (current LCU) - WDI,0.25163,0.24607523,0.12411001,0.24817,6.087463,0.07453042
0835N: GNI per capita; PPP  (current international $) - WDI,0246: Interest arrears; long-term DOD  (US$) - WDI,0.25145,0.2460798,0.037249997,0.25145,5.9541965,-0.073281676
2707N: Failed States Index Total - Fund for Peace,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.2514,0.16466054,0.066860005,0.24839,6.087463,-0.2945156
2716N: Security Apparatus - Fund for Peace,0778: Adjusted net national income  (current US$) - WDI,0.2514,0.19442753,0.047340006,0.2514,6.044394,-0.23868905
0808N: GDP per capita  (current US$) - WDI,1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI,0.2514,0.2513506,0.034300014,0.24927,6.3923173,0.007026615
0835N: GNI per capita; PPP  (current international $) - WDI,0300: Net transfers on external debt; long-term  (NTR; current US$) - WDI,0.25133,0.23460254,0.088829994,0.25133,5.9541965,0.12933466
2704N: Corruption perceptions index - Transparency,0639: Fixed broadband subscriptions - WDI,0.25131,0.22642352,0.022909999,0.24898,6.2094536,0.15775447
2713N: Legitimacy of the State - Fund for Peace,1325: International tourism; expenditures  (current US$) - WDI,0.25121,0.09427415,0.04734999,0.25121,6.169925,-0.3961513
2704N: Corruption perceptions index - Transparency,2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO,0.25118,0.10275288,0.06828,0.25118,6.129283,0.3852624
2716N: Security Apparatus - Fund for Peace,0822: GNI; Atlas method  (current US$) - WDI,0.25118,0.19359614,0.051989987,0.25118,5.807355,-0.23996636
0835N: GNI per capita; PPP  (current international $) - WDI,1104: Health expenditure; total  (% of GDP) - WDI,0.25115,0.21074967,0.034999996,0.2491,6.426265,0.20099835
2713N: Legitimacy of the State - Fund for Peace,0754: Services; etc.; value added  (current US$) - WDI,0.25109,0.17418452,0.055710003,0.25109,6.169925,-0.27731836
2718N: External Intervention - Fund for Peace,1232: Labor force; total - WDI,0.25109,0.2344225,0.16417,0.24841,6.2479277,-0.1291026
2713N: Legitimacy of the State - Fund for Peace,2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO,0.25101,0.0729121,0.02193001,0.25101,6.129283,-0.42201647
2718N: External Intervention - Fund for Peace,0364: Electricity production from oil sources  (% of total) - WDI,0.25098,0.13404998,0.11083999,0.24787,6.044394,0.3419503
0808N: GDP per capita  (current US$) - WDI,0323: Net ODA received per capita  (current US$) - WDI,0.25081,0.24511823,0.05444999,0.25081,6.2094536,-0.07544378
0835N: GNI per capita; PPP  (current international $) - WDI,0816: Total natural resources rents  (% of GDP) - WDI,0.25074,0.25073776,0.03497,0.24826,6.3923173,-0.0014952344
2704N: Corruption perceptions index - Transparency,1376: Transport services  (% of commercial service imports) - WDI,0.25064,0.066899106,0.04197,0.25064,6.129283,-0.42865008
0835N: GNI per capita; PPP  (current international $) - WDI,0113: Net bilateral aid flows from DAC donors; Sweden  (current US$) - WDI,0.25062,0.24929611,0.083000004,0.25062,6.0,-0.03638531
2713N: Legitimacy of the State - Fund for Peace,0818: Gross domestic savings  (current LCU) - WDI,0.25061,0.24694972,0.14107999,0.25061,6.169925,0.06050021
2716N: Security Apparatus - Fund for Peace,0433: Population in the largest city  (% of urban population) - WDI,0.25053,0.23359585,0.15794,0.25053,6.087463,0.13013127
2716N: Security Apparatus - Fund for Peace,0695: Gross national expenditure  (constant LCU) - WDI,0.25051,0.24671333,0.14576,0.24649,6.129283,0.061617196
2713N: Legitimacy of the State - Fund for Peace,0685: Final consumption expenditure; etc.  (constant LCU) - WDI,0.25048,0.2493716,0.13613,0.24426,6.1085243,0.033292614
2707N: Failed States Index Total - Fund for Peace,0363: Electricity production from nuclear sources  (% of total) - WDI,0.25034,0.08503464,0.026930004,0.24777,6.044394,-0.40657765
0835N: GNI per capita; PPP  (current international $) - WDI,0665: General government final consumption expenditure  (% of GDP) - WDI,0.25014,0.24516179,0.055000007,0.25014,6.357552,0.0705565
0808N: GDP per capita  (current US$) - WDI,2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO,0.24999,0.17983475,0.028150007,0.24999,6.2094536,0.26486838
0835N: GNI per capita; PPP  (current international $) - WDI,1384: Insurance and financial services  (% of commercial service exports) - WDI,0.24986,0.11805919,0.06660001,0.24739,6.2854023,0.3630438
2716N: Security Apparatus - Fund for Peace,0923: Repeaters; primary; total  (% of total enrollment) - WDI,0.24975,0.067744255,0.050369993,0.24975,5.9068904,0.42662132
0808N: GDP per capita  (current US$) - WDI,0878: Compulsory education; duration  (years) - WDI,0.24964,0.18806979,0.09444,0.24964,6.357552,0.24813345
2704N: Corruption perceptions index - Transparency,0065: Goods exports  (BoP; current US$) - WDI,0.24959,0.1201615,0.04061,0.24658,6.169925,0.35976171
0808N: GDP per capita  (current US$) - WDI,0259: Portfolio investment; bonds (PPG + PNG)  (NFL; current US$) - WDI,0.24952,0.23030536,0.024450004,0.24952,6.0,0.1386169
0808N: GDP per capita  (current US$) - WDI,0569: Cost to import  (US$ per container) - WDI,0.24951,0.17926347,0.03812,0.24625,6.426265,-0.2650406
2716N: Security Apparatus - Fund for Peace,0999: Proportion of seats held by women in national parliaments  (%) - WDI,0.24947,0.16702247,0.12555999,0.24631,6.2479277,-0.2871368
