@relation MINE-Indicator-2011-2707

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2707N: Failed States Index Total - Fund for Peace - 1','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817',0.35363,0.14046037,0.0431,0.33367,4.321928,-0.46170297
'2707N: Failed States Index Total - Fund for Peace - 1','0674: Household final consumption expenditure  (constant 2005 US$) - WDI - 606',0.35318,0.2955713,0.06731999,0.33083,4.169925,-0.24001811
'2707N: Failed States Index Total - Fund for Peace - 1','0800: GDP  (current US$) - WDI - 732',0.35296,0.28828353,0.08377999,0.33679,4.4594316,-0.25431567
'2707N: Failed States Index Total - Fund for Peace - 1','0760: Adjusted savings: education expenditure  (current US$) - WDI - 692',0.35295,0.27210528,0.08172001,0.35295,4.321928,-0.2843321
'2707N: Failed States Index Total - Fund for Peace - 1','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI - 38',0.3513,0.21113464,0.06496999,0.3513,4.0,-0.37438664
'2707N: Failed States Index Total - Fund for Peace - 1','1102: Health expenditure; public  (% of government expenditure) - WDI - 1017',0.35126,0.13526735,0.097169995,0.33213,4.4594316,-0.4647501
'2707N: Failed States Index Total - Fund for Peace - 1','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722',0.35013,0.26679534,0.050060004,0.33089,4.321928,-0.2886774
'2707N: Failed States Index Total - Fund for Peace - 1','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO - 1723',0.34976,0.25170946,0.07664999,0.3304,4.321928,-0.3131302
'2707N: Failed States Index Total - Fund for Peace - 1','0382: CO2 emissions from gaseous fuel consumption  (kt) - WDI - 368',0.34969,0.3230102,0.118949994,0.33207,4.4594316,-0.16333947
'2707N: Failed States Index Total - Fund for Peace - 1','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI - 9',0.34915,0.31960666,0.03909999,0.3326,4.321928,-0.17188177
'2707N: Failed States Index Total - Fund for Peace - 1','1897: Fixed-telephone subscriptions - ITU - 1655',0.34867,0.33292434,0.08774999,0.32666,4.4594316,-0.12548174
'2707N: Failed States Index Total - Fund for Peace - 1','2840: Public health expenditure as a percent of General Government Expenditure/ Total = Value (Units Percentage) - ILO - 1835',0.34867,0.1378415,0.11512001,0.34867,4.321928,-0.45916066
'2707N: Failed States Index Total - Fund for Peace - 1','0822: GNI; Atlas method  (current US$) - WDI - 754',0.34847,0.28408644,0.12611,0.34847,4.321928,-0.25373918
'2707N: Failed States Index Total - Fund for Peace - 1','0667: Household final consumption expenditure; etc.  (current LCU) - WDI - 599',0.34792,0.3427995,0.14496,0.33126,4.321928,0.07155753
'2707N: Failed States Index Total - Fund for Peace - 1','0385: CO2 emissions  (kt) - WDI - 371',0.3466,0.33974394,0.10717,0.33592,4.4594316,-0.082801335
'2707N: Failed States Index Total - Fund for Peace - 1','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI - 694',0.3466,0.33974943,0.10717,0.33592,4.4594316,-0.08276812
'2707N: Failed States Index Total - Fund for Peace - 1','0802: GDP  (constant 2005 US$) - WDI - 734',0.34643,0.2776763,0.08713001,0.34643,4.321928,-0.26220924
'2707N: Failed States Index Total - Fund for Peace - 1','1040: Immunization; DPT  (% of children ages 12-23 months) - WDI - 962',0.34622,0.11425224,0.10715999,0.3273,4.4594316,-0.4816303
'2707N: Failed States Index Total - Fund for Peace - 1','0622: Overall level of statistical capacity  (scale 0 - 100) - WDI - 563',0.3454,0.11028044,0.10102001,0.32528,4.169925,-0.4848913
'2707N: Failed States Index Total - Fund for Peace - 1','0819: Gross domestic savings  (% of GDP) - WDI - 751',0.34531,0.2584322,0.06731999,0.32485,4.321928,-0.29475036
'2707N: Failed States Index Total - Fund for Peace - 1','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI - 71',0.34395,0.28572625,0.14854,0.31753,4.169925,-0.24129598
'2707N: Failed States Index Total - Fund for Peace - 1','1317: International tourism; number of arrivals - WDI - 1222',0.34259,0.22637115,0.05505,0.34259,4.321928,-0.34090886
'2707N: Failed States Index Total - Fund for Peace - 1','0044: Personal remittances; paid  (current US$) - WDI - 41',0.34136,0.22441238,0.041160017,0.32243,4.321928,-0.34197605
'2707N: Failed States Index Total - Fund for Peace - 1','1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI - 1130',0.3403,0.31737384,0.10067999,0.32579,4.4594316,0.15141386
'2707N: Failed States Index Total - Fund for Peace - 1','0064: Insurance and financial services  (% of service exports; BoP) - WDI - 61',0.33974,0.20535961,0.07732001,0.33974,4.169925,-0.36657932
'2707N: Failed States Index Total - Fund for Peace - 1','0624: Source data assessment of statistical capacity  (scale 0 - 100) - WDI - 565',0.33904,0.14052516,0.17908001,0.31671,4.169925,-0.44555005
'2707N: Failed States Index Total - Fund for Peace - 1','1325: International tourism; expenditures  (current US$) - WDI - 1230',0.33786,0.17824046,0.064199984,0.33786,4.321928,-0.39952412
'2707N: Failed States Index Total - Fund for Peace - 1','1104: Health expenditure; total  (% of GDP) - WDI - 1019',0.33762,0.13206984,0.094469994,0.31605,4.4594316,-0.45337638
'2707N: Failed States Index Total - Fund for Peace - 1','0823: GNI  (current US$) - WDI - 755',0.33704,0.27273864,0.11136001,0.33704,4.321928,-0.25357717
'2707N: Failed States Index Total - Fund for Peace - 1','0575: Time required to register property  (days) - WDI - 519',0.33552,0.24922976,0.10808,0.31672,4.321928,0.293752
'2707N: Failed States Index Total - Fund for Peace - 1','0732: Agriculture; value added  (current LCU) - WDI - 664',0.33525,0.32996,0.043029994,0.31748,4.321928,0.072732404
'2707N: Failed States Index Total - Fund for Peace - 1','0896: Primary education; pupils - WDI - 826',0.33491,0.324594,0.08584,0.32098,4.321928,0.10156776
'2707N: Failed States Index Total - Fund for Peace - 1','0580: Time to prepare and pay taxes  (hours) - WDI - 524',0.33467,0.23924398,0.05505,0.33467,4.321928,0.30891103
'2707N: Failed States Index Total - Fund for Peace - 1','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO - 1725',0.33462,0.20421289,0.07086,0.31391,4.321928,-0.36111924
'2707N: Failed States Index Total - Fund for Peace - 1','1041: Immunization; measles  (% of children ages 12-23 months) - WDI - 963',0.33409,0.101934955,0.09455,0.3163,4.4594316,-0.4818247
'2707N: Failed States Index Total - Fund for Peace - 1','0663: General government final consumption expenditure  (annual % growth) - WDI - 595',0.33405,0.24972357,0.031450003,0.33405,4.169925,0.29039013
'2707N: Failed States Index Total - Fund for Peace - 1','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO - 1721',0.33382,0.19346298,0.10847999,0.31413,4.321928,-0.3746425
'2707N: Failed States Index Total - Fund for Peace - 1','1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI - 1128',0.33331,0.20580259,0.039429992,0.31956,4.4594316,0.3570818
'2707N: Failed States Index Total - Fund for Peace - 1','1236: Unemployment; youth male (% of male labor force ages 15-24)  (modeled ILO estimate) - WDI - 1149',0.33317,0.29855186,0.09693,0.33317,4.321928,-0.18605946
'2707N: Failed States Index Total - Fund for Peace - 1','0899: School enrollment; primary  (% gross) - WDI - 829',0.33293,0.33122975,0.09184,0.33293,4.169925,0.041234024
'2707N: Failed States Index Total - Fund for Peace - 1','1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI - 1126',0.33262,0.3114143,0.027929991,0.32033,4.4594316,-0.14562176
'2707N: Failed States Index Total - Fund for Peace - 1','1207: Labor force participation rate; female (% of female population ages 15-64)  (modeled ILO estimate) - WDI - 1120',0.33151,0.29190832,0.04478,0.31333,4.4594316,-0.19900171
'2707N: Failed States Index Total - Fund for Peace - 1','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1802',0.33077,0.31165975,0.05183,0.30843,4.321928,-0.13823971
'2707N: Failed States Index Total - Fund for Peace - 1','0042: Foreign direct investment; net outflows  (% of GDP) - WDI - 39',0.33051,0.29666603,0.05957,0.30836,4.321928,-0.18396729
'2707N: Failed States Index Total - Fund for Peace - 1','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI - 307',0.3303,0.1812612,0.05714999,0.30879,4.169925,0.38605544
'2707N: Failed States Index Total - Fund for Peace - 1','1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI - 1273',0.33014,0.266608,0.06300001,0.33014,4.321928,0.25205556
'2707N: Failed States Index Total - Fund for Peace - 1','0482: Inflation; consumer prices  (annual %) - WDI - 431',0.32997,0.19298257,0.035019994,0.32997,4.321928,0.37011814
'2707N: Failed States Index Total - Fund for Peace - 1','0026: Food production index  (2004-2006 = 100) - WDI - 23',0.32954,0.23726009,0.016910017,0.31736,4.4594316,0.30377612
'2707N: Failed States Index Total - Fund for Peace - 1','1265: Refugee population by country or territory of asylum - WDI - 1176',0.32854,0.3072509,0.10242,0.30787,4.321928,0.14590788
'2707N: Failed States Index Total - Fund for Peace - 1','0371: Energy imports; net  (% of energy use) - WDI - 360',0.32775,0.30912638,0.09064999,0.32775,4.169925,-0.1364684
'2707N: Failed States Index Total - Fund for Peace - 1','0637: Fixed telephone subscriptions - WDI - 578',0.32775,0.31163934,0.07976,0.30668,4.4594316,-0.12692775
'2707N: Failed States Index Total - Fund for Peace - 1','0790: Inflation; GDP deflator  (annual %) - WDI - 722',0.32769,0.19609354,0.033529997,0.32769,4.321928,0.36276227
'2707N: Failed States Index Total - Fund for Peace - 1','1154: Employment to population ratio; 15+; total (%)  (modeled ILO estimate) - WDI - 1067',0.32653,0.3061519,0.07957001,0.32653,4.321928,0.1427519
'2707N: Failed States Index Total - Fund for Peace - 1','0673: Household final consumption expenditure  (current LCU) - WDI - 605',0.32634,0.32137445,0.11590999,0.30801,4.321928,0.07046655
'2707N: Failed States Index Total - Fund for Peace - 1','0052: Foreign direct investment; net  (BoP; current US$) - WDI - 49',0.32599,0.3059943,0.12596999,0.32599,4.321928,-0.14140613
'2707N: Failed States Index Total - Fund for Peace - 1','0321: Net official development assistance received  (constant 2013 US$) - WDI - 313',0.32574,0.17995228,0.05642,0.30406,4.169925,0.3818216
'2707N: Failed States Index Total - Fund for Peace - 1','0711: Changes in inventories  (current US$) - WDI - 643',0.32481,0.32198143,0.03335,0.30683,4.321928,-0.053184282
'2707N: Failed States Index Total - Fund for Peace - 1','0727: External balance on goods and services  (current LCU) - WDI - 659',0.32404,0.31867325,0.034260005,0.32404,4.321928,0.07325812
'2707N: Failed States Index Total - Fund for Peace - 1','0569: Cost to import  (US$ per container) - WDI - 515',0.32355,0.12819862,0.0537,0.32355,4.321928,0.4419857
'2707N: Failed States Index Total - Fund for Peace - 1','0078: Personal remittances; received  (% of GDP) - WDI - 75',0.32289,0.23601395,0.08127001,0.29459,4.321928,0.29474744
'2707N: Failed States Index Total - Fund for Peace - 1','1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI - 1063',0.32178,0.32090408,0.06521,0.32178,4.321928,0.029595846
'2707N: Failed States Index Total - Fund for Peace - 1','1770: Primary energy supply - TOT (MLN_TOE) - OECD - 1566',0.32168,0.31540233,0.09973,0.29034,4.169925,-0.07923173
'2707N: Failed States Index Total - Fund for Peace - 1','1783: Renewable energy - TOT (KTOE) - OECD - 1576',0.32168,0.31540257,0.09693001,0.29034,4.169925,-0.07923039
'2707N: Failed States Index Total - Fund for Peace - 1','0384: CO2 emissions  (kg per 2005 US$ of GDP) - WDI - 370',0.32147,0.28668165,0.06324001,0.32147,4.321928,0.1865163
'2707N: Failed States Index Total - Fund for Peace - 1','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO - 1735',0.32073,0.30202392,0.07565001,0.29304,4.321928,-0.13677023
'2707N: Failed States Index Total - Fund for Peace - 1','0761: Adjusted savings: education expenditure  (% of GNI) - WDI - 693',0.32006,0.24414846,0.033900008,0.32006,4.321928,-0.2755205
'2707N: Failed States Index Total - Fund for Peace - 1','1382: Fuel exports  (% of merchandise exports) - WDI - 1287',0.3195,0.30619785,0.10651,0.3195,4.169925,0.115334906
'2707N: Failed States Index Total - Fund for Peace - 1','0453: Bank nonperforming loans to total gross loans  (%) - WDI - 403',0.3191,0.28700045,0.12745999,0.29431,4.169925,0.17916347
'2707N: Failed States Index Total - Fund for Peace - 1','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO - 1733',0.31886,0.2445471,0.11739999,0.30056,4.321928,-0.2726039
'2707N: Failed States Index Total - Fund for Peace - 1','0423: CO2 emissions from transport  (% of total fuel combustion) - WDI - 394',0.31875,0.29290816,0.12303001,0.31875,4.169925,0.16075394
'2707N: Failed States Index Total - Fund for Peace - 1','1389: Merchandise exports to high-income economies  (% of total merchandise exports) - WDI - 1294',0.31863,0.15089,0.05911,0.31863,4.321928,-0.40956077
'2707N: Failed States Index Total - Fund for Peace - 1','0314: Net official development assistance and official aid received  (current US$) - WDI - 306',0.31834,0.17262006,0.060110003,0.29516,4.169925,0.38173282
'2707N: Failed States Index Total - Fund for Peace - 1','0364: Electricity production from oil sources  (% of total) - WDI - 353',0.31681,0.24434245,0.09026,0.31681,4.169925,0.269198
'2707N: Failed States Index Total - Fund for Peace - 1','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD - 1326',0.31651,0.3126461,0.12965,0.2926,4.169925,-0.06216035
'2707N: Failed States Index Total - Fund for Peace - 1','1202: Labor force participation rate for ages 15-24; female (%)  (modeled ILO estimate) - WDI - 1115',0.31626,0.3162325,0.09098001,0.29655,4.4594316,-0.005245634
'2707N: Failed States Index Total - Fund for Peace - 1','0383: CO2 emissions from gaseous fuel consumption  (% of total) - WDI - 369',0.31623,0.26521763,0.089530006,0.30287,4.4594316,-0.22585918
'2707N: Failed States Index Total - Fund for Peace - 1','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO - 1717',0.31553,0.2687184,0.061650008,0.29545,4.321928,-0.21635988
'2707N: Failed States Index Total - Fund for Peace - 1','1356: ICT goods imports  (% total goods imports) - WDI - 1261',0.31498,0.17667325,0.031749994,0.31498,4.169925,-0.37189615
'2707N: Failed States Index Total - Fund for Peace - 1','0396: Total greenhouse gas emissions  (% change from 1990) - WDI - 382',0.31429,0.27802983,0.051680006,0.29844,4.4594316,0.190421
'2707N: Failed States Index Total - Fund for Peace - 1','0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI - 111',0.31375,0.18638924,0.05427,0.29274,4.169925,0.3568764
'2707N: Failed States Index Total - Fund for Peace - 1','1374: Computer; communications and other services  (% of commercial service imports) - WDI - 1279',0.31355,0.1834004,0.054859996,0.2989,4.321928,-0.3607625
'2707N: Failed States Index Total - Fund for Peace - 1','0765: Adjusted savings: net forest depletion  (% of GNI) - WDI - 697',0.31336,0.18915793,0.038110003,0.31336,4.321928,0.35242313
'2707N: Failed States Index Total - Fund for Peace - 1','2838: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Total (Units Percentage) - ILO - 1833',0.313,0.15366274,0.06413999,0.313,4.321928,-0.3991707
'2707N: Failed States Index Total - Fund for Peace - 1','0318: Net official development assistance received  (current US$) - WDI - 310',0.31293,0.17043965,0.058300003,0.28956,4.169925,0.37747893
'2707N: Failed States Index Total - Fund for Peace - 1','0621: Methodology assessment of statistical capacity  (scale 0 - 100) - WDI - 562',0.31291,0.055038333,0.13069,0.29075,4.169925,-0.50781065
'2707N: Failed States Index Total - Fund for Peace - 1','0103: Net bilateral aid flows from DAC donors; Japan  (current US$) - WDI - 100',0.31198,0.29101765,0.039950013,0.28536,4.169925,0.14478382
'2707N: Failed States Index Total - Fund for Peace - 1','1384: Insurance and financial services  (% of commercial service exports) - WDI - 1289',0.31095,0.21431448,0.07470001,0.31095,4.169925,-0.31086257
'2707N: Failed States Index Total - Fund for Peace - 1','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO - 1770',0.31078,0.30624503,0.07330999,0.28789,4.4594316,0.0673422
'2707N: Failed States Index Total - Fund for Peace - 1','1385: Manufactures exports  (% of merchandise exports) - WDI - 1290',0.31029,0.13197088,0.046320006,0.31029,4.169925,-0.4222785
'2707N: Failed States Index Total - Fund for Peace - 1','0629: Air transport; passengers carried - WDI - 570',0.30967,0.25197488,0.03904,0.28774,4.321928,-0.24019806
'2707N: Failed States Index Total - Fund for Peace - 1','0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI - 574',0.30833,0.17371988,0.039100006,0.28363,4.169925,-0.36689252
'2707N: Failed States Index Total - Fund for Peace - 1','0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50',0.30813,0.24285464,0.14454,0.30813,3.807355,0.25549042
'2707N: Failed States Index Total - Fund for Peace - 1','0735: Agriculture; value added  (constant LCU) - WDI - 667',0.30719,0.30384895,0.04455,0.29229,4.321928,0.057801906
'2707N: Failed States Index Total - Fund for Peace - 1','0706: Gross fixed capital formation  (current LCU) - WDI - 638',0.307,0.3023208,0.09816001,0.28767,4.321928,0.06840476
'2707N: Failed States Index Total - Fund for Peace - 1','0474: Broad money growth  (annual %) - WDI - 423',0.30693,0.2541117,0.07380001,0.30693,4.169925,0.22982232
'2707N: Failed States Index Total - Fund for Peace - 1','1204: Labor force participation rate for ages 15-24; male (%)  (modeled ILO estimate) - WDI - 1117',0.30687,0.27346137,0.070539996,0.28906,4.4594316,0.18278031
'2707N: Failed States Index Total - Fund for Peace - 1','0679: Household final consumption expenditure; PPP  (current international $) - WDI - 611',0.30485,0.27681732,0.07857001,0.28619,4.321928,-0.16742966
'2707N: Failed States Index Total - Fund for Peace - 1','0680: Household final consumption expenditure; PPP  (constant 2011 international $) - WDI - 612',0.30485,0.27681732,0.07857001,0.28619,4.321928,-0.16742966
'2707N: Failed States Index Total - Fund for Peace - 1','0060: ICT service exports  (% of service exports; BoP) - WDI - 57',0.30472,0.28915522,0.05354999,0.30472,4.169925,-0.12475898
'2707N: Failed States Index Total - Fund for Peace - 1','1359: Ores and metals imports  (% of merchandise imports) - WDI - 1264',0.30443,0.25510603,0.03030999,0.30443,4.169925,-0.22209002
'2707N: Failed States Index Total - Fund for Peace - 1','1364: Merchandise imports from low- and middle-income economies in East Asia & Pacific  (% of total merchandise imports) - WDI - 1269',0.30411,0.24173622,0.04898998,0.30411,4.169925,0.24974743
'2707N: Failed States Index Total - Fund for Peace - 1','1369: Merchandise imports from low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise imports) - WDI - 1274',0.30362,0.15542719,0.019019991,0.28521,4.321928,0.3849582
'2707N: Failed States Index Total - Fund for Peace - 1','0579: Start-up procedures to register a business  (number) - WDI - 523',0.30331,0.14543267,0.13044001,0.30331,4.321928,0.39733782
'2707N: Failed States Index Total - Fund for Peace - 1','0803: GDP growth  (annual %) - WDI - 735',0.30325,0.2965603,0.063159995,0.30325,4.321928,0.081790745
'2707N: Failed States Index Total - Fund for Peace - 1','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO - 1810',0.30322,0.25805545,0.044650003,0.28342,4.321928,-0.21251957
'2707N: Failed States Index Total - Fund for Peace - 1','0409: Nitrous oxide emissions  (thousand metric tons of CO2 equivalent) - WDI - 385',0.3032,0.30319437,0.11657001,0.27271,4.4594316,0.00237058
'2707N: Failed States Index Total - Fund for Peace - 1','0354: Energy intensity level of primary energy  (MJ/$2011 PPP GDP) - WDI - 346',0.30249,0.21010071,0.08025999,0.2831,4.4594316,0.30395606
'2707N: Failed States Index Total - Fund for Peace - 1','0047: Net financial account  (BoP; current US$) - WDI - 44',0.30144,0.29918003,0.090590015,0.30144,4.321928,0.04753902
'2707N: Failed States Index Total - Fund for Peace - 1','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO - 1797',0.30099,0.1536112,0.06251001,0.30099,4.321928,-0.38389945
'2707N: Failed States Index Total - Fund for Peace - 1','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI - 68',0.30004,0.21470697,0.044339985,0.28108,4.4594316,-0.2921182
'2707N: Failed States Index Total - Fund for Peace - 1','0665: General government final consumption expenditure  (% of GDP) - WDI - 597',0.29952,0.25563216,0.045560002,0.28247,4.321928,-0.20949422
'2707N: Failed States Index Total - Fund for Peace - 1','1304: Population; total - WDI - 1209',0.29942,0.29686123,0.034009993,0.28511,4.4594316,0.050584357
'2707N: Failed States Index Total - Fund for Peace - 1','1365: Merchandise imports from low- and middle-income economies in Europe & Central Asia  (% of total merchandise imports) - WDI - 1270',0.2993,0.26156187,0.09392001,0.27891,4.169925,0.19426301
'2707N: Failed States Index Total - Fund for Peace - 1','0410: Nitrous oxide emissions  (% change from 1990) - WDI - 386',0.29904,0.22245695,0.04806999,0.2857,4.4594316,0.2767364
'2707N: Failed States Index Total - Fund for Peace - 1','0545: Private credit bureau coverage  (% of adults) - WDI - 492',0.299,0.006052196,0.024460003,0.299,4.321928,-0.54124653
'2707N: Failed States Index Total - Fund for Peace - 1','0850: Terms of trade adjustment  (constant LCU) - WDI - 782',0.2989,0.28802204,0.049270004,0.27662,4.321928,0.10429752
'2707N: Failed States Index Total - Fund for Peace - 1','0479: Money and quasi money growth  (annual %) - WDI - 428',0.29877,0.24555781,0.086490005,0.29877,4.169925,0.2306777
'2707N: Failed States Index Total - Fund for Peace - 1','0787: Adjusted net savings; excluding particulate emission damage  (% of GNI) - WDI - 719',0.29832,0.2531248,0.07319,0.29832,4.169925,-0.2125916
'2707N: Failed States Index Total - Fund for Peace - 1','2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO - 1746',0.29772,0.2975919,0.10073,0.2856,4.321928,-0.011318263
'2707N: Failed States Index Total - Fund for Peace - 1','0466: Claims on central government  (annual growth as % of broad money) - WDI - 415',0.29742,0.27726358,0.0783,0.29742,4.169925,0.14197329
'2707N: Failed States Index Total - Fund for Peace - 1','0419: CO2 emissions from residential buildings and commercial and public services  (% of total fuel combustion) - WDI - 390',0.29732,0.2845727,0.064870015,0.29732,4.169925,-0.11290406
'2707N: Failed States Index Total - Fund for Peace - 1','0462: Total reserves  (includes gold; current US$) - WDI - 411',0.29651,0.2898464,0.07145001,0.29651,4.321928,-0.081630915
'2707N: Failed States Index Total - Fund for Peace - 1','1395: Merchandise exports to low- and middle-income economies in South Asia  (% of total merchandise exports) - WDI - 1300',0.29649,0.22560214,0.04426998,0.29649,4.321928,0.26624778
'2707N: Failed States Index Total - Fund for Peace - 1','0381: CO2 intensity  (kg per kg of oil equivalent energy use) - WDI - 367',0.29606,0.26938325,0.08411001,0.29606,4.169925,-0.1633302
'2707N: Failed States Index Total - Fund for Peace - 1','0031: Communications; computer; etc.  (% of service imports; BoP) - WDI - 28',0.29407,0.20389152,0.045310006,0.27766,4.321928,-0.30029732
'2707N: Failed States Index Total - Fund for Peace - 1','0551: Cost to export  (US$ per container) - WDI - 498',0.29358,0.12134518,0.04727,0.29358,4.321928,0.41501182
'2707N: Failed States Index Total - Fund for Peace - 1','0386: CO2 emissions from liquid fuel consumption  (kt) - WDI - 372',0.29341,0.26513338,0.06967999,0.27576,4.4594316,-0.16815653
'2707N: Failed States Index Total - Fund for Peace - 1','0828: GNI; PPP  (current international $) - WDI - 760',0.29294,0.26599735,0.04874,0.29294,4.321928,-0.16414215
'2707N: Failed States Index Total - Fund for Peace - 1','0829: GNI; PPP  (constant 2011 international $) - WDI - 761',0.29294,0.26599735,0.04874,0.29294,4.321928,-0.16414215
'2707N: Failed States Index Total - Fund for Peace - 1','1305: Population; female  (% of total) - WDI - 1210',0.2926,0.2921408,0.0589,0.27243,4.4594316,0.021428801
'2707N: Failed States Index Total - Fund for Peace - 1','1238: Unemployment; youth total (% of total labor force ages 15-24)  (modeled ILO estimate) - WDI - 1151',0.29225,0.27625602,0.049830005,0.29225,4.321928,-0.12646738
'2707N: Failed States Index Total - Fund for Peace - 1','0050: Net trade in goods  (BoP; current US$) - WDI - 47',0.29181,0.2886826,0.12251,0.29181,4.321928,0.05592322
'2707N: Failed States Index Total - Fund for Peace - 1','0805: GDP; PPP  (current international $) - WDI - 737',0.29098,0.2644516,0.0511,0.29098,4.321928,-0.16287544
'2707N: Failed States Index Total - Fund for Peace - 1','0806: GDP; PPP  (constant 2011 international $) - WDI - 738',0.29098,0.2644516,0.0511,0.29098,4.321928,-0.16287544
'2707N: Failed States Index Total - Fund for Peace - 1','0115: Net bilateral aid flows from DAC donors; United States  (current US$) - WDI - 112',0.29079,0.15752059,0.048930004,0.26684,4.169925,0.3650608
'2707N: Failed States Index Total - Fund for Peace - 1','0728: External balance on goods and services  (constant LCU) - WDI - 660',0.29051,0.29048353,0.05967,0.27099,4.169925,0.005145196
'2707N: Failed States Index Total - Fund for Peace - 1','0061: Communications; computer; etc.  (% of service exports; BoP) - WDI - 58',0.29026,0.28975952,0.06540999,0.26991,4.321928,0.022370944
'2707N: Failed States Index Total - Fund for Peace - 1','2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1794',0.28934,0.23016685,0.061969995,0.2655,4.321928,-0.2432553
'2707N: Failed States Index Total - Fund for Peace - 1','0070: Travel services  (% of service exports; BoP) - WDI - 67',0.28928,0.26874608,0.041089997,0.26746,4.321928,0.14329663
'2707N: Failed States Index Total - Fund for Peace - 1','0943: Secondary education; pupils - WDI - 873',0.28924,0.28617495,0.06561999,0.28924,4.169925,0.05536276
'2707N: Failed States Index Total - Fund for Peace - 1','0655: Armed forces personnel  (% of total labor force) - WDI - 587',0.28868,0.26508504,0.059929997,0.28868,4.321928,0.15360641
'2707N: Failed States Index Total - Fund for Peace - 1','1401: Computer; communications and other services  (% of commercial service exports) - WDI - 1306',0.28841,0.2621862,0.10524,0.26699,4.321928,-0.16193764
'2707N: Failed States Index Total - Fund for Peace - 1','0733: Agriculture; value added  (constant 2005 US$) - WDI - 665',0.28751,0.28658414,0.037,0.2692,4.321928,-0.030428065
'2707N: Failed States Index Total - Fund for Peace - 1','0742: Manufacturing; value added  (% of GDP) - WDI - 674',0.2871,0.24198174,0.074159995,0.266,4.321928,-0.21241057
'2707N: Failed States Index Total - Fund for Peace - 1','0785: Adjusted net savings; including particulate emission damage  (% of GNI) - WDI - 717',0.28702,0.2309167,0.071669996,0.26883,4.169925,-0.23686136
'2707N: Failed States Index Total - Fund for Peace - 1','0669: Household final consumption expenditure; etc.  (annual % growth) - WDI - 601',0.28695,0.28010032,0.049889997,0.28695,4.169925,0.082762696
'2707N: Failed States Index Total - Fund for Peace - 1','1232: Labor force; total - WDI - 1145',0.28629,0.28533846,0.057839997,0.26937,4.4594316,0.030847
'2707N: Failed States Index Total - Fund for Peace - 1','0693: Gross national expenditure  (current LCU) - WDI - 625',0.28615,0.2817611,0.061230004,0.28615,4.321928,0.06624878
'2707N: Failed States Index Total - Fund for Peace - 1','0675: Household final consumption expenditure  (annual % growth) - WDI - 607',0.28601,0.27519616,0.061800003,0.28601,4.169925,0.10398955
'2707N: Failed States Index Total - Fund for Peace - 1','0776: Adjusted savings: net national savings  (current US$) - WDI - 708',0.2858,0.28579804,0.060929984,0.2858,4.169925,-0.0013973329
'2707N: Failed States Index Total - Fund for Peace - 1','1231: Labor force; female  (% of total labor force) - WDI - 1144',0.28541,0.26314828,0.03451,0.26133,4.4594316,-0.14920354
'2707N: Failed States Index Total - Fund for Peace - 1','1152: Employment to population ratio; 15+; male (%)  (modeled ILO estimate) - WDI - 1065',0.28422,0.18761414,0.09075999,0.28422,4.321928,0.31081483
'2707N: Failed States Index Total - Fund for Peace - 1','0708: Gross fixed capital formation  (annual % growth) - WDI - 640',0.28372,0.28328755,0.068509996,0.28372,4.169925,0.020794695
