@relation MINE-Indicator-2011-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
294,'2716N: Security Apparatus - Fund for Peace - 3','1215: Labor force participation rate; male (\% of male population ages 15+)  (modeled ILO estimate) - WDI - 1128',0.30259,0.205354,0.06583,0.28719,4.459432,0.311827,cluster6
295,'2716N: Security Apparatus - Fund for Peace - 3','2838: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Total (Units Percentage) - ILO - 1833',0.30251,0.112177,0.06749,0.30251,4.321928,-0.436272,cluster4
296,'2716N: Security Apparatus - Fund for Peace - 3','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO - 1766',0.30249,0.179122,0.04326,0.28387,4.459432,0.351238,cluster6
297,'2716N: Security Apparatus - Fund for Peace - 3','1232: Labor force; total - WDI - 1145',0.30212,0.300241,0.10737,0.28098,4.459432,0.043351,cluster3
298,'2716N: Security Apparatus - Fund for Peace - 3','0363: Electricity production from nuclear sources  (\% of total) - WDI - 352',0.30079,0.119495,0.06407,0.30079,4.169925,-0.425788,cluster4
299,'2716N: Security Apparatus - Fund for Peace - 3','0031: Communications; computer; etc.  (\% of service imports; BoP) - WDI - 28',0.29958,0.2133,0.07099,0.28216,4.321928,-0.293735,cluster4
300,'2716N: Security Apparatus - Fund for Peace - 3','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI - 811',0.29925,0.163409,0.11595,0.28166,4.169925,-0.368566,cluster4
301,'2716N: Security Apparatus - Fund for Peace - 3','0745: Industry; value added  (constant 2005 US$) - WDI - 677',0.29864,0.250132,0.06985,0.28565,4.321928,-0.220244,cluster3
302,'2716N: Security Apparatus - Fund for Peace - 3','0837: Gross savings  (current US$) - WDI - 769',0.29821,0.26984,0.1043,0.29821,4.169925,-0.168434,cluster3
303,'2716N: Security Apparatus - Fund for Peace - 3','0825: GNI  (constant 2005 US$) - WDI - 757',0.29809,0.226735,0.03878,0.29497,4.169925,-0.267124,cluster4
304,'2716N: Security Apparatus - Fund for Peace - 3','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.29748,0.169758,0.06024,0.29748,4.321928,-0.357383,cluster4
305,'2716N: Security Apparatus - Fund for Peace - 3','0044: Personal remittances; paid  (current US$) - WDI - 41',0.29729,0.221953,0.03599,0.27971,4.321928,-0.274475,cluster4
306,'2716N: Security Apparatus - Fund for Peace - 3','1004: Law mandates nondiscrimination based on gender in hiring  (1=yes; 0=no) - WDI - 932',0.29714,0.200781,0.21819,0.29714,4.169925,-0.310418,cluster3
307,'2716N: Security Apparatus - Fund for Peace - 3','0665: General government final consumption expenditure  (\% of GDP) - WDI - 597',0.29688,0.25739,0.05135,0.27862,4.321928,-0.19872,cluster3
308,'2716N: Security Apparatus - Fund for Peace - 3','0585: Tax payments  (number) - WDI - 527',0.29637,0.13969,0.04455,0.29637,4.321928,0.395828,cluster6
309,'2716N: Security Apparatus - Fund for Peace - 3','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.29624,0.177224,0.04831,0.29624,4.169925,-0.344986,cluster4
310,'2716N: Security Apparatus - Fund for Peace - 3','0369: GDP per unit of energy use  (PPP $ per kg of oil equivalent) - WDI - 358',0.2961,0.259363,0.10411,0.26053,4.169925,-0.191669,cluster3
311,'2716N: Security Apparatus - Fund for Peace - 3','0370: GDP per unit of energy use  (constant 2011 PPP $ per kg of oil equivalent) - WDI - 359',0.2961,0.259363,0.10411,0.26053,4.169925,-0.191669,cluster3
312,'2716N: Security Apparatus - Fund for Peace - 3','0377: Energy use (kg of oil equivalent) per $1;000 GDP  (constant 2011 PPP) - WDI - 363',0.2961,0.244491,0.10411,0.26053,4.169925,0.227175,cluster3
313,'2716N: Security Apparatus - Fund for Peace - 3','0639: Fixed broadband subscriptions - WDI - 580',0.29574,0.273714,0.07324,0.29574,4.321928,-0.148412,cluster3
314,'2716N: Security Apparatus - Fund for Peace - 3','0713: Changes in inventories  (constant LCU) - WDI - 645',0.29574,0.283287,0.18066,0.26086,4.169925,0.111595,cluster3
315,'2716N: Security Apparatus - Fund for Peace - 3','0922: Repeaters; primary; male  (\% of male enrollment) - WDI - 852',0.29488,0.089527,0.03082,0.28614,4.169925,0.453159,cluster6
316,'2716N: Security Apparatus - Fund for Peace - 3','0878: Compulsory education; duration  (years) - WDI - 808',0.29472,0.203759,0.11352,0.28229,4.321928,-0.301598,cluster3
317,'2716N: Security Apparatus - Fund for Peace - 3','0410: Nitrous oxide emissions  (\% change from 1990) - WDI - 386',0.29429,0.230476,0.04817,0.27666,4.459432,0.252615,cluster2
318,'2716N: Security Apparatus - Fund for Peace - 3','0921: Repeaters; primary; female  (\% of female enrollment) - WDI - 851',0.29366,0.07164,0.02146,0.28652,4.169925,0.47119,cluster6
319,'2716N: Security Apparatus - Fund for Peace - 3','0314: Net official development assistance and official aid received  (current US$) - WDI - 306',0.29243,0.173885,0.05587,0.27433,4.169925,0.344304,cluster6
320,'2716N: Security Apparatus - Fund for Peace - 3','0681: Final consumption expenditure; etc.  (current US$) - WDI - 613',0.29195,0.232802,0.0624,0.28014,4.321928,-0.243204,cluster4
321,'2716N: Security Apparatus - Fund for Peace - 3','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO - 1804',0.29172,0.166012,0.0471,0.26862,4.169925,-0.354553,cluster4
322,'2716N: Security Apparatus - Fund for Peace - 3','0732: Agriculture; value added  (current LCU) - WDI - 664',0.29157,0.285056,0.05417,0.2726,4.321928,0.080706,cluster3
323,'2716N: Security Apparatus - Fund for Peace - 3','2840: Public health expenditure as a percent of General Government Expenditure/ Total = Value (Units Percentage) - ILO - 1835',0.29145,0.050833,0.0727,0.29145,4.321928,-0.490527,cluster4
324,'2716N: Security Apparatus - Fund for Peace - 3','0477: Money and quasi money  as \% of GDP (M2) - WDI - 426',0.29087,0.155447,0.05753,0.29087,4.169925,-0.367999,cluster4
325,'2716N: Security Apparatus - Fund for Peace - 3','0850: Terms of trade adjustment  (constant LCU) - WDI - 782',0.29057,0.273038,0.08609,0.26526,4.321928,0.13241,cluster3
326,'2716N: Security Apparatus - Fund for Peace - 3','1374: Computer; communications and other services  (\% of commercial service imports) - WDI - 1279',0.29047,0.198038,0.05769,0.27473,4.321928,-0.304026,cluster4
327,'2716N: Security Apparatus - Fund for Peace - 3','0318: Net official development assistance received  (current US$) - WDI - 310',0.29033,0.174696,0.05466,0.27189,4.169925,0.34005,cluster6
328,'2716N: Security Apparatus - Fund for Peace - 3','1102: Health expenditure; public  (\% of government expenditure) - WDI - 1017',0.28979,0.048849,0.01659,0.27756,4.459432,-0.490858,cluster4
329,'2716N: Security Apparatus - Fund for Peace - 3','0896: Primary education; pupils - WDI - 826',0.28935,0.274179,0.07292,0.27013,4.321928,0.123169,cluster3
330,'2716N: Security Apparatus - Fund for Peace - 3','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI - 718',0.28901,0.282258,0.06246,0.28901,4.169925,-0.082172,cluster3
331,'2716N: Security Apparatus - Fund for Peace - 3','0899: School enrollment; primary  (\% gross) - WDI - 829',0.28872,0.287149,0.05813,0.28872,4.169925,-0.039631,cluster3
332,'2716N: Security Apparatus - Fund for Peace - 3','0817: Gross domestic savings  (current US$) - WDI - 749',0.2887,0.256572,0.06273,0.26568,4.321928,-0.179243,cluster3
333,'2716N: Security Apparatus - Fund for Peace - 3','0727: External balance on goods and services  (current LCU) - WDI - 659',0.28857,0.278398,0.07083,0.28857,4.321928,0.100858,cluster3
334,'2716N: Security Apparatus - Fund for Peace - 3','0711: Changes in inventories  (current US$) - WDI - 643',0.28818,0.288162,0.04723,0.25609,4.321928,-0.004225,cluster2
335,'2716N: Security Apparatus - Fund for Peace - 3','0323: Net ODA received per capita  (current US$) - WDI - 315',0.28809,0.267811,0.1125,0.26789,4.169925,-0.142403,cluster3
336,'2716N: Security Apparatus - Fund for Peace - 3','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO - 1721',0.288,0.179375,0.07241,0.27504,4.321928,-0.329583,cluster4
337,'2716N: Security Apparatus - Fund for Peace - 3','0375: Alternative and nuclear energy  (\% of total energy use) - WDI - 361',0.28733,0.163069,0.07005,0.25833,4.169925,-0.352507,cluster4
338,'2716N: Security Apparatus - Fund for Peace - 3','0381: CO2 intensity  (kg per kg of oil equivalent energy use) - WDI - 367',0.287,0.28197,0.09065,0.287,4.169925,-0.070923,cluster3
339,'2716N: Security Apparatus - Fund for Peace - 3','1385: Manufactures exports  (\% of merchandise exports) - WDI - 1290',0.28688,0.130093,0.04405,0.28688,4.169925,-0.395963,cluster4
340,'2716N: Security Apparatus - Fund for Peace - 3','0376: Fossil fuel energy consumption  (\% of total) - WDI - 362',0.28686,0.26079,0.13994,0.26592,4.169925,-0.161461,cluster3
341,'2716N: Security Apparatus - Fund for Peace - 3','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI - 615',0.28651,0.22386,0.06518,0.28651,4.169925,-0.250299,cluster4
342,'2716N: Security Apparatus - Fund for Peace - 3','0075: Secondary income receipts  (BoP; current US$) - WDI - 72',0.28642,0.260483,0.09954,0.27132,4.321928,-0.161051,cluster3
343,'2716N: Security Apparatus - Fund for Peace - 3','0371: Energy imports; net  (\% of energy use) - WDI - 360',0.28614,0.26471,0.03397,0.28614,4.169925,-0.146391,cluster3
344,'2716N: Security Apparatus - Fund for Peace - 3','0819: Gross domestic savings  (\% of GDP) - WDI - 751',0.28597,0.228064,0.04661,0.26561,4.321928,-0.240637,cluster2
345,'2716N: Security Apparatus - Fund for Peace - 3','1320: International tourism; receipts  (\% of total exports) - WDI - 1225',0.28596,0.28468,0.07128,0.27393,4.321928,0.035781,cluster3
346,'2716N: Security Apparatus - Fund for Peace - 3','0546: Public credit registry coverage  (\% of adults) - WDI - 493',0.28566,0.241513,0.12947,0.28566,4.321928,-0.210113,cluster3
347,'2716N: Security Apparatus - Fund for Peace - 3','0070: Travel services  (\% of service exports; BoP) - WDI - 67',0.2856,0.274455,0.03814,0.26188,4.321928,0.105571,cluster2
348,'2716N: Security Apparatus - Fund for Peace - 3','0027: Livestock production index  (2004-2006 = 100) - WDI - 24',0.2854,0.231317,0.02941,0.26771,4.459432,0.232558,cluster2
349,'2716N: Security Apparatus - Fund for Peace - 3','0686: Final consumption expenditure; etc.  (\% of GDP) - WDI - 618',0.28532,0.227485,0.04626,0.26496,4.321928,0.240488,cluster2
350,'2716N: Security Apparatus - Fund for Peace - 3','0728: External balance on goods and services  (constant LCU) - WDI - 660',0.28474,0.28432,0.07144,0.25533,4.169925,0.020506,cluster3
351,'2716N: Security Apparatus - Fund for Peace - 3','1301: Population growth  (annual \%) - WDI - 1206',0.28416,0.182781,0.01319,0.26529,4.459432,0.3184,cluster2
352,'2716N: Security Apparatus - Fund for Peace - 3','0060: ICT service exports  (\% of service exports; BoP) - WDI - 57',0.28412,0.278289,0.08613,0.28412,4.169925,-0.076361,cluster3
353,'2716N: Security Apparatus - Fund for Peace - 3','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600',0.28404,0.229046,0.05049,0.2672,4.169925,-0.234509,cluster4
354,'2716N: Security Apparatus - Fund for Peace - 3','0666: Household final consumption expenditure; etc.  (current US$) - WDI - 598',0.28397,0.23025,0.07795,0.27041,4.321928,-0.231776,cluster3
355,'2716N: Security Apparatus - Fund for Peace - 3','0768: Adjusted savings: mineral depletion  (current US$) - WDI - 700',0.28279,0.281314,0.11674,0.26629,4.459432,-0.038424,cluster3
356,'2716N: Security Apparatus - Fund for Peace - 3','0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621',0.28274,0.221813,0.05805,0.2661,4.169925,-0.246834,cluster4
357,'2716N: Security Apparatus - Fund for Peace - 3','0834: GNI per capita  (constant LCU) - WDI - 766',0.28246,0.281429,0.12404,0.28246,4.169925,0.032104,cluster3
358,'2716N: Security Apparatus - Fund for Peace - 3','0799: Mineral rents  (\% of GDP) - WDI - 731',0.28206,0.259747,0.07922,0.26901,4.459432,0.149374,cluster2
359,'2716N: Security Apparatus - Fund for Peace - 3','0004: Agricultural land  (sq. km) - WDI - 10',0.28174,0.281721,0.07087,0.26316,4.459432,-0.004416,cluster2
360,'2716N: Security Apparatus - Fund for Peace - 3','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO - 1733',0.28112,0.222768,0.09972,0.26963,4.321928,-0.241561,cluster3
361,'2716N: Security Apparatus - Fund for Peace - 3','0421: CO2 emissions from manufacturing industries and construction  (\% of total fuel combustion) - WDI - 392',0.28092,0.276594,0.07741,0.28092,4.169925,0.065775,cluster3
362,'2716N: Security Apparatus - Fund for Peace - 3','0743: Industry; value added  (current US$) - WDI - 675',0.28028,0.248691,0.07843,0.26763,4.321928,-0.177734,cluster3
363,'2716N: Security Apparatus - Fund for Peace - 3','0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639',0.27921,0.229727,0.06445,0.26692,4.169925,-0.222448,cluster4
364,'2716N: Security Apparatus - Fund for Peace - 3','0672: Household final consumption expenditure  (current US$) - WDI - 604',0.27914,0.224605,0.05376,0.26612,4.321928,-0.233527,cluster2
365,'2716N: Security Apparatus - Fund for Peace - 3','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO - 1786',0.27805,0.164551,0.02652,0.27805,4,-0.336896,cluster4
366,'2716N: Security Apparatus - Fund for Peace - 3','1211: Labor force participation rate; female (\% of female population ages 15+)  (modeled ILO estimate) - WDI - 1124',0.27769,0.263033,0.07174,0.26413,4.459432,-0.121064,cluster2
367,'2716N: Security Apparatus - Fund for Peace - 3','0798: Forest rents  (\% of GDP) - WDI - 730',0.27759,0.186709,0.04997,0.27759,4.321928,0.301466,cluster2
368,'2716N: Security Apparatus - Fund for Peace - 3','0472: Broad money  (\% of GDP) - WDI - 421',0.27602,0.145962,0.06867,0.27602,4.169925,-0.360635,cluster4
369,'2716N: Security Apparatus - Fund for Peace - 3','0382: CO2 emissions from gaseous fuel consumption  (kt) - WDI - 368',0.2749,0.260774,0.10592,0.26189,4.459432,-0.118853,cluster3
370,'2716N: Security Apparatus - Fund for Peace - 3','1356: ICT goods imports  (\% total goods imports) - WDI - 1261',0.27464,0.159629,0.03555,0.27464,4.169925,-0.339133,cluster4
371,'2716N: Security Apparatus - Fund for Peace - 3','0714: Gross capital formation  (current US$) - WDI - 646',0.27423,0.241721,0.05719,0.26032,4.321928,-0.180304,cluster2
372,'2716N: Security Apparatus - Fund for Peace - 3','0708: Gross fixed capital formation  (annual \% growth) - WDI - 640',0.27383,0.27295,0.08024,0.27383,4.169925,0.029659,cluster3
373,'2716N: Security Apparatus - Fund for Peace - 3','1207: Labor force participation rate; female (\% of female population ages 15-64)  (modeled ILO estimate) - WDI - 1120',0.27313,0.169218,0.06639,0.25731,4.459432,-0.322354,cluster4
374,'2716N: Security Apparatus - Fund for Peace - 3','0020: Land area  (sq. km) - WDI - 20',0.27308,0.272883,0.08513,0.25374,4.459432,0.014037,cluster2
375,'2716N: Security Apparatus - Fund for Peace - 3','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI - 38',0.27259,0.152959,0.05188,0.27259,4,-0.345877,cluster4
376,'2716N: Security Apparatus - Fund for Peace - 3','0090: Net bilateral aid flows from DAC donors; European Union institutions  (current US$) - WDI - 87',0.2723,0.260749,0.07878,0.25238,4.169925,0.107475,cluster5
377,'2716N: Security Apparatus - Fund for Peace - 3','1231: Labor force; female  (\% of total labor force) - WDI - 1144',0.27207,0.199511,0.0527,0.25115,4.459432,-0.269368,cluster2
378,'2716N: Security Apparatus - Fund for Peace - 3','0627: Air transport; registered carrier departures worldwide - WDI - 568',0.27198,0.227411,0.05752,0.25635,4.321928,-0.211115,cluster2
379,'2716N: Security Apparatus - Fund for Peace - 3','0688: Final consumption expenditure  (current LCU) - WDI - 620',0.27187,0.265801,0.05941,0.24884,4.321928,0.077903,cluster2
380,'2716N: Security Apparatus - Fund for Peace - 3','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO - 1797',0.2718,0.151877,0.0417,0.2718,4.321928,-0.346299,cluster4
381,'2716N: Security Apparatus - Fund for Peace - 3','0078: Personal remittances; received  (\% of GDP) - WDI - 75',0.27161,0.19219,0.06755,0.25718,4.321928,0.281815,cluster2
382,'2716N: Security Apparatus - Fund for Peace - 3','0383: CO2 emissions from gaseous fuel consumption  (\% of total) - WDI - 369',0.27158,0.248063,0.06684,0.25939,4.459432,-0.153353,cluster2
383,'2716N: Security Apparatus - Fund for Peace - 3','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1802',0.27154,0.261428,0.07667,0.25829,4.321928,-0.10056,cluster2
384,'2716N: Security Apparatus - Fund for Peace - 3','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI - 1227',0.27111,0.140467,0.05061,0.27111,4.169925,-0.361446,cluster4
385,'2716N: Security Apparatus - Fund for Peace - 3','0064: Insurance and financial services  (\% of service exports; BoP) - WDI - 61',0.27103,0.175022,0.01911,0.27103,4.169925,-0.309851,cluster4
386,'2716N: Security Apparatus - Fund for Peace - 3','0667: Household final consumption expenditure; etc.  (current LCU) - WDI - 599',0.27012,0.263709,0.05328,0.2433,4.321928,0.080071,cluster2
387,'2716N: Security Apparatus - Fund for Peace - 3','0733: Agriculture; value added  (constant 2005 US$) - WDI - 665',0.2701,0.270081,0.06528,0.2586,4.321928,-0.004406,cluster2
388,'2716N: Security Apparatus - Fund for Peace - 3','0698: Exports of goods and services  (current LCU) - WDI - 630',0.27009,0.267467,0.088,0.27009,4.321928,0.051219,cluster2
389,'2716N: Security Apparatus - Fund for Peace - 3','0705: Gross fixed capital formation  (current US$) - WDI - 637',0.27,0.23553,0.03266,0.2555,4.321928,-0.18566,cluster2
390,'2716N: Security Apparatus - Fund for Peace - 3','1104: Health expenditure; total  (\% of GDP) - WDI - 1019',0.26985,0.04907,0.04808,0.25976,4.459432,-0.469873,cluster4
391,'2716N: Security Apparatus - Fund for Peace - 3','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI - 39',0.26902,0.246492,0.04147,0.24614,4.321928,-0.150092,cluster2
392,'2716N: Security Apparatus - Fund for Peace - 3','0809: GDP per capita  (current LCU) - WDI - 741',0.26898,0.263083,0.08592,0.24406,4.459432,0.076792,cluster2
393,'2716N: Security Apparatus - Fund for Peace - 3','1150: Employment to population ratio; 15+; female (\%)  (modeled ILO estimate) - WDI - 1063',0.26807,0.255364,0.09169,0.26807,4.321928,-0.11272,cluster3
394,'2716N: Security Apparatus - Fund for Peace - 3','0763: Adjusted savings: carbon dioxide damage  (\% of GNI) - WDI - 695',0.26792,0.223033,0.05286,0.26792,4.321928,0.211867,cluster2
395,'2716N: Security Apparatus - Fund for Peace - 3','1900: Fixed-broadband subscriptions - ITU - 1658',0.26752,0.245528,0.0457,0.26752,4.321928,-0.148297,cluster2
396,'2716N: Security Apparatus - Fund for Peace - 3','0693: Gross national expenditure  (current LCU) - WDI - 625',0.26718,0.26117,0.0907,0.26718,4.321928,0.077523,cluster2
397,'2716N: Security Apparatus - Fund for Peace - 3','0384: CO2 emissions  (kg per 2005 US$ of GDP) - WDI - 370',0.26673,0.209547,0.0246,0.26673,4.321928,0.239129,cluster2
398,'2716N: Security Apparatus - Fund for Peace - 3','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO - 1717',0.26622,0.251852,0.07116,0.25383,4.321928,-0.119865,cluster2
399,'2716N: Security Apparatus - Fund for Peace - 3','0378: Combustible renewables and waste  (\% of total energy) - WDI - 364',0.26563,0.123857,0.07285,0.26563,4.169925,0.376527,cluster6
400,'2716N: Security Apparatus - Fund for Peace - 3','0701: Exports of goods and services  (constant LCU) - WDI - 633',0.26499,0.264405,0.08228,0.24535,4.321928,0.024182,cluster2
401,'2716N: Security Apparatus - Fund for Peace - 3','0048: Net primary income  (BoP; current US$) - WDI - 45',0.26456,0.219751,0.0948,0.26456,4.321928,-0.211682,cluster2
402,'2716N: Security Apparatus - Fund for Peace - 3','0462: Total reserves  (includes gold; current US$) - WDI - 411',0.2644,0.258312,0.10451,0.2644,4.321928,-0.078028,cluster3
403,'2716N: Security Apparatus - Fund for Peace - 3','1400: Export value index  (2000 = 100) - WDI - 1305',0.26429,0.246789,0.03989,0.23845,4.459432,0.132293,cluster2
404,'2716N: Security Apparatus - Fund for Peace - 3','0427: Population density  (people per sq. km of land area) - WDI - 395',0.26358,0.240176,0.07624,0.23809,4.459432,-0.152985,cluster2
405,'2716N: Security Apparatus - Fund for Peace - 3','0006: Arable land  (hectares) - WDI - 12',0.2633,0.263241,0.07514,0.24647,4.459432,0.007658,cluster2
406,'2716N: Security Apparatus - Fund for Peace - 3','0622: Overall level of statistical capacity  (scale 0 - 100) - WDI - 563',0.26307,0.12078,0.07593,0.24156,4.169925,-0.377213,cluster4
407,'2716N: Security Apparatus - Fund for Peace - 3','0673: Household final consumption expenditure  (current LCU) - WDI - 605',0.26288,0.25663,0.06162,0.2379,4.321928,0.079059,cluster2
408,'2716N: Security Apparatus - Fund for Peace - 3','0076: Personal transfers; receipts  (BoP; current US$) - WDI - 73',0.26282,0.220215,0.06211,0.24445,4.169925,0.206409,cluster5
409,'2716N: Security Apparatus - Fund for Peace - 3','0396: Total greenhouse gas emissions  (\% change from 1990) - WDI - 382',0.2625,0.233334,0.05741,0.24675,4.459432,0.170779,cluster2
410,'2716N: Security Apparatus - Fund for Peace - 3','0853: PPP conversion factor; GDP  (LCU per international $) - WDI - 785',0.26195,0.228805,0.04511,0.24477,4.459432,0.182057,cluster2
411,'2716N: Security Apparatus - Fund for Peace - 3','0694: Gross national expenditure  (constant 2005 US$) - WDI - 626',0.2619,0.20042,0.08881,0.2619,4,-0.247951,cluster4
412,'2716N: Security Apparatus - Fund for Peace - 3','0695: Gross national expenditure  (constant LCU) - WDI - 627',0.2617,0.258534,0.07208,0.24243,4.321928,0.056263,cluster2
413,'2716N: Security Apparatus - Fund for Peace - 3','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI - 68',0.26163,0.187202,0.05187,0.24986,4.459432,-0.272816,cluster2
414,'2716N: Security Apparatus - Fund for Peace - 3','0628: Air transport; freight  (million ton-km) - WDI - 569',0.26083,0.169422,0.0522,0.24738,4.321928,-0.302338,cluster2
415,'2716N: Security Apparatus - Fund for Peace - 3','0669: Household final consumption expenditure; etc.  (annual \% growth) - WDI - 601',0.26066,0.257902,0.03034,0.26066,4.169925,0.052514,cluster5
416,'2716N: Security Apparatus - Fund for Peace - 3','1152: Employment to population ratio; 15+; male (\%)  (modeled ILO estimate) - WDI - 1065',0.2606,0.187375,0.04964,0.2606,4.321928,0.270602,cluster2
417,'2716N: Security Apparatus - Fund for Peace - 3','0587: Total tax rate  (\% of commercial profits) - WDI - 528',0.26007,0.220991,0.08499,0.26007,4.321928,0.197685,cluster2
418,'2716N: Security Apparatus - Fund for Peace - 3','0792: Discrepancy in expenditure estimate of GDP  (current LCU) - WDI - 724',0.25982,0.251037,0.06402,0.24103,4.321928,0.093718,cluster2
419,'2716N: Security Apparatus - Fund for Peace - 3','1206: Labor force participation rate for ages 15-24; total (\%)  (modeled ILO estimate) - WDI - 1119',0.25982,0.259737,0.0671,0.23754,4.459432,0.009134,cluster2
420,'2716N: Security Apparatus - Fund for Peace - 3','0717: Gross capital formation  (annual \% growth) - WDI - 649',0.25978,0.259747,0.0609,0.25978,4.169925,-0.005734,cluster5
421,'2716N: Security Apparatus - Fund for Peace - 3','0828: GNI; PPP  (current international $) - WDI - 760',0.25976,0.239315,0.08024,0.25976,4.321928,-0.142988,cluster2
422,'2716N: Security Apparatus - Fund for Peace - 3','0829: GNI; PPP  (constant 2011 international $) - WDI - 761',0.25976,0.239315,0.08024,0.25976,4.321928,-0.142988,cluster2
423,'2716N: Security Apparatus - Fund for Peace - 3','1370: Merchandise imports by the reporting economy; residual  (\% of total merchandise imports) - WDI - 1275',0.25967,0.189671,0.0875,0.25967,4.321928,0.264574,cluster2
424,'2716N: Security Apparatus - Fund for Peace - 3','0710: Gross fixed capital formation  (\% of GDP) - WDI - 642',0.25953,0.257826,0.06715,0.24255,4.321928,0.041276,cluster2
425,'2716N: Security Apparatus - Fund for Peace - 3','0633: Liner shipping connectivity index  (maximum value in 2004 = 100) - WDI - 574',0.25934,0.155073,0.03344,0.24111,4.169925,-0.322903,cluster5
426,'2716N: Security Apparatus - Fund for Peace - 3','0464: Total reserves in months of imports - WDI - 413',0.25888,0.208127,0.08561,0.24196,4.321928,0.225284,cluster2
427,'2716N: Security Apparatus - Fund for Peace - 3','0026: Food production index  (2004-2006 = 100) - WDI - 23',0.25867,0.212512,0.03491,0.24295,4.459432,0.214843,cluster2
428,'2716N: Security Apparatus - Fund for Peace - 3','0731: Agriculture; value added  (current US$) - WDI - 663',0.25814,0.257336,0.07482,0.24264,4.321928,0.028363,cluster2
429,'2716N: Security Apparatus - Fund for Peace - 3','0093: Net bilateral aid flows from DAC donors; Germany  (current US$) - WDI - 90',0.25808,0.236586,0.0453,0.23732,4.169925,0.146609,cluster5
430,'2716N: Security Apparatus - Fund for Peace - 3','1236: Unemployment; youth male (\% of male labor force ages 15-24)  (modeled ILO estimate) - WDI - 1149',0.25794,0.236795,0.05393,0.25794,4.321928,-0.145413,cluster2
431,'2716N: Security Apparatus - Fund for Peace - 3','0629: Air transport; passengers carried - WDI - 570',0.25767,0.207796,0.03607,0.24638,4.321928,-0.223325,cluster2
432,'2716N: Security Apparatus - Fund for Peace - 3','0901: School enrollment; primary; male  (\% gross) - WDI - 831',0.25743,0.253816,0.04028,0.25743,4.169925,0.060115,cluster5
433,'2716N: Security Apparatus - Fund for Peace - 3','0674: Household final consumption expenditure  (constant 2005 US$) - WDI - 606',0.25728,0.201666,0.03767,0.24214,4.169925,-0.235827,cluster5
434,'2716N: Security Apparatus - Fund for Peace - 3','0386: CO2 emissions from liquid fuel consumption  (kt) - WDI - 372',0.25711,0.235707,0.07585,0.24396,4.459432,-0.146296,cluster2
435,'2716N: Security Apparatus - Fund for Peace - 3','0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50',0.25678,0.186694,0.08609,0.25678,3.807355,0.264738,cluster6
436,'2716N: Security Apparatus - Fund for Peace - 3','0856: PPP conversion factor; private consumption  (LCU per international $) - WDI - 787',0.25673,0.227137,0.05415,0.24257,4.459432,0.172027,cluster2
437,'2716N: Security Apparatus - Fund for Peace - 3','2751: Merchandise trade-Exports-Clothing (US dollar at current prices) - WTO - 1746',0.25651,0.256466,0.03158,0.24405,4.321928,-0.006651,cluster2
438,'2716N: Security Apparatus - Fund for Peace - 3','0028: Surface area  (sq. km) - WDI - 25',0.25607,0.256022,0.066,0.24364,4.459432,0.006953,cluster2
439,'2716N: Security Apparatus - Fund for Peace - 3','1393: Merchandise exports to low- and middle-income economies in Latin America & the Caribbean  (\% of total merchandise exports) - WDI - 1298',0.25579,0.25393,0.06407,0.23344,4.321928,-0.043129,cluster2
440,'2716N: Security Apparatus - Fund for Peace - 3','2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1794',0.25508,0.19781,0.05099,0.23508,4.321928,-0.239311,cluster2
441,'2716N: Security Apparatus - Fund for Peace - 3','0943: Secondary education; pupils - WDI - 873',0.25507,0.247957,0.05273,0.25507,4.169925,0.08434,cluster5
