@relation MINE-Indicator-2011-2718

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2718N: External Intervention - Fund for Peace - 4','1028: Mortality rate; under-5  (per 1;000 live births) - WDI - 952',0.45132,0.11109036,0.028589994,0.4377,4.4594316,0.58329207
'2718N: External Intervention - Fund for Peace - 4','1016: Prevalence of anemia among children  (% of children under 5) - WDI - 943',0.44939,0.025183082,0.04411,0.43695,4.4594316,0.6513117
'2718N: External Intervention - Fund for Peace - 4','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI - 698',0.44908,0.3141806,0.06773999,0.43103,4.4594316,-0.36728653
'2718N: External Intervention - Fund for Peace - 4','0737: Manufacturing; value added  (current US$) - WDI - 669',0.44791,0.35306615,0.049270004,0.42925,4.321928,-0.3079673
'2718N: External Intervention - Fund for Peace - 4','0855: Price level ratio of PPP conversion factor  to market exchange rate (GDP) - WDI - 786',0.4469,-0.03143549,0.07133001,0.4469,4.169925,-0.691618
'2718N: External Intervention - Fund for Peace - 4','0796: Gross value added at factor cost  (constant 2005 US$) - WDI - 728',0.44554,0.3216771,0.030059993,0.42675,4.169925,-0.35194165
'2718N: External Intervention - Fund for Peace - 4','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184',0.44512,0.17867774,0.12673,0.44512,4.321928,0.51618046
'2718N: External Intervention - Fund for Peace - 4','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO - 1731',0.44411,0.20422505,0.039189994,0.43026,4.321928,-0.48978052
'2718N: External Intervention - Fund for Peace - 4','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO - 1727',0.44308,0.1803227,0.037400007,0.42063,4.321928,-0.5125986
'2718N: External Intervention - Fund for Peace - 4','1034: Improved water source; urban  (% of urban population with access) - WDI - 956',0.4423,0.19629674,0.04413998,0.43356,4.4594316,-0.49598715
'2718N: External Intervention - Fund for Peace - 4','1398: Merchandise exports by the reporting economy  (current US$) - WDI - 1303',0.44153,0.22306778,0.04885,0.44153,4.321928,-0.46739942
'2718N: External Intervention - Fund for Peace - 4','0460: Domestic credit to private sector by banks  (% of GDP) - WDI - 409',0.44143,0.05073601,0.04089001,0.44143,4.321928,-0.6250552
'2718N: External Intervention - Fund for Peace - 4','0047: Net financial account  (BoP; current US$) - WDI - 44',0.44111,0.43344823,0.25593,0.44111,4.321928,0.08753155
'2718N: External Intervention - Fund for Peace - 4','1356: ICT goods imports  (% total goods imports) - WDI - 1261',0.43854,0.22740443,0.068590015,0.43854,4.169925,-0.45949492
'2718N: External Intervention - Fund for Peace - 4','0779: Adjusted net national income  (constant 2005 US$) - WDI - 711',0.438,0.31540236,0.06944001,0.42097,4.169925,-0.35013944
'2718N: External Intervention - Fund for Peace - 4','0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI - 832',0.4367,0.3933796,0.17432,0.41347,4.169925,0.20813549
'2718N: External Intervention - Fund for Peace - 4','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO - 1799',0.43654,0.15390393,0.073550016,0.41823,4.321928,-0.5316353
'2718N: External Intervention - Fund for Peace - 4','0029: Cereal yield  (kg per hectare) - WDI - 26',0.43614,0.3375396,0.021850005,0.43614,4.321928,-0.314007
'2718N: External Intervention - Fund for Peace - 4','1031: Mortality rate; neonatal  (per 1;000 live births) - WDI - 953',0.43583,0.027296811,0.03356999,0.42799,4.4594316,0.639166
'2718N: External Intervention - Fund for Peace - 4','1354: Food imports  (% of merchandise imports) - WDI - 1259',0.43575,0.16351148,0.08208001,0.43575,4.169925,0.5217648
'2718N: External Intervention - Fund for Peace - 4','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI - 355',0.43397,0.2875669,0.036650017,0.43397,4.169925,-0.3826266
'2718N: External Intervention - Fund for Peace - 4','0696: Gross national expenditure  (% of GDP) - WDI - 628',0.4338,0.257335,0.062180012,0.41572,4.321928,0.42007738
'2718N: External Intervention - Fund for Peace - 4','0773: Adjusted savings: particulate emission damage  (% of GNI) - WDI - 705',0.43318,0.12027556,0.049730003,0.43318,4.321928,0.5593786
'2718N: External Intervention - Fund for Peace - 4','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO - 1797',0.4328,0.18439172,0.059469998,0.4328,4.321928,-0.49840572
'2718N: External Intervention - Fund for Peace - 4','1276: Mortality rate; adult; female  (per 1;000 female adults) - WDI - 1183',0.4318,0.19107185,0.047140002,0.4318,4.321928,0.49064055
'2718N: External Intervention - Fund for Peace - 4','0841: Net income from abroad  (current US$) - WDI - 773',0.43072,0.41688457,0.16006999,0.43072,4.321928,-0.11762414
'2718N: External Intervention - Fund for Peace - 4','0726: External balance on goods and services  (current US$) - WDI - 658',0.43067,0.43035692,0.26713,0.43067,4.321928,0.017693935
'2718N: External Intervention - Fund for Peace - 4','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.42971,0.37065306,0.058660015,0.40669,4.169925,-0.24301635
'2718N: External Intervention - Fund for Peace - 4','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI - 718',0.42875,0.36893573,0.056110024,0.42875,4.169925,-0.24456957
'2718N: External Intervention - Fund for Peace - 4','0754: Services; etc.; value added  (current US$) - WDI - 686',0.42791,0.30365714,0.02437,0.41084,4.321928,-0.3524952
'2718N: External Intervention - Fund for Peace - 4','1404: High-technology exports  (% of manufactured exports) - WDI - 1309',0.42695,0.37254664,0.063250005,0.42695,4.169925,-0.2332453
'2718N: External Intervention - Fund for Peace - 4','1325: International tourism; expenditures  (current US$) - WDI - 1230',0.42666,0.15835729,0.04528001,0.42666,4.321928,-0.51797944
'2718N: External Intervention - Fund for Peace - 4','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.42478,0.36054343,0.06398001,0.42478,3.807355,-0.25344938
'2718N: External Intervention - Fund for Peace - 4','0716: Gross capital formation  (constant 2005 US$) - WDI - 648',0.42441,0.30591562,0.024179995,0.42441,4.169925,-0.3442301
'2718N: External Intervention - Fund for Peace - 4','0756: Services; etc.; value added  (constant 2005 US$) - WDI - 688',0.42331,0.30464387,0.02798,0.42331,4.169925,-0.34447953
'2718N: External Intervention - Fund for Peace - 4','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO - 1804',0.42309,0.18588579,0.10599002,0.39831,4.169925,-0.48703617
'2718N: External Intervention - Fund for Peace - 4','1900: Fixed-broadband subscriptions - ITU - 1658',0.42253,0.34195,0.017440006,0.42253,4.321928,-0.28386614
'2718N: External Intervention - Fund for Peace - 4','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.42215,0.13928235,0.02925998,0.42215,4.321928,-0.531853
'2718N: External Intervention - Fund for Peace - 4','1059: Improved sanitation facilities; rural  (% of rural population with access) - WDI - 976',0.42213,0.07522732,0.09346998,0.40458,4.4594316,-0.58898443
'2718N: External Intervention - Fund for Peace - 4','0552: Documents to export  (number) - WDI - 499',0.42146,0.062271684,0.12301999,0.42146,4.321928,0.5993232
'2718N: External Intervention - Fund for Peace - 4','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO - 1720',0.42146,0.20168702,0.037849993,0.40695,4.321928,-0.4687995
'2718N: External Intervention - Fund for Peace - 4','1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229',0.42117,0.14704359,0.02008,0.42117,4.321928,-0.52357084
'2718N: External Intervention - Fund for Peace - 4','0049: Net trade in goods and services  (BoP; current US$) - WDI - 46',0.42087,0.42086685,0.26476002,0.42087,4.321928,0.0017735809
'2718N: External Intervention - Fund for Peace - 4','0739: Manufacturing; value added  (constant 2005 US$) - WDI - 671',0.42053,0.29887772,0.041570008,0.42053,4.169925,-0.34878686
'2718N: External Intervention - Fund for Peace - 4','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI - 603',0.4201,0.22088811,0.07817,0.40083,4.321928,0.4463316
'2718N: External Intervention - Fund for Peace - 4','0048: Net primary income  (BoP; current US$) - WDI - 45',0.4196,0.40446186,0.15034999,0.4196,4.321928,-0.12303715
'2718N: External Intervention - Fund for Peace - 4','0760: Adjusted savings: education expenditure  (current US$) - WDI - 692',0.41873,0.28072053,0.04448998,0.41873,4.321928,-0.37149626
'2718N: External Intervention - Fund for Peace - 4','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO - 1800',0.41755,0.12253696,0.019519985,0.41755,4.321928,-0.543151
'2718N: External Intervention - Fund for Peace - 4','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO - 1801',0.41744,0.15059078,0.020969987,0.39681,4.321928,-0.5165745
'2718N: External Intervention - Fund for Peace - 4','0053: Portfolio Investment; net  (BoP; current US$) - WDI - 50',0.4168,0.3400783,0.20423,0.4168,4.169925,0.2769868
'2718N: External Intervention - Fund for Peace - 4','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI - 834',0.4162,0.34409162,0.19557,0.39454,4.169925,0.26853004
'2718N: External Intervention - Fund for Peace - 4','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO - 1725',0.4161,0.19858225,0.07001001,0.39443,4.321928,-0.466388
'2718N: External Intervention - Fund for Peace - 4','0794: Gross value added at factor cost  (current US$) - WDI - 726',0.41461,0.28512472,0.047810018,0.41461,4.169925,-0.35984066
'2718N: External Intervention - Fund for Peace - 4','1015: Prevalence of anemia among women of reproductive age  (% of women ages 15-49) - WDI - 942',0.41454,0.16038427,0.10523,0.40714,4.4594316,0.5041386
'2718N: External Intervention - Fund for Peace - 4','1060: Improved sanitation facilities; urban  (% of urban population with access) - WDI - 977',0.41308,0.09388566,0.04629001,0.40153,4.4594316,-0.5649729
'2718N: External Intervention - Fund for Peace - 4','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722',0.41274,0.26203486,0.022960007,0.39164,4.321928,-0.38820758
'2718N: External Intervention - Fund for Peace - 4','0837: Gross savings  (current US$) - WDI - 769',0.41197,0.30819702,0.031950027,0.41197,4.169925,-0.32213813
'2718N: External Intervention - Fund for Peace - 4','0825: GNI  (constant 2005 US$) - WDI - 757',0.41149,0.284451,0.047879994,0.40012,4.169925,-0.35642532
'2718N: External Intervention - Fund for Peace - 4','1290: Survival to age 65; male  (% of cohort) - WDI - 1195',0.41122,0.053771973,0.04174,0.39496,4.4594316,-0.5978696
'2718N: External Intervention - Fund for Peace - 4','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.4112,0.2605884,0.028569996,0.39506,4.169925,-0.3880871
'2718N: External Intervention - Fund for Peace - 4','0729: External balance on goods and services  (% of GDP) - WDI - 661',0.40871,0.24111868,0.052900016,0.40871,4.321928,-0.40937918
'2718N: External Intervention - Fund for Peace - 4','0707: Gross fixed capital formation  (constant 2005 US$) - WDI - 639',0.40708,0.28874218,0.028400004,0.38817,4.169925,-0.34400263
'2718N: External Intervention - Fund for Peace - 4','0456: Commercial bank branches  (per 100;000 adults) - WDI - 406',0.40625,0.18425281,0.041889995,0.40625,4.321928,-0.47116578
'2718N: External Intervention - Fund for Peace - 4','0660: General government final consumption expenditure  (current US$) - WDI - 592',0.40587,0.25035113,0.034539998,0.3805,4.321928,-0.39435878
'2718N: External Intervention - Fund for Peace - 4','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI - 1301',0.40505,0.31530926,0.21303001,0.38687,4.321928,0.2995676
'2718N: External Intervention - Fund for Peace - 4','0492: Domestic credit to private sector  (% of GDP) - WDI - 441',0.40291,0.05240652,0.04958999,0.40291,4.321928,-0.5920333
'2718N: External Intervention - Fund for Peace - 4','0571: Time to import  (days) - WDI - 517',0.40207,0.12820834,0.048629984,0.40207,4.321928,0.52331793
'2718N: External Intervention - Fund for Peace - 4','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO - 1795',0.4012,0.100926995,0.03408,0.4012,4.321928,-0.5479717
'2718N: External Intervention - Fund for Peace - 4','0627: Air transport; registered carrier departures worldwide - WDI - 568',0.40103,0.2993065,0.02805999,0.37887,4.321928,-0.3189412
'2718N: External Intervention - Fund for Peace - 4','2710: Group Grievance - Fund for Peace - 1705',0.40036,-0.014704406,0.04115002,0.38945,4.4594316,0.6442549
'2718N: External Intervention - Fund for Peace - 4','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.40014,0.33738604,0.069299996,0.40014,4.0,0.25050735
'2718N: External Intervention - Fund for Peace - 4','1315: Urban population  (% of total) - WDI - 1220',0.40001,0.060192853,0.024409994,0.38483,4.4594316,-0.5829384
'2718N: External Intervention - Fund for Peace - 4','0897: Primary education; pupils  (% female) - WDI - 827',0.39955,0.2930476,0.15224999,0.37732,4.321928,-0.32634702
'2718N: External Intervention - Fund for Peace - 4','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO - 1721',0.39876,0.15546072,0.03127998,0.38015,4.321928,-0.49325377
'2718N: External Intervention - Fund for Peace - 4','1312: Rural population  (% of total population) - WDI - 1217',0.39837,0.058575004,0.0273,0.38319,4.4594316,0.58291936
'2718N: External Intervention - Fund for Peace - 4','1017: Prevalence of anemia among non-pregnant women  (% of women ages 15-49) - WDI - 944',0.39799,0.14890304,0.092209995,0.3928,4.4594316,0.4990861
'2718N: External Intervention - Fund for Peace - 4','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817',0.39576,0.0948776,0.051429987,0.39167,4.321928,-0.5485275
'2718N: External Intervention - Fund for Peace - 4','1073: People practicing open defecation; rural  (% of rural population) - WDI - 989',0.39555,0.18361978,0.05933,0.39555,4.321928,0.4603588
'2718N: External Intervention - Fund for Peace - 4','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO - 1723',0.39373,0.23360868,0.041349977,0.37938,4.321928,-0.40015164
'2718N: External Intervention - Fund for Peace - 4','0044: Personal remittances; paid  (current US$) - WDI - 41',0.3916,0.22152698,0.049519986,0.36831,4.321928,-0.4123991
'2718N: External Intervention - Fund for Peace - 4','0802: GDP  (constant 2005 US$) - WDI - 734',0.39009,0.2656332,0.023660004,0.39009,4.321928,-0.35278434
'2718N: External Intervention - Fund for Peace - 4','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI - 810',0.38709,0.22989099,0.17201,0.36509,4.169925,-0.3964833
'2718N: External Intervention - Fund for Peace - 4','0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI - 833',0.38633,0.29118484,0.17349,0.36301,4.169925,0.30845612
'2718N: External Intervention - Fund for Peace - 4','0386: CO2 emissions from liquid fuel consumption  (kt) - WDI - 372',0.38625,0.30134588,0.06551999,0.35861,4.4594316,-0.2913831
'2718N: External Intervention - Fund for Peace - 4','0629: Air transport; passengers carried - WDI - 570',0.38557,0.26331273,0.04852,0.37033,4.321928,-0.34965307
'2718N: External Intervention - Fund for Peace - 4','0694: Gross national expenditure  (constant 2005 US$) - WDI - 626',0.38537,0.26574033,0.05631998,0.38537,4.169925,-0.3458752
'2718N: External Intervention - Fund for Peace - 4','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI - 1227',0.38492,0.1389414,0.01523,0.38492,4.169925,-0.4959623
'2718N: External Intervention - Fund for Peace - 4','0944: Secondary education; pupils  (% female) - WDI - 874',0.38487,0.26789758,0.14677,0.38487,4.169925,-0.34201232
'2718N: External Intervention - Fund for Peace - 4','0714: Gross capital formation  (current US$) - WDI - 646',0.38459,0.28063962,0.03419,0.37012,4.321928,-0.32241336
'2718N: External Intervention - Fund for Peace - 4','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI - 71',0.38423,0.31502682,0.12968999,0.36808,4.169925,-0.26306498
'2718N: External Intervention - Fund for Peace - 4','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI - 68',0.38391,0.2273458,0.02958998,0.37017,4.4594316,-0.39568195
'2718N: External Intervention - Fund for Peace - 4','0921: Repeaters; primary; female  (% of female enrollment) - WDI - 851',0.38313,0.12961605,0.092480004,0.35742,4.169925,0.5035017
'2718N: External Intervention - Fund for Peace - 4','0385: CO2 emissions  (kt) - WDI - 371',0.3831,0.33186194,0.069189996,0.36888,4.4594316,-0.22635828
'2718N: External Intervention - Fund for Peace - 4','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI - 694',0.3831,0.33188042,0.069189996,0.36888,4.4594316,-0.22631742
'2718N: External Intervention - Fund for Peace - 4','0692: Gross national expenditure  (current US$) - WDI - 624',0.3829,0.25626677,0.02132,0.3829,4.321928,-0.35585564
'2718N: External Intervention - Fund for Peace - 4','0705: Gross fixed capital formation  (current US$) - WDI - 637',0.38267,0.27732927,0.02443999,0.36843,4.321928,-0.32456237
'2718N: External Intervention - Fund for Peace - 4','0686: Final consumption expenditure; etc.  (% of GDP) - WDI - 618',0.38243,0.22133532,0.09388998,0.36041,4.321928,0.401366
'2718N: External Intervention - Fund for Peace - 4','0819: Gross domestic savings  (% of GDP) - WDI - 751',0.38243,0.22124735,0.09155998,0.36041,4.321928,-0.40147558
'2718N: External Intervention - Fund for Peace - 4','0822: GNI; Atlas method  (current US$) - WDI - 754',0.38237,0.25242156,0.048189983,0.38237,4.321928,-0.36048365
'2718N: External Intervention - Fund for Peace - 4','0805: GDP; PPP  (current international $) - WDI - 737',0.3822,0.28556353,0.076409996,0.3822,4.321928,-0.3108641
'2718N: External Intervention - Fund for Peace - 4','0806: GDP; PPP  (constant 2011 international $) - WDI - 738',0.3822,0.28556353,0.076409996,0.3822,4.321928,-0.3108641
'2718N: External Intervention - Fund for Peace - 4','0042: Foreign direct investment; net outflows  (% of GDP) - WDI - 39',0.3817,0.36023024,0.14633001,0.36072,4.321928,-0.14652565
'2718N: External Intervention - Fund for Peace - 4','0045: Current account balance  (BoP; current US$) - WDI - 42',0.38109,0.37966517,0.19200999,0.38109,4.321928,0.03774689
'2718N: External Intervention - Fund for Peace - 4','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI - 356',0.38086,0.22619703,0.0668,0.38086,4.169925,-0.39327213
'2718N: External Intervention - Fund for Peace - 4','0691: Gross national expenditure deflator  (base year varies by country) - WDI - 623',0.38048,0.3580897,0.08050001,0.38048,4.169925,0.1496339
'2718N: External Intervention - Fund for Peace - 4','1052: Prevalence of anemia among pregnant women  (%) - WDI - 974',0.3804,0.17041354,0.055089995,0.36886,4.4594316,0.4582428
'2718N: External Intervention - Fund for Peace - 4','0594: Scientific and technical journal articles - WDI - 535',0.38002,0.2551895,0.032510012,0.36097,4.4594316,-0.35331357
'2718N: External Intervention - Fund for Peace - 4','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI - 9',0.37973,0.35779858,0.059449986,0.35749,4.321928,-0.14809258
'2718N: External Intervention - Fund for Peace - 4','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI - 600',0.37968,0.27337435,0.052809983,0.36022,4.169925,-0.32604548
'2718N: External Intervention - Fund for Peace - 4','0553: Time to export  (days) - WDI - 500',0.37919,0.109722316,0.049809992,0.37919,4.321928,0.51910275
'2718N: External Intervention - Fund for Peace - 4','0922: Repeaters; primary; male  (% of male enrollment) - WDI - 852',0.37897,0.14164647,0.06665,0.34288,4.169925,0.48715863
'2718N: External Intervention - Fund for Peace - 4','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO - 1736',0.37847,0.22197023,0.05566001,0.37847,4.169925,-0.39560053
'2718N: External Intervention - Fund for Peace - 4','1092: Tuberculosis case detection rate  (%; all forms) - WDI - 1007',0.37838,0.17173688,0.047740012,0.36523,4.4594316,-0.45458016
'2718N: External Intervention - Fund for Peace - 4','0628: Air transport; freight  (million ton-km) - WDI - 569',0.37802,0.24429086,0.079610005,0.36158,4.321928,-0.36568993
'2718N: External Intervention - Fund for Peace - 4','0800: GDP  (current US$) - WDI - 732',0.37788,0.24394894,0.037010014,0.36462,4.4594316,-0.36596593
'2718N: External Intervention - Fund for Peace - 4','0823: GNI  (current US$) - WDI - 755',0.37755,0.24483082,0.029880017,0.37755,4.321928,-0.36430645
'2718N: External Intervention - Fund for Peace - 4','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO - 1810',0.37751,0.28061154,0.03024,0.35835,4.321928,-0.3112852
'2718N: External Intervention - Fund for Peace - 4','2807: Balance of Payments-Imports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1802',0.37708,0.33377674,0.093930006,0.35935,4.321928,-0.20809436
'2718N: External Intervention - Fund for Peace - 4','1093: Incidence of tuberculosis  (per 100;000 people) - WDI - 1008',0.37381,0.25715852,0.026840001,0.35734,4.4594316,0.3415428
'2718N: External Intervention - Fund for Peace - 4','0689: Final consumption expenditure  (constant 2005 US$) - WDI - 621',0.37292,0.2594085,0.043410003,0.35032,4.169925,-0.3369147
'2718N: External Intervention - Fund for Peace - 4','0727: External balance on goods and services  (current LCU) - WDI - 659',0.37254,0.36926183,0.13326,0.37254,4.321928,0.057255223
'2718N: External Intervention - Fund for Peace - 4','0728: External balance on goods and services  (constant LCU) - WDI - 660',0.37211,0.37210232,0.16436002,0.35636,4.169925,0.002774665
'2718N: External Intervention - Fund for Peace - 4','1783: Renewable energy - TOT (KTOE) - OECD - 1576',0.37189,0.31665894,0.050850004,0.34243,4.169925,-0.23501289
'2718N: External Intervention - Fund for Peace - 4','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182',0.37146,0.116586685,0.04494998,0.36147,4.4594316,0.5048498
'2718N: External Intervention - Fund for Peace - 4','0055: Net secondary income  (BoP; current US$) - WDI - 52',0.37112,0.24467221,0.051970005,0.37112,4.321928,0.355595
'2718N: External Intervention - Fund for Peace - 4','0465: Total reserves minus gold  (current US$) - WDI - 414',0.37086,0.34427485,0.06418002,0.37086,4.321928,-0.1630496
'2718N: External Intervention - Fund for Peace - 4','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI - 811',0.37012,0.24568129,0.13195999,0.34982,4.169925,-0.3527587
'2718N: External Intervention - Fund for Peace - 4','1266: Refugee population by country or territory of origin - WDI - 1177',0.36887,0.28518063,0.09204,0.35745,4.4594316,0.28929114
'2718N: External Intervention - Fund for Peace - 4','0923: Repeaters; primary; total  (% of total enrollment) - WDI - 853',0.36867,0.104678065,0.06673998,0.35162,4.169925,0.51380146
'2718N: External Intervention - Fund for Peace - 4','1383: ICT goods exports  (% of total goods exports) - WDI - 1288',0.36848,0.28865552,0.04337001,0.36848,4.169925,-0.28253224
'2718N: External Intervention - Fund for Peace - 4','0075: Secondary income receipts  (BoP; current US$) - WDI - 72',0.36741,0.23868285,0.07181001,0.34283,4.321928,-0.35878566
'2718N: External Intervention - Fund for Peace - 4','1075: People practicing open defecation  (% of population) - WDI - 991',0.36739,0.16142623,0.060440004,0.36739,4.321928,0.45383233
'2718N: External Intervention - Fund for Peace - 4','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI - 615',0.36684,0.2528233,0.033250004,0.36684,4.169925,-0.33766362
'2718N: External Intervention - Fund for Peace - 4','0798: Forest rents  (% of GDP) - WDI - 730',0.36666,0.19722697,0.09191999,0.36666,4.321928,0.41162243
'2718N: External Intervention - Fund for Peace - 4','0674: Household final consumption expenditure  (constant 2005 US$) - WDI - 606',0.36538,0.25956455,0.047169983,0.34425,4.169925,-0.32529286
'2718N: External Intervention - Fund for Peace - 4','1770: Primary energy supply - TOT (MLN_TOE) - OECD - 1566',0.3636,0.3083685,0.04255998,0.33413,4.169925,-0.23501381
'2718N: External Intervention - Fund for Peace - 4','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO - 1715',0.36354,0.084869295,0.036159992,0.34679,4.321928,-0.5278927
'2718N: External Intervention - Fund for Peace - 4','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI - 1267',0.36248,0.111857295,0.13344002,0.36248,4.321928,-0.50062233
'2718N: External Intervention - Fund for Peace - 4','2819: Balance of Payments-Imports-Telecommunications services (US dollar at current prices) - WTO - 1814',0.36186,0.061463118,0.035429984,0.346,4.169925,-0.54808474
'2718N: External Intervention - Fund for Peace - 4','2775: Merchandise trade-Imports-Total merchandise (Value index - Previous year = 100) - WTO - 1770',0.36116,0.3606775,0.11133002,0.34672,4.4594316,-0.021966103
'2718N: External Intervention - Fund for Peace - 4','0368: Renewable energy consumption  (% of total final energy consumption) - WDI - 357',0.35808,0.17150146,0.12843,0.35808,4.321928,0.43194738
'2718N: External Intervention - Fund for Peace - 4','0462: Total reserves  (includes gold; current US$) - WDI - 411',0.35699,0.31647158,0.025300011,0.35699,4.321928,-0.20129187
'2718N: External Intervention - Fund for Peace - 4','0050: Net trade in goods  (BoP; current US$) - WDI - 47',0.35652,0.35345086,0.20199,0.35652,4.321928,0.05539972
'2718N: External Intervention - Fund for Peace - 4','0711: Changes in inventories  (current US$) - WDI - 643',0.35627,0.30989954,0.034199983,0.34269,4.321928,-0.21533798
'2718N: External Intervention - Fund for Peace - 4','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO - 1716',0.35587,0.07607368,0.03705001,0.35225,4.321928,-0.5289578
'2718N: External Intervention - Fund for Peace - 4','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO - 1717',0.35524,0.23504043,0.039189994,0.33454,4.321928,-0.34669808
'2718N: External Intervention - Fund for Peace - 4','0585: Tax payments  (number) - WDI - 527',0.35478,0.18046111,0.044180006,0.35478,4.169925,0.41751513
'2718N: External Intervention - Fund for Peace - 4','0848: Net current transfers from abroad  (current LCU) - WDI - 780',0.35412,0.35081586,0.04198,0.35412,4.169925,0.057481386
'2718N: External Intervention - Fund for Peace - 4','0733: Agriculture; value added  (constant 2005 US$) - WDI - 665',0.35352,0.30814418,0.08664,0.32667,4.321928,-0.21301605
'2718N: External Intervention - Fund for Peace - 4','2799: Balance of Payments-Exports-Government goods and services n.i.e. (US dollar at current prices) - WTO - 1794',0.35324,0.25666907,0.11217001,0.33481,4.321928,-0.31075865
'2718N: External Intervention - Fund for Peace - 4','0687: Final consumption expenditure  (current US$) - WDI - 619',0.35301,0.22907194,0.04021001,0.33786,4.321928,-0.35204837
'2718N: External Intervention - Fund for Peace - 4','1385: Manufactures exports  (% of merchandise exports) - WDI - 1290',0.35301,0.17992027,0.086710006,0.35301,4.169925,-0.41604054
'2718N: External Intervention - Fund for Peace - 4','0382: CO2 emissions from gaseous fuel consumption  (kt) - WDI - 368',0.35291,0.27643517,0.042439997,0.33908,4.4594316,-0.27654088
'2718N: External Intervention - Fund for Peace - 4','0899: School enrollment; primary  (% gross) - WDI - 829',0.35255,0.3513187,0.13209,0.35255,4.169925,0.035090126
'2718N: External Intervention - Fund for Peace - 4','0323: Net ODA received per capita  (current US$) - WDI - 315',0.35254,0.28848404,0.054039985,0.33236,4.169925,0.2530928
'2718N: External Intervention - Fund for Peace - 4','0655: Armed forces personnel  (% of total labor force) - WDI - 587',0.35227,0.31150475,0.19851,0.35227,4.321928,0.2019041
'2718N: External Intervention - Fund for Peace - 4','0626: Quality of port infrastructure; WEF  (1=extremely underdeveloped to 7=well developed and efficient by international standards) - WDI - 567',0.35205,-0.0179843,0.063739985,0.35205,4.169925,-0.60830444
'2718N: External Intervention - Fund for Peace - 4','0681: Final consumption expenditure; etc.  (current US$) - WDI - 613',0.35155,0.22882763,0.045140013,0.3395,4.321928,-0.35031757
'2718N: External Intervention - Fund for Peace - 4','0828: GNI; PPP  (current international $) - WDI - 760',0.35033,0.2533994,0.05792001,0.35033,4.321928,-0.3113368
