@relation MINE-Indicator-2006TO2013-2718

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2718N: External Intervention - Fund for Peace','0778: Adjusted net national income  (current US$) - WDI',0.36142,0.24191147,0.06635001,0.36142,6.169925,-0.34570006
'2718N: External Intervention - Fund for Peace','0636: Mobile cellular subscriptions  (per 100 people) - WDI',0.36077,0.03558278,0.03961,0.36077,6.2479277,-0.5702519
'2718N: External Intervention - Fund for Peace','0848: Net current transfers from abroad  (current LCU) - WDI',0.36036,0.35867378,0.05784002,0.36036,6.044394,0.04106341
'2718N: External Intervention - Fund for Peace','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.35998,0.1302667,0.04503998,0.35998,6.169925,-0.47928414
'2718N: External Intervention - Fund for Peace','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.35905,0.12396231,0.05705002,0.35647,6.169925,-0.48485842
'2718N: External Intervention - Fund for Peace','0851: DEC alternative conversion factor  (LCU per US$) - WDI',0.35901,0.34247276,0.097660005,0.35901,6.2479277,0.12859727
'2718N: External Intervention - Fund for Peace','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.35533,0.23354521,0.057069987,0.3528,6.2479277,-0.34897676
'2718N: External Intervention - Fund for Peace','1398: Merchandise exports by the reporting economy  (current US$) - WDI',0.35524,0.15149811,0.04486999,0.35524,6.2094536,-0.45137775
'2718N: External Intervention - Fund for Peace','0720: Imports of goods and services  (current US$) - WDI',0.35484,0.14351057,0.04852,0.35247,6.2094536,-0.45970583
'2718N: External Intervention - Fund for Peace','0585: Tax payments  (number) - WDI',0.35425,0.1602916,0.04378,0.35425,6.129283,0.4404071
'2718N: External Intervention - Fund for Peace','0853: PPP conversion factor; GDP  (LCU per international $) - WDI',0.35379,0.33616048,0.16907999,0.35096,6.2479277,0.13277619
'2718N: External Intervention - Fund for Peace','0822: GNI; Atlas method  (current US$) - WDI',0.35275,0.23428923,0.07431999,0.35275,6.2094536,-0.3441813
'2718N: External Intervention - Fund for Peace','0574: Time required to enforce a contract  (days) - WDI',0.35266,0.2981203,0.24000001,0.35266,6.169925,0.2335374
'2718N: External Intervention - Fund for Peace','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.35197,0.075104445,0.049459994,0.34887,6.129283,-0.52618015
'2718N: External Intervention - Fund for Peace','0834: GNI per capita  (constant LCU) - WDI',0.35154,0.3452121,0.24099,0.34817,6.087463,0.07954814
'2718N: External Intervention - Fund for Peace','0639: Fixed broadband subscriptions - WDI',0.35131,0.2733943,0.044400007,0.34877,6.2094536,-0.27913392
'2718N: External Intervention - Fund for Peace','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.35116,0.15628594,0.0501,0.35116,6.2094536,-0.4414454
'2718N: External Intervention - Fund for Peace','0637: Fixed telephone subscriptions - WDI',0.35086,0.28921935,0.14564,0.35086,6.2479277,-0.24827535
'2718N: External Intervention - Fund for Peace','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.35055,0.08284271,0.037809998,0.35055,6.2094536,-0.5174044
'2718N: External Intervention - Fund for Peace','0460: Domestic credit to private sector by banks  (% of GDP) - WDI',0.35015,0.33552945,0.031889975,0.35015,6.169925,-0.1209154
'2718N: External Intervention - Fund for Peace','1897: Fixed-telephone subscriptions - ITU',0.35006,0.28870434,0.14322999,0.34663,6.2479277,-0.24770075
'2718N: External Intervention - Fund for Peace','1290: Survival to age 65; male  (% of cohort) - WDI',0.34989,0.0022165477,0.055319995,0.34989,6.0,-0.5896384
'2718N: External Intervention - Fund for Peace','0737: Manufacturing; value added  (current US$) - WDI',0.34951,0.25355694,0.044480026,0.34951,6.129283,-0.30976295
'2718N: External Intervention - Fund for Peace','0366: Electricity production from renewable sources; excluding hydroelectric  (kWh) - WDI',0.34939,0.23226613,0.04705,0.34672,6.044394,-0.34223366
'2718N: External Intervention - Fund for Peace','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.34894,0.08927557,0.05839002,0.34615,6.169925,-0.5095728
'2718N: External Intervention - Fund for Peace','0017: Forest area  (% of land area) - WDI',0.34869,0.3456875,0.28653002,0.34869,6.2479277,-0.05479509
'2718N: External Intervention - Fund for Peace','0800: GDP  (current US$) - WDI',0.34786,0.22715113,0.079540014,0.34557,6.2479277,-0.34743184
'2718N: External Intervention - Fund for Peace','2709: Refugees and IDPs - Fund for Peace',0.34783,-0.15614432,0.022310019,0.34733,6.2479277,0.70991147
'2718N: External Intervention - Fund for Peace','1900: Fixed-broadband subscriptions - ITU',0.34755,0.2698015,0.04455,0.34755,6.169925,-0.2788342
'2718N: External Intervention - Fund for Peace','0823: GNI  (current US$) - WDI',0.34683,0.22765803,0.08056,0.34398,6.2479277,-0.34521294
'2718N: External Intervention - Fund for Peace','0837: Gross savings  (current US$) - WDI',0.34639,0.24529484,0.047859997,0.34321,6.087463,-0.31795466
'2718N: External Intervention - Fund for Peace','0714: Gross capital formation  (current US$) - WDI',0.34622,0.2451034,0.06315997,0.34622,6.169925,-0.31798834
'2718N: External Intervention - Fund for Peace','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO',0.34596,0.1375985,0.03403002,0.34596,5.9068904,-0.45646632
'2718N: External Intervention - Fund for Peace','0553: Time to export  (days) - WDI',0.34521,0.059018195,0.042290002,0.34521,6.129283,0.534969
'2718N: External Intervention - Fund for Peace','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.34517,0.15549007,0.03537999,0.34517,6.129283,-0.4355226
'2718N: External Intervention - Fund for Peace','0036: Service imports  (BoP; current US$) - WDI',0.34458,0.07589093,0.025389984,0.3417,6.169925,-0.51835227
'2718N: External Intervention - Fund for Peace','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.34432,0.080254614,0.02978,0.34432,6.2094536,-0.5138729
'2718N: External Intervention - Fund for Peace','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.34401,0.2890874,0.056879997,0.34401,6.044394,-0.23435566
'2718N: External Intervention - Fund for Peace','1033: Improved water source; rural  (% of rural population with access) - WDI',0.34396,0.04085976,0.065839976,0.34188,6.2479277,-0.5505454
'2718N: External Intervention - Fund for Peace','1034: Improved water source; urban  (% of urban population with access) - WDI',0.34394,0.09767379,0.02926001,0.3437,6.2479277,-0.49625215
'2718N: External Intervention - Fund for Peace','0629: Air transport; passengers carried - WDI',0.34197,0.23081377,0.08094001,0.33886,6.087463,-0.333401
'2718N: External Intervention - Fund for Peace','0571: Time to import  (days) - WDI',0.33921,0.050800085,0.029190004,0.33921,6.2094536,0.5370381
'2718N: External Intervention - Fund for Peace','0627: Air transport; registered carrier departures worldwide - WDI',0.33832,0.24281758,0.049919993,0.3354,6.087463,-0.30903465
'2718N: External Intervention - Fund for Peace','2710: Group Grievance - Fund for Peace',0.33825,-0.1197612,0.037830025,0.33803,6.2479277,0.67676526
'2718N: External Intervention - Fund for Peace','0029: Cereal yield  (kg per hectare) - WDI',0.33672,0.2255258,0.03691998,0.33391,6.2479277,-0.33345795
'2718N: External Intervention - Fund for Peace','0071: Foreign direct investment; net inflows  (BoP; current US$) - WDI',0.33662,0.20226195,0.11036,0.33662,6.2479277,-0.36654884
'2718N: External Intervention - Fund for Peace','0048: Net primary income  (BoP; current US$) - WDI',0.33589,0.32549754,0.16203,0.33311,6.169925,-0.10194343
'2718N: External Intervention - Fund for Peace','0055: Net secondary income  (BoP; current US$) - WDI',0.33492,0.22026703,0.05423999,0.33463,6.169925,0.33860442
'2718N: External Intervention - Fund for Peace','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO',0.33429,0.08911541,0.043740004,0.33168,6.169925,-0.49515107
'2718N: External Intervention - Fund for Peace','0660: General government final consumption expenditure  (current US$) - WDI',0.33366,0.19204138,0.05373001,0.33089,6.169925,-0.3763225
'2718N: External Intervention - Fund for Peace','0580: Time to prepare and pay taxes  (hours) - WDI',0.33355,0.3052529,0.18358001,0.33355,6.169925,0.16821738
'2718N: External Intervention - Fund for Peace','0052: Foreign direct investment; net  (BoP; current US$) - WDI',0.33262,0.325165,0.15473999,0.32972,6.169925,-0.08634221
'2718N: External Intervention - Fund for Peace','0705: Gross fixed capital formation  (current US$) - WDI',0.33024,0.22749525,0.05296001,0.32755,6.169925,-0.32053822
'2718N: External Intervention - Fund for Peace','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.33021,0.06366116,0.05855,0.33021,6.2479277,0.5162837
'2718N: External Intervention - Fund for Peace','0492: Domestic credit to private sector  (% of GDP) - WDI',0.32932,0.00347206,0.030449986,0.32932,6.169925,-0.57083094
'2718N: External Intervention - Fund for Peace','0806: GDP; PPP  (constant 2011 international $) - WDI',0.3288,0.23424664,0.10576999,0.32624,6.2479277,-0.3074953
'2718N: External Intervention - Fund for Peace','1093: Incidence of tuberculosis  (per 100;000 people) - WDI',0.32685,0.21617426,0.04054001,0.32685,6.2479277,0.33267963
'2718N: External Intervention - Fund for Peace','0569: Cost to import  (US$ per container) - WDI',0.32616,0.177777,0.13743001,0.32616,6.2094536,0.38520515
'2718N: External Intervention - Fund for Peace','0923: Repeaters; primary; total  (% of total enrollment) - WDI',0.32517,0.10530889,0.13477,0.32517,5.9541965,0.4688935
'2718N: External Intervention - Fund for Peace','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO',0.32443,0.09972578,0.058699995,0.32159,6.169925,-0.47402975
'2718N: External Intervention - Fund for Peace','0692: Gross national expenditure  (current US$) - WDI',0.3244,0.20984197,0.06414002,0.32195,6.2094536,-0.33846423
'2718N: External Intervention - Fund for Peace','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI',0.32375,0.2662021,0.050219998,0.32041,6.044394,-0.23989145
'2718N: External Intervention - Fund for Peace','1025: Number of neonatal deaths - WDI',0.32314,0.3202117,0.12961,0.32314,6.2479277,0.0541137
'2718N: External Intervention - Fund for Peace','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.32178,0.2814769,0.043100014,0.3185,6.129283,-0.20075625
'2718N: External Intervention - Fund for Peace','0005: Agricultural land  (% of land area) - WDI',0.32168,0.31537488,0.25397003,0.32168,6.2479277,0.07940487
'2718N: External Intervention - Fund for Peace','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.32133,0.0655871,0.022929996,0.31966,6.169925,-0.5057103
'2718N: External Intervention - Fund for Peace','0797: Gross value added at factor cost  (constant LCU) - WDI',0.32108,0.32033035,0.23258999,0.31676,6.087463,0.027379831
'2718N: External Intervention - Fund for Peace','1075: People practicing open defecation  (% of population) - WDI',0.32084,0.12290113,0.058649987,0.32084,6.2094536,0.44490322
'2718N: External Intervention - Fund for Peace','0687: Final consumption expenditure  (current US$) - WDI',0.32062,0.2089562,0.057440013,0.31803,6.169925,-0.33416134
'2718N: External Intervention - Fund for Peace','1073: People practicing open defecation; rural  (% of rural population) - WDI',0.32039,0.11629559,0.066409975,0.31849,6.2094536,0.45176807
'2718N: External Intervention - Fund for Peace','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.3197,0.06635395,0.027420014,0.31666,6.169925,-0.50333494
'2718N: External Intervention - Fund for Peace','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO',0.3192,0.110400215,0.05236,0.31652,6.169925,-0.45694616
'2718N: External Intervention - Fund for Peace','0841: Net income from abroad  (current US$) - WDI',0.31879,0.30991888,0.16739999,0.31573,6.2094536,-0.094186574
'2718N: External Intervention - Fund for Peace','0044: Personal remittances; paid  (current US$) - WDI',0.31861,0.1751589,0.043170005,0.31861,6.087463,-0.3787494
'2718N: External Intervention - Fund for Peace','0047: Net financial account  (BoP; current US$) - WDI',0.317,0.31393853,0.21652001,0.3139,6.169925,0.055330478
'2718N: External Intervention - Fund for Peace','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.31682,0.17210595,0.037339985,0.31682,6.087463,-0.380413
'2718N: External Intervention - Fund for Peace','2802: Balance of Payments-Imports-Transport (US dollar at current prices) - WTO',0.31623,0.08359191,0.062029988,0.31371,6.169925,-0.4823257
'2718N: External Intervention - Fund for Peace','0733: Agriculture; value added  (constant 2005 US$) - WDI',0.31595,0.269058,0.16415,0.31595,6.129283,-0.21654561
'2718N: External Intervention - Fund for Peace','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.31565,0.2930545,0.048859984,0.31565,6.129283,-0.15031801
'2718N: External Intervention - Fund for Peace','0594: Scientific and technical journal articles - WDI',0.31425,0.19310334,0.03667,0.31425,6.2479277,-0.34806126
'2718N: External Intervention - Fund for Peace','1021: Number of infant deaths - WDI',0.31368,0.30736607,0.11068,0.31368,6.2479277,0.079460256
'2718N: External Intervention - Fund for Peace','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO',0.31357,0.11198518,0.09561999,0.31357,5.9541965,-0.44898197
'2718N: External Intervention - Fund for Peace','1311: Rural population growth  (annual %) - WDI',0.31259,0.18899372,0.11535001,0.31259,6.2479277,0.35156262
'2718N: External Intervention - Fund for Peace','1023: Number of under-five deaths - WDI',0.31203,0.30399677,0.10510999,0.31203,6.2479277,0.08962822
'2718N: External Intervention - Fund for Peace','1356: ICT goods imports  (% total goods imports) - WDI',0.31139,0.19152956,0.06076002,0.3087,6.087463,-0.3462087
'2718N: External Intervention - Fund for Peace','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO',0.31135,0.22602153,0.063179985,0.31135,6.129283,-0.29211035
'2718N: External Intervention - Fund for Peace','0852: Official exchange rate  (LCU per US$; period average) - WDI',0.31111,0.31064674,0.11903998,0.31111,6.129283,0.021523152
'2718N: External Intervention - Fund for Peace','0050: Net trade in goods  (BoP; current US$) - WDI',0.31035,0.3082443,0.18256001,0.30733,6.169925,0.04588816
'2718N: External Intervention - Fund for Peace','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI',0.31014,0.112487346,0.05111,0.30708,6.169925,0.44458145
'2718N: External Intervention - Fund for Peace','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI',0.31013,0.2574671,0.08037999,0.31013,6.2479277,-0.229484
'2718N: External Intervention - Fund for Peace','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.30942,0.06870994,0.05581999,0.30942,6.2094536,0.4906221
'2718N: External Intervention - Fund for Peace','0045: Current account balance  (BoP; current US$) - WDI',0.30901,0.3072522,0.19195,0.30609,6.169925,0.041926183
'2718N: External Intervention - Fund for Peace','2738: Merchandise trade-Imports-Textiles (US dollar at current prices) - WTO',0.30877,0.14044617,0.05882001,0.30877,6.129283,-0.41027287
'2718N: External Intervention - Fund for Peace','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.30832,0.17042443,0.039989993,0.30551,6.169925,-0.3713429
'2718N: External Intervention - Fund for Peace','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.30816,0.24976452,0.03644,0.3054,6.044394,-0.24165158
'2718N: External Intervention - Fund for Peace','0726: External balance on goods and services  (current US$) - WDI',0.30796,0.30787104,0.15636,0.30511,6.2094536,0.009431798
'2718N: External Intervention - Fund for Peace','0681: Final consumption expenditure; etc.  (current US$) - WDI',0.30781,0.19702731,0.053800017,0.30781,6.169925,-0.33284035
'2718N: External Intervention - Fund for Peace','1103: Health expenditure; public  (% of GDP) - WDI',0.30741,0.046073705,0.04384999,0.30741,6.0,-0.5112106
'2718N: External Intervention - Fund for Peace','0654: Armed forces personnel; total - WDI',0.30477,0.3006226,0.24013999,0.29911,6.2094536,-0.06440022
'2718N: External Intervention - Fund for Peace','0735: Agriculture; value added  (constant LCU) - WDI',0.30408,0.3029077,0.15741001,0.30055,6.169925,0.03423885
'2718N: External Intervention - Fund for Peace','0812: GDP per capita  (constant LCU) - WDI',0.30359,0.2996475,0.21144,0.30012,6.2479277,0.062789254
'2718N: External Intervention - Fund for Peace','0676: Household final consumption expenditure  (constant LCU) - WDI',0.3035,0.30093378,0.20188999,0.29974,6.087463,0.050657887
'2718N: External Intervention - Fund for Peace','0798: Forest rents  (% of GDP) - WDI',0.30344,0.14360742,0.090509996,0.30094,6.2479277,0.39979067
'2718N: External Intervention - Fund for Peace','0672: Household final consumption expenditure  (current US$) - WDI',0.30331,0.19967774,0.044660002,0.30073,6.169925,-0.32191968
'2718N: External Intervention - Fund for Peace','0376: Fossil fuel energy consumption  (% of total) - WDI',0.30312,0.23240618,0.15216999,0.30312,6.044394,-0.26592067
'2718N: External Intervention - Fund for Peace','0588: Time required to build a warehouse  (days) - WDI',0.30203,0.2871857,0.21114,0.29716,6.169925,0.1218372
'2718N: External Intervention - Fund for Peace','1092: Tuberculosis case detection rate  (%; all forms) - WDI',0.30169,0.08620739,0.06275001,0.30169,6.2479277,-0.46420106
'2718N: External Intervention - Fund for Peace','0897: Primary education; pupils  (% female) - WDI',0.30165,0.186313,0.11660999,0.29896,6.129283,-0.339613
'2718N: External Intervention - Fund for Peace','0946: Secondary education; general pupils  (% female) - WDI',0.30065,0.1081499,0.08415,0.29823,6.087463,-0.43874833
'2718N: External Intervention - Fund for Peace','0819: Gross domestic savings  (% of GDP) - WDI',0.30005,0.13599628,0.06923999,0.30005,6.169925,-0.40503544
'2718N: External Intervention - Fund for Peace','0805: GDP; PPP  (current international $) - WDI',0.29946,0.20634036,0.0756,0.29728,6.2479277,-0.3051551
'2718N: External Intervention - Fund for Peace','1049: Number of maternal deaths - WDI',0.29935,0.28028595,0.08075999,0.29935,6.2479277,0.13807257
'2718N: External Intervention - Fund for Peace','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI',0.29915,0.0403485,0.09100999,0.29915,6.2094536,-0.50872535
'2718N: External Intervention - Fund for Peace','0010: Permanent cropland  (% of land area) - WDI',0.29886,0.26555952,0.17047001,0.29886,6.2479277,0.18248421
'2718N: External Intervention - Fund for Peace','0666: Household final consumption expenditure; etc.  (current US$) - WDI',0.29814,0.19527337,0.046279997,0.29545,6.169925,-0.32072827
'2718N: External Intervention - Fund for Peace','0686: Final consumption expenditure; etc.  (% of GDP) - WDI',0.29664,0.13260226,0.06616001,0.29664,6.169925,0.40501574
'2718N: External Intervention - Fund for Peace','0628: Air transport; freight  (million ton-km) - WDI',0.29647,0.17465721,0.05936998,0.2931,6.087463,-0.34901688
'2718N: External Intervention - Fund for Peace','0828: GNI; PPP  (current international $) - WDI',0.29639,0.203933,0.084429994,0.29639,6.2094536,-0.3040674
'2718N: External Intervention - Fund for Peace','0049: Net trade in goods and services  (BoP; current US$) - WDI',0.29579,0.2957879,0.12568998,0.29287,6.169925,0.0014490876
'2718N: External Intervention - Fund for Peace','0433: Population in the largest city  (% of urban population) - WDI',0.29554,0.20437606,0.11726001,0.29554,6.087463,0.30193368
'2718N: External Intervention - Fund for Peace','0552: Documents to export  (number) - WDI',0.29525,-0.043691367,0.02933,0.29525,6.2094536,0.5821867
'2718N: External Intervention - Fund for Peace','1404: High-technology exports  (% of manufactured exports) - WDI',0.29512,0.21311408,0.05790001,0.29165,6.044394,-0.28636676
'2718N: External Intervention - Fund for Peace','0006: Arable land  (hectares) - WDI',0.29453,0.25047335,0.20846,0.29453,6.2479277,-0.20989674
'2718N: External Intervention - Fund for Peace','1783: Renewable energy - TOT (KTOE) - OECD',0.29366,0.23581187,0.11852002,0.29366,6.0,-0.24051641
'2718N: External Intervention - Fund for Peace','1322: International tourism; expenditures for passenger transport items  (current US$) - WDI',0.29346,0.07949947,0.061560005,0.29131,6.087463,-0.4625587
'2718N: External Intervention - Fund for Peace','0727: External balance on goods and services  (current LCU) - WDI',0.29279,0.29196328,0.14108999,0.29017,6.2094536,0.02875258
'2718N: External Intervention - Fund for Peace','1770: Primary energy supply - TOT (MLN_TOE) - OECD',0.29205,0.23420183,0.11691001,0.29205,6.0,-0.24051647
'2718N: External Intervention - Fund for Peace','0944: Secondary education; pupils  (% female) - WDI',0.29204,0.17135012,0.08523999,0.29204,6.0,-0.34740448
'2718N: External Intervention - Fund for Peace','1310: Rural population - WDI',0.29171,0.2888682,0.18409999,0.29171,6.2479277,-0.05330864
'2718N: External Intervention - Fund for Peace','0056: Net capital account  (BoP; current US$) - WDI',0.29087,0.2908359,0.092480004,0.29087,6.044394,0.0058422172
'2718N: External Intervention - Fund for Peace','0551: Cost to export  (US$ per container) - WDI',0.29032,0.16147922,0.13658,0.29032,6.2094536,0.358944
'2718N: External Intervention - Fund for Peace','0491: Domestic credit provided by financial sector  (% of GDP) - WDI',0.29005,0.0010791421,0.030919999,0.29005,6.169925,-0.5375601
'2718N: External Intervention - Fund for Peace','1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI',0.28967,0.27529532,0.15053,0.28671,6.2479277,-0.1198944
'2718N: External Intervention - Fund for Peace','0846: Net taxes on products  (constant LCU) - WDI',0.28864,0.28762603,0.17273,0.28504,6.044394,0.03184287
'2718N: External Intervention - Fund for Peace','0575: Time required to register property  (days) - WDI',0.28796,0.23569344,0.12782,0.28453,6.169925,0.22861879
'2718N: External Intervention - Fund for Peace','0679: Household final consumption expenditure; PPP  (current international $) - WDI',0.28794,0.20872805,0.07332,0.28794,6.087463,-0.28144616
'2718N: External Intervention - Fund for Peace','0685: Final consumption expenditure; etc.  (constant LCU) - WDI',0.28686,0.2846456,0.19755,0.28686,6.087463,0.04705756
'2718N: External Intervention - Fund for Peace','0776: Adjusted savings: net national savings  (current US$) - WDI',0.28677,0.2616199,0.10088998,0.2837,6.087463,-0.15858777
'2718N: External Intervention - Fund for Peace','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO',0.28668,0.14602917,0.037530005,0.28394,6.169925,-0.37503445
'2718N: External Intervention - Fund for Peace','0821: Gross domestic income  (constant LCU) - WDI',0.28625,0.2840393,0.19691,0.28215,6.129283,0.047018155
'2718N: External Intervention - Fund for Peace','0465: Total reserves minus gold  (current US$) - WDI',0.28525,0.2594808,0.08733001,0.28525,6.2094536,-0.16052793
'2718N: External Intervention - Fund for Peace','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO',0.28485,0.09576315,0.035380006,0.28485,6.129283,-0.4348412
'2718N: External Intervention - Fund for Peace','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.28477,0.28205785,0.18598002,0.28477,6.044394,0.052078523
'2718N: External Intervention - Fund for Peace','1383: ICT goods exports  (% of total goods exports) - WDI',0.28406,0.22605172,0.04941,0.28339,6.044394,-0.24084908
'2718N: External Intervention - Fund for Peace','1301: Population growth  (annual %) - WDI',0.28395,0.23787121,0.096870005,0.28395,6.2479277,0.21465969
'2718N: External Intervention - Fund for Peace','1101: Health expenditure; public  (% of total health expenditure) - WDI',0.2839,0.09748514,0.10228999,0.2839,6.2479277,-0.43175787
'2718N: External Intervention - Fund for Peace','1354: Food imports  (% of merchandise imports) - WDI',0.28375,0.05358249,0.052139997,0.28063,6.087463,0.47975776
'2718N: External Intervention - Fund for Peace','0462: Total reserves  (includes gold; current US$) - WDI',0.28372,0.24623433,0.06924002,0.28372,6.2094536,-0.19361211
'2718N: External Intervention - Fund for Peace','0427: Population density  (people per sq. km of land area) - WDI',0.28337,0.26963812,0.19961998,0.28337,6.2479277,-0.11718311
'2718N: External Intervention - Fund for Peace','1432: Air and GHG emissions - CO2 (MLN_TONNE) - OECD',0.28304,0.2338462,0.07901999,0.28304,6.0,-0.22179672
'2718N: External Intervention - Fund for Peace','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI',0.28243,0.16501814,0.03151998,0.2792,6.044394,-0.34265414
'2718N: External Intervention - Fund for Peace','0827: GNI  (constant LCU) - WDI',0.28184,0.27982903,0.19564,0.2765,6.087463,0.044843934
'2718N: External Intervention - Fund for Peace','0008: Arable land  (% of land area) - WDI',0.28138,0.27526498,0.21245,0.28138,6.2479277,-0.07819859
'2718N: External Intervention - Fund for Peace','2722: Merchandise trade-Exports-Fuels and mining products (US dollar at current prices) - WTO',0.28096,0.17791331,0.05974999,0.27797,6.169925,-0.32100886
'2718N: External Intervention - Fund for Peace','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI',0.27983,0.1423998,0.06129001,0.27983,5.9541965,-0.3707158
'2718N: External Intervention - Fund for Peace','0485: Lending interest rate  (%) - WDI',0.27957,0.104084656,0.028869987,0.27957,5.9541965,0.41890973
'2718N: External Intervention - Fund for Peace','0696: Gross national expenditure  (% of GDP) - WDI',0.27872,0.11021261,0.050989985,0.27872,6.169925,0.4104965
'2718N: External Intervention - Fund for Peace','0741: Manufacturing; value added  (constant LCU) - WDI',0.27805,0.27688113,0.19875,0.27805,6.129283,0.03418895
'2718N: External Intervention - Fund for Peace','0765: Adjusted savings: net forest depletion  (% of GNI) - WDI',0.27786,0.14214985,0.07625,0.27786,6.169925,0.36838856
'2718N: External Intervention - Fund for Peace','1313: Urban population growth  (annual %) - WDI',0.27509,0.1841459,0.07956001,0.27509,6.2479277,0.3015694
'2718N: External Intervention - Fund for Peace','0570: Documents to import  (number) - WDI',0.27494,-0.042407304,0.031839997,0.27494,6.0,0.5633359
'2718N: External Intervention - Fund for Peace','0690: Final consumption expenditure  (constant LCU) - WDI',0.27287,0.2705813,0.17507,0.27287,6.087463,0.04784027
'2718N: External Intervention - Fund for Peace','1304: Population; total - WDI',0.27271,0.25961623,0.19093,0.27271,6.2479277,-0.114427954
'2718N: External Intervention - Fund for Peace','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI',0.27267,0.18727204,0.10478,0.26985,6.129283,0.2922293
'2718N: External Intervention - Fund for Peace','0655: Armed forces personnel  (% of total labor force) - WDI',0.27215,0.24446459,0.15802002,0.27215,6.169925,0.16638938
'2718N: External Intervention - Fund for Peace','0758: Services; etc.; value added  (constant LCU) - WDI',0.27203,0.27077493,0.18092999,0.2683,6.169925,0.03542711
'2718N: External Intervention - Fund for Peace','0545: Private credit bureau coverage  (% of adults) - WDI',0.27128,-0.0016005635,0.029809996,0.27128,6.169925,-0.5223797
'2718N: External Intervention - Fund for Peace','0747: Industry; value added  (constant LCU) - WDI',0.27123,0.2698379,0.19054002,0.26783,6.169925,0.037311357
'2718N: External Intervention - Fund for Peace','1266: Refugee population by country or territory of origin - WDI',0.2706,0.19138706,0.037319988,0.2706,6.2479277,0.28144792
'2718N: External Intervention - Fund for Peace','1231: Labor force; female  (% of total labor force) - WDI',0.27053,0.25345048,0.15074998,0.26668,6.2479277,-0.13068855
'2718N: External Intervention - Fund for Peace','0729: External balance on goods and services  (% of GDP) - WDI',0.27038,0.10328506,0.052090004,0.26799,6.2094536,-0.40877247
'2718N: External Intervention - Fund for Peace','1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI',0.27006,0.26305535,0.17371,0.26793,6.2479277,0.08369373
'2718N: External Intervention - Fund for Peace','0042: Foreign direct investment; net outflows  (% of GDP) - WDI',0.26971,0.25039977,0.07642001,0.26666,6.169925,-0.13896127
'2718N: External Intervention - Fund for Peace','0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI',0.26897,0.25692406,0.15407002,0.26558,6.0,0.10975409
'2718N: External Intervention - Fund for Peace','0599: Trademark applications; total - WDI',0.26797,0.23388594,0.07017,0.2646,5.9541965,-0.18461868
'2718N: External Intervention - Fund for Peace','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO',0.26795,0.2148985,0.04005,0.26795,6.129283,-0.2303291
