@relation MINE-Indicator-2011-2716

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2716N: Security Apparatus - Fund for Peace - 3','1362: Merchandise imports from high-income economies  (% of total merchandise imports) - WDI - 1267',0.36935,0.079438925,0.11354998,0.36935,4.321928,-0.5384339
'2716N: Security Apparatus - Fund for Peace - 3','0625: Burden of customs procedure; WEF  (1=extremely inefficient to 7=extremely efficient) - WDI - 566',0.369,-0.009725124,0.05408001,0.369,4.169925,-0.61540645
'2716N: Security Apparatus - Fund for Peace - 3','0791: GDP deflator  (base year varies by country) - WDI - 723',0.36894,0.33323988,0.08152999,0.36894,3.807355,0.18894471
'2716N: Security Apparatus - Fund for Peace - 3','0594: Scientific and technical journal articles - WDI - 535',0.36769,0.31586877,0.101040006,0.35379,4.4594316,-0.22764274
'2716N: Security Apparatus - Fund for Peace - 3','0367: Electricity production from renewable sources; excluding hydroelectric  (% of total) - WDI - 356',0.3675,0.19283572,0.10764,0.3675,4.169925,-0.41792858
'2716N: Security Apparatus - Fund for Peace - 3','1398: Merchandise exports by the reporting economy  (current US$) - WDI - 1303',0.36747,0.26080483,0.12277,0.36747,4.321928,-0.32659635
'2716N: Security Apparatus - Fund for Peace - 3','2745: Merchandise trade-Exports-Office and telecom equipment (US dollar at current prices) - WTO - 1740',0.36729,0.34449846,0.03476,0.34899,4.321928,-0.15096864
'2716N: Security Apparatus - Fund for Peace - 3','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO - 1747',0.36636,0.2802168,0.093380004,0.35486,4.321928,-0.29350162
'2716N: Security Apparatus - Fund for Peace - 3','2797: Balance of Payments-Exports-Services (US dollar at current prices) - WTO - 1792',0.36537,0.20500626,0.03114,0.36537,4.321928,-0.40045443
'2716N: Security Apparatus - Fund for Peace - 3','1371: Merchandise imports by the reporting economy  (current US$) - WDI - 1276',0.36503,0.2569328,0.09149,0.36503,4.321928,-0.32878137
'2716N: Security Apparatus - Fund for Peace - 3','0691: Gross national expenditure deflator  (base year varies by country) - WDI - 623',0.3646,0.32050803,0.07789001,0.3646,3.5849626,0.2099809
'2716N: Security Apparatus - Fund for Peace - 3','0029: Cereal yield  (kg per hectare) - WDI - 26',0.36362,0.2663434,0.058079988,0.36362,4.321928,-0.31189197
'2716N: Security Apparatus - Fund for Peace - 3','0778: Adjusted net national income  (current US$) - WDI - 710',0.36339,0.30528742,0.14781001,0.36339,4.321928,-0.24104479
'2716N: Security Apparatus - Fund for Peace - 3','0790: Inflation; GDP deflator  (annual %) - WDI - 722',0.36218,0.24029934,0.09689,0.36218,4.321928,0.3491141
'2716N: Security Apparatus - Fund for Peace - 3','0697: Exports of goods and services  (current US$) - WDI - 629',0.36192,0.23893422,0.09487,0.36192,4.321928,-0.3506933
'2716N: Security Apparatus - Fund for Peace - 3','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO - 1784',0.36124,0.23422351,0.087089986,0.34936,4.321928,-0.35639372
'2716N: Security Apparatus - Fund for Peace - 3','2747: Merchandise trade-Exports-Telecommunications equipment (US dollar at current prices) - WTO - 1742',0.36021,0.34534967,0.06830001,0.34955,4.321928,-0.12190295
'2716N: Security Apparatus - Fund for Peace - 3','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI - 603',0.35994,0.258767,0.08201,0.34285,4.321928,0.31807703
'2716N: Security Apparatus - Fund for Peace - 3','0492: Domestic credit to private sector  (% of GDP) - WDI - 441',0.35933,-0.015704125,0.037750006,0.35933,4.321928,-0.6124003
'2716N: Security Apparatus - Fund for Peace - 3','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO - 1817',0.35932,0.1853554,0.08130002,0.34216,4.321928,-0.41709065
'2716N: Security Apparatus - Fund for Peace - 3','1952: Number of neonatal deaths (thousands) - WHO - 1678',0.35836,0.3156754,0.016150028,0.35039,4.4594316,0.20660245
'2716N: Security Apparatus - Fund for Peace - 3','0944: Secondary education; pupils  (% female) - WDI - 874',0.35826,0.22603254,0.14257,0.35826,4.169925,-0.36363095
'2716N: Security Apparatus - Fund for Peace - 3','2837: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Private (Units Percentage) - ILO - 1832',0.35779,0.072216064,0.045080006,0.35779,4.321928,-0.53439116
'2716N: Security Apparatus - Fund for Peace - 3','2839: Percentage of health care expenditure not financed by private households; out of pocket payments/ Total = Value (Units Percentage) - ILO - 1834',0.35779,0.072216064,0.045080006,0.35779,4.321928,-0.53439116
'2716N: Security Apparatus - Fund for Peace - 3','0626: Quality of port infrastructure; WEF  (1=extremely underdeveloped to 7=well developed and efficient by international standards) - WDI - 567',0.35771,0.020113796,0.077910006,0.35771,3.807355,-0.5810303
'2716N: Security Apparatus - Fund for Peace - 3','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO - 1793',0.35753,0.23274486,0.061010003,0.34533,4.321928,-0.3532494
'2716N: Security Apparatus - Fund for Peace - 3','1402: Commercial service exports  (current US$) - WDI - 1307',0.3575,0.20059265,0.032869995,0.3575,4.321928,-0.3961153
'2716N: Security Apparatus - Fund for Peace - 3','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI - 809',0.35715,0.17230572,0.038000003,0.35715,4.169925,-0.4299352
'2716N: Security Apparatus - Fund for Peace - 3','0720: Imports of goods and services  (current US$) - WDI - 652',0.35582,0.23870598,0.09092,0.35582,4.321928,-0.34221926
'2716N: Security Apparatus - Fund for Peace - 3','0756: Services; etc.; value added  (constant 2005 US$) - WDI - 688',0.35466,0.29131854,0.11671001,0.35466,4.169925,-0.25167727
'2716N: Security Apparatus - Fund for Peace - 3','1319: International tourism; receipts  (current US$) - WDI - 1224',0.35432,0.25464648,0.09384,0.35432,4.321928,-0.3157111
'2716N: Security Apparatus - Fund for Peace - 3','1903: Cellular subscribers (per 100 population) - WHO - 1660',0.3539,0.10288736,0.072319984,0.3539,4.321928,-0.5010116
'2716N: Security Apparatus - Fund for Peace - 3','1315: Urban population  (% of total) - WDI - 1220',0.35342,0.064252555,0.06190999,0.34317,4.4594316,-0.5377429
'2716N: Security Apparatus - Fund for Peace - 3','1310: Rural population - WDI - 1215',0.35332,0.3397288,0.07120001,0.33706,4.4594316,0.11658133
'2716N: Security Apparatus - Fund for Peace - 3','0289: Net official flows from UN agencies; UNDP  (current US$) - WDI - 281',0.35305,0.1747772,0.05023998,0.3366,4.169925,0.42222363
'2716N: Security Apparatus - Fund for Peace - 3','0760: Adjusted savings: education expenditure  (current US$) - WDI - 692',0.35287,0.2823997,0.10476999,0.35287,4.321928,-0.2654624
'2716N: Security Apparatus - Fund for Peace - 3','0035: Goods imports  (BoP; current US$) - WDI - 32',0.35266,0.25205362,0.093860015,0.35266,4.321928,-0.3171851
'2716N: Security Apparatus - Fund for Peace - 3','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO - 1811',0.35022,0.2088352,0.046359986,0.32932,4.169925,-0.3760117
'2716N: Security Apparatus - Fund for Peace - 3','0571: Time to import  (days) - WDI - 517',0.34996,0.035026968,0.043139994,0.34996,4.321928,0.56118894
'2716N: Security Apparatus - Fund for Peace - 3','0675: Household final consumption expenditure  (annual % growth) - WDI - 607',0.34669,0.3373972,0.117259994,0.34669,4.169925,0.09639919
'2716N: Security Apparatus - Fund for Peace - 3','0062: Primary income receipts  (BoP; current US$) - WDI - 59',0.34648,0.19777367,0.037290007,0.34648,4.321928,-0.38562462
'2716N: Security Apparatus - Fund for Peace - 3','1403: High-technology exports  (current US$) - WDI - 1308',0.34634,0.2921992,0.053869992,0.34634,4.169925,-0.23268174
'2716N: Security Apparatus - Fund for Peace - 3','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO - 1726',0.34441,0.23479134,0.085290015,0.32546,4.321928,-0.33108708
'2716N: Security Apparatus - Fund for Peace - 3','1354: Food imports  (% of merchandise imports) - WDI - 1259',0.34428,0.1621463,0.110300004,0.34428,4.169925,0.42677125
'2716N: Security Apparatus - Fund for Peace - 3','0660: General government final consumption expenditure  (current US$) - WDI - 592',0.34396,0.26656914,0.10193001,0.33043,4.321928,-0.2781921
'2716N: Security Apparatus - Fund for Peace - 3','2748: Merchandise trade-Exports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1743',0.34318,0.28792936,0.06338999,0.34318,4.169925,-0.23505452
'2716N: Security Apparatus - Fund for Peace - 3','1312: Rural population  (% of total population) - WDI - 1217',0.34313,0.05397269,0.051610008,0.33288,4.4594316,0.5377335
'2716N: Security Apparatus - Fund for Peace - 3','0754: Services; etc.; value added  (current US$) - WDI - 686',0.34223,0.28071305,0.11604999,0.33039,4.321928,-0.2480261
'2716N: Security Apparatus - Fund for Peace - 3','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI - 1184',0.34198,0.09605341,0.052029997,0.34198,4.321928,0.49590987
'2716N: Security Apparatus - Fund for Peace - 3','0065: Goods exports  (BoP; current US$) - WDI - 62',0.34086,0.24304934,0.090920016,0.34086,4.321928,-0.31274697
'2716N: Security Apparatus - Fund for Peace - 3','0545: Private credit bureau coverage  (% of adults) - WDI - 492',0.34046,0.09856886,0.123040006,0.34046,4.321928,-0.4918243
'2716N: Security Apparatus - Fund for Peace - 3','1361: Merchandise imports  (current US$) - WDI - 1266',0.33873,0.2322129,0.056789994,0.32538,4.4594316,-0.32636958
'2716N: Security Apparatus - Fund for Peace - 3','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO - 1776',0.33873,0.23214781,0.056789994,0.32538,4.4594316,-0.32646927
'2716N: Security Apparatus - Fund for Peace - 3','0481: Consumer price index  (2010 = 100) - WDI - 430',0.33796,0.15836671,0.08155,0.33796,4.321928,0.4237845
'2716N: Security Apparatus - Fund for Peace - 3','0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI - 706',0.33782,0.23161954,0.049270004,0.33782,4.321928,0.3258841
'2716N: Security Apparatus - Fund for Peace - 3','1092: Tuberculosis case detection rate  (%; all forms) - WDI - 1007',0.33706,0.15477191,0.09951998,0.32738,4.4594316,-0.4269521
'2716N: Security Apparatus - Fund for Peace - 3','2750: Merchandise trade-Exports-Automotive products (US dollar at current prices) - WTO - 1745',0.33627,0.22810131,0.049610004,0.32471,4.321928,-0.3288901
'2716N: Security Apparatus - Fund for Peace - 3','0757: Services; etc.; value added  (annual % growth) - WDI - 689',0.33607,0.24584082,0.05116999,0.32073,4.321928,0.30038172
'2716N: Security Apparatus - Fund for Peace - 3','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO - 1719',0.33586,0.3319977,0.12340002,0.32027,4.321928,-0.06214757
'2716N: Security Apparatus - Fund for Peace - 3','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI - 834',0.33568,0.2923589,0.095630005,0.32092,4.169925,0.20813724
'2716N: Security Apparatus - Fund for Peace - 3','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO - 1716',0.33568,0.2204802,0.090210006,0.32675,4.321928,-0.33941096
'2716N: Security Apparatus - Fund for Peace - 3','2787: Balance of Payments-Exports-Transport (US dollar at current prices) - WTO - 1782',0.33504,0.11223175,0.073359996,0.32967,4.321928,-0.4720257
'2716N: Security Apparatus - Fund for Peace - 3','1317: International tourism; number of arrivals - WDI - 1222',0.3341,0.25811726,0.12111001,0.3341,4.321928,-0.27564967
'2716N: Security Apparatus - Fund for Peace - 3','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI - 1182',0.33398,0.079238474,0.053330004,0.32069,4.4594316,0.50471926
'2716N: Security Apparatus - Fund for Peace - 3','1311: Rural population growth  (annual %) - WDI - 1216',0.33369,0.14206849,0.07637,0.31302,4.4594316,0.43774593
'2716N: Security Apparatus - Fund for Peace - 3','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO - 1744',0.33313,0.22096711,0.036309987,0.33313,4.169925,-0.3349073
'2716N: Security Apparatus - Fund for Peace - 3','1304: Population; total - WDI - 1209',0.333,0.32776943,0.10512,0.30438,4.4594316,0.07232268
'2716N: Security Apparatus - Fund for Peace - 3','0847: Net current transfers from abroad  (current US$) - WDI - 779',0.3316,0.25212875,0.025620013,0.3316,4.169925,0.28190646
'2716N: Security Apparatus - Fund for Peace - 3','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO - 1736',0.33143,0.24984193,0.06842999,0.33143,4.169925,-0.28563625
'2716N: Security Apparatus - Fund for Peace - 3','0739: Manufacturing; value added  (constant 2005 US$) - WDI - 671',0.33032,0.24597998,0.054829985,0.33032,4.169925,-0.29041353
'2716N: Security Apparatus - Fund for Peace - 3','0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI - 832',0.33012,0.30971733,0.089829996,0.31104,4.169925,0.14283793
'2716N: Security Apparatus - Fund for Peace - 3','0036: Service imports  (BoP; current US$) - WDI - 33',0.32728,0.17126316,0.07181001,0.31724,4.321928,-0.3949897
'2716N: Security Apparatus - Fund for Peace - 3','1375: Commercial service imports  (current US$) - WDI - 1280',0.32728,0.16468805,0.060150027,0.31724,4.321928,-0.40322694
'2716N: Security Apparatus - Fund for Peace - 3','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO - 1727',0.32677,0.18285915,0.07720001,0.31075,4.321928,-0.37935585
'2716N: Security Apparatus - Fund for Peace - 3','0800: GDP  (current US$) - WDI - 732',0.3266,0.26844966,0.115299985,0.31303,4.4594316,-0.24114381
'2716N: Security Apparatus - Fund for Peace - 3','1000: Nonpregnant and nonnursing women can do the same jobs as men  (1=yes; 0=no) - WDI - 930',0.32649,0.15953001,0.20483002,0.32649,4.169925,-0.4086074
'2716N: Security Apparatus - Fund for Peace - 3','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO - 1748',0.32503,0.3136949,0.058080003,0.31535,4.321928,-0.106466435
'2716N: Security Apparatus - Fund for Peace - 3','0946: Secondary education; general pupils  (% female) - WDI - 876',0.32495,0.11825921,0.06670001,0.32495,4.169925,-0.4546326
'2716N: Security Apparatus - Fund for Peace - 3','0032: Primary income payments  (BoP; current US$) - WDI - 29',0.32476,0.17053711,0.07456,0.32476,3.807355,-0.3927122
'2716N: Security Apparatus - Fund for Peace - 3','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI - 698',0.32443,0.2444808,0.048459977,0.31269,4.4594316,-0.28275287
'2716N: Security Apparatus - Fund for Peace - 3','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO - 1725',0.32424,0.23037603,0.105749995,0.31236,4.321928,-0.30637226
'2716N: Security Apparatus - Fund for Peace - 3','0055: Net secondary income  (BoP; current US$) - WDI - 52',0.32403,0.19739887,0.031420022,0.32403,4.321928,0.3558527
'2716N: Security Apparatus - Fund for Peace - 3','0823: GNI  (current US$) - WDI - 755',0.32346,0.2652898,0.11820002,0.32346,4.321928,-0.24118496
'2716N: Security Apparatus - Fund for Peace - 3','0692: Gross national expenditure  (current US$) - WDI - 624',0.32144,0.26557428,0.084769994,0.32144,4.321928,-0.23635936
'2716N: Security Apparatus - Fund for Peace - 3','0822: GNI; Atlas method  (current US$) - WDI - 754',0.32143,0.2623057,0.114649996,0.32143,4.321928,-0.24315488
'2716N: Security Apparatus - Fund for Peace - 3','0482: Inflation; consumer prices  (annual %) - WDI - 431',0.32132,0.20946279,0.072699994,0.32132,4.321928,0.3344506
'2716N: Security Apparatus - Fund for Peace - 3','0637: Fixed telephone subscriptions - WDI - 578',0.32079,0.30632383,0.12229,0.30661,4.4594316,-0.120275386
'2716N: Security Apparatus - Fund for Peace - 3','0802: GDP  (constant 2005 US$) - WDI - 734',0.32078,0.2563133,0.06917,0.32078,4.321928,-0.25390294
'2716N: Security Apparatus - Fund for Peace - 3','0696: Gross national expenditure  (% of GDP) - WDI - 628',0.31961,0.24986033,0.091450006,0.30395,4.321928,0.26410162
'2716N: Security Apparatus - Fund for Peace - 3','0816: Total natural resources rents  (% of GDP) - WDI - 748',0.31949,0.20132996,0.04516998,0.31949,4.321928,0.34374413
'2716N: Security Apparatus - Fund for Peace - 3','0851: DEC alternative conversion factor  (LCU per US$) - WDI - 783',0.31915,0.3042923,0.039299995,0.30298,4.4594316,0.12189223
'2716N: Security Apparatus - Fund for Peace - 3','0848: Net current transfers from abroad  (current LCU) - WDI - 780',0.31699,0.30819592,0.031039998,0.31699,4.169925,0.0937767
'2716N: Security Apparatus - Fund for Peace - 3','0063: Exports of goods and services  (BoP; current US$) - WDI - 60',0.31686,0.19656701,0.06258999,0.30339,4.321928,-0.34683278
'2716N: Security Apparatus - Fund for Peace - 3','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI - 65',0.31686,0.1818993,0.06258999,0.30339,4.321928,-0.36736998
'2716N: Security Apparatus - Fund for Peace - 3','0779: Adjusted net national income  (constant 2005 US$) - WDI - 711',0.31643,0.2526679,0.060449988,0.31001,4.169925,-0.2525116
'2716N: Security Apparatus - Fund for Peace - 3','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI - 716',0.31642,0.3096828,0.08811,0.29916,4.169925,-0.08208045
'2716N: Security Apparatus - Fund for Peace - 3','1324: International tourism; expenditures for travel items  (current US$) - WDI - 1229',0.3163,0.19665009,0.07678001,0.3163,4.321928,-0.3459045
'2716N: Security Apparatus - Fund for Peace - 3','1404: High-technology exports  (% of manufactured exports) - WDI - 1309',0.316,0.24875578,0.085070014,0.316,4.169925,-0.25931492
'2716N: Security Apparatus - Fund for Peace - 3','0663: General government final consumption expenditure  (annual % growth) - WDI - 595',0.31565,0.26336774,0.04470998,0.31565,4.169925,0.22865312
'2716N: Security Apparatus - Fund for Peace - 3','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO - 1799',0.31511,0.15587233,0.049490005,0.29632,4.321928,-0.39904594
'2716N: Security Apparatus - Fund for Peace - 3','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO - 1795',0.31477,0.14821705,0.04852,0.31477,4.321928,-0.408109
'2716N: Security Apparatus - Fund for Peace - 3','0074: Portfolio equity; net inflows  (BoP; current US$) - WDI - 71',0.31342,0.2564926,0.13534,0.29183,4.169925,-0.23859462
'2716N: Security Apparatus - Fund for Peace - 3','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI - 810',0.31331,0.1422933,0.12299,0.29187,4.169925,-0.41354164
'2716N: Security Apparatus - Fund for Peace - 3','2815: Balance of Payments-Imports-Insurance and pension services (US dollar at current prices) - WTO - 1810',0.31317,0.2694304,0.10346998,0.29479,4.321928,-0.20914012
'2716N: Security Apparatus - Fund for Peace - 3','1313: Urban population growth  (annual %) - WDI - 1218',0.31306,0.1655256,0.049879998,0.30211,4.4594316,0.38410205
'2716N: Security Apparatus - Fund for Peace - 3','0737: Manufacturing; value added  (current US$) - WDI - 669',0.31297,0.28014943,0.08614001,0.30171,4.321928,-0.1811645
'2716N: Security Apparatus - Fund for Peace - 3','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO - 1720',0.3128,0.22180884,0.09980999,0.29704,4.321928,-0.3016474
'2716N: Security Apparatus - Fund for Peace - 3','1897: Fixed-telephone subscriptions - ITU - 1655',0.31261,0.29843807,0.114250004,0.29762,4.4594316,-0.11904594
'2716N: Security Apparatus - Fund for Peace - 3','0716: Gross capital formation  (constant 2005 US$) - WDI - 648',0.31253,0.2645024,0.08899,0.31253,4.169925,-0.219152
'2716N: Security Apparatus - Fund for Peace - 3','1296: Population ages 15-64  (% of total) - WDI - 1201',0.31225,0.080485046,0.043119982,0.29233,4.4594316,-0.4814197
'2716N: Security Apparatus - Fund for Peace - 3','1298: Age dependency ratio  (% of working-age population) - WDI - 1203',0.31225,0.07480687,0.04360999,0.29233,4.4594316,0.48728135
'2716N: Security Apparatus - Fund for Peace - 3','1359: Ores and metals imports  (% of merchandise imports) - WDI - 1264',0.31224,0.2666683,0.07377,0.31224,4.169925,-0.21347532
'2716N: Security Apparatus - Fund for Peace - 3','0033: Imports of goods and services  (BoP; current US$) - WDI - 30',0.31197,0.19675323,0.024159998,0.30114,4.321928,-0.33943594
'2716N: Security Apparatus - Fund for Peace - 3','0900: School enrollment; primary; female  (% gross) - WDI - 830',0.31162,0.29361033,0.06852999,0.31162,4.169925,-0.13420005
'2716N: Security Apparatus - Fund for Peace - 3','2740: Merchandise trade-Exports-Fuels (US dollar at current prices) - WTO - 1735',0.31117,0.30960435,0.12121999,0.30041,4.321928,-0.039568376
'2716N: Security Apparatus - Fund for Peace - 3','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI - 1301',0.31046,0.25531363,0.15588,0.29452,4.321928,0.23483264
'2716N: Security Apparatus - Fund for Peace - 3','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO - 1801',0.30854,0.16264983,0.045980006,0.29373,4.321928,-0.3819557
'2716N: Security Apparatus - Fund for Peace - 3','0385: CO2 emissions  (kt) - WDI - 371',0.30844,0.30234113,0.13453,0.29564,4.4594316,-0.07809521
'2716N: Security Apparatus - Fund for Peace - 3','0762: Adjusted savings: carbon dioxide damage  (current US$) - WDI - 694',0.30844,0.30234295,0.13453,0.29564,4.4594316,-0.07808365
'2716N: Security Apparatus - Fund for Peace - 3','0729: External balance on goods and services  (% of GDP) - WDI - 661',0.30824,0.24330023,0.08348,0.30824,4.321928,-0.25483283
'2716N: Security Apparatus - Fund for Peace - 3','0662: General government final consumption expenditure  (constant 2005 US$) - WDI - 594',0.30808,0.22395459,0.06679,0.29542,4.169925,-0.29004377
'2716N: Security Apparatus - Fund for Peace - 3','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO - 1800',0.3078,0.14688215,0.053229988,0.3078,4.321928,-0.40114567
'2716N: Security Apparatus - Fund for Peace - 3','1074: People practicing open defecation; urban  (% of urban population) - WDI - 990',0.30741,0.23995739,0.060940012,0.30741,4.321928,0.2597164
'2716N: Security Apparatus - Fund for Peace - 3','0315: Net official development assistance and official aid received  (constant 2013 US$) - WDI - 307',0.30732,0.18603864,0.058259994,0.28467,4.169925,0.34825474
'2716N: Security Apparatus - Fund for Peace - 3','0722: Imports of goods and services  (constant 2005 US$) - WDI - 654',0.30687,0.19272126,0.03874001,0.30687,4.0,-0.33785906
'2716N: Security Apparatus - Fund for Peace - 3','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO - 1722',0.30677,0.22395581,0.05438,0.29555,4.321928,-0.28777453
'2716N: Security Apparatus - Fund for Peace - 3','0897: Primary education; pupils  (% female) - WDI - 827',0.30669,0.16986158,0.025789991,0.28942,4.321928,-0.36990327
'2716N: Security Apparatus - Fund for Peace - 3','0687: Final consumption expenditure  (current US$) - WDI - 619',0.30652,0.24692714,0.07756999,0.28821,4.321928,-0.24411644
'2716N: Security Apparatus - Fund for Peace - 3','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO - 1723',0.30585,0.2085863,0.07426001,0.29562,4.321928,-0.31187126
'2716N: Security Apparatus - Fund for Peace - 3','0321: Net official development assistance received  (constant 2013 US$) - WDI - 313',0.30563,0.18728964,0.057779998,0.2828,4.169925,0.34400633
'2716N: Security Apparatus - Fund for Peace - 3','1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI - 1126',0.30527,0.22286466,0.10149999,0.28371,4.4594316,-0.28706327
'2716N: Security Apparatus - Fund for Peace - 3','1325: International tourism; expenditures  (current US$) - WDI - 1230',0.30506,0.1817298,0.055299997,0.30506,4.321928,-0.351184
'2716N: Security Apparatus - Fund for Peace - 3','0735: Agriculture; value added  (constant LCU) - WDI - 667',0.30452,0.30040085,0.075330004,0.27801,4.321928,0.06418069
'2716N: Security Apparatus - Fund for Peace - 3','0818: Gross domestic savings  (current LCU) - WDI - 750',0.30419,0.2961457,0.1305,0.28427,4.321928,0.08968999
'2716N: Security Apparatus - Fund for Peace - 3','0114: Net bilateral aid flows from DAC donors; Total  (current US$) - WDI - 111',0.30393,0.1859138,0.08466001,0.27352,4.169925,0.3435349
'2716N: Security Apparatus - Fund for Peace - 3','0699: Exports of goods and services  (constant 2005 US$) - WDI - 631',0.30387,0.18733239,0.082590014,0.30387,4.169925,-0.34137604
'2716N: Security Apparatus - Fund for Peace - 3','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI - 35',0.30386,0.17653757,0.07919,0.286,4.321928,-0.3568227
'2716N: Security Apparatus - Fund for Peace - 3','0923: Repeaters; primary; total  (% of total enrollment) - WDI - 853',0.30375,0.08539988,0.047959983,0.29373,4.169925,0.4672795
'2716N: Security Apparatus - Fund for Peace - 3','0812: GDP per capita  (constant LCU) - WDI - 744',0.30316,0.3026002,0.13656001,0.30316,4.321928,0.02366005
'2716N: Security Apparatus - Fund for Peace - 3','1215: Labor force participation rate; male (% of male population ages 15+)  (modeled ILO estimate) - WDI - 1128',0.30259,0.20535374,0.06583001,0.28719,4.4594316,0.3118273
'2716N: Security Apparatus - Fund for Peace - 3','2838: Total health expenditure as a percent of GDP by institutional sector/ Institutional Sector = Total (Units Percentage) - ILO - 1833',0.30251,0.11217664,0.06749001,0.30251,4.321928,-0.4362721
'2716N: Security Apparatus - Fund for Peace - 3','2771: Merchandise trade-Exports-Total merchandise (Unit value index - Prev. year = 100) - WTO - 1766',0.30249,0.17912215,0.043259993,0.28387,4.4594316,0.3512376
'2716N: Security Apparatus - Fund for Peace - 3','1232: Labor force; total - WDI - 1145',0.30212,0.30024067,0.107370004,0.28098,4.4594316,0.043351326
'2716N: Security Apparatus - Fund for Peace - 3','0363: Electricity production from nuclear sources  (% of total) - WDI - 352',0.30079,0.11949465,0.064070016,0.30079,4.169925,-0.42578793
'2716N: Security Apparatus - Fund for Peace - 3','0031: Communications; computer; etc.  (% of service imports; BoP) - WDI - 28',0.29958,0.21329953,0.07099001,0.28216,4.321928,-0.29373538
'2716N: Security Apparatus - Fund for Peace - 3','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI - 811',0.29925,0.1634094,0.11595,0.28166,4.169925,-0.36856562
'2716N: Security Apparatus - Fund for Peace - 3','0745: Industry; value added  (constant 2005 US$) - WDI - 677',0.29864,0.25013244,0.06985001,0.28565,4.321928,-0.22024432
'2716N: Security Apparatus - Fund for Peace - 3','0837: Gross savings  (current US$) - WDI - 769',0.29821,0.26983994,0.10429999,0.29821,4.169925,-0.16843408
'2716N: Security Apparatus - Fund for Peace - 3','0825: GNI  (constant 2005 US$) - WDI - 757',0.29809,0.22673485,0.038780004,0.29497,4.169925,-0.26712388
'2716N: Security Apparatus - Fund for Peace - 3','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO - 1798',0.29748,0.1697575,0.060239986,0.29748,4.321928,-0.35738283
'2716N: Security Apparatus - Fund for Peace - 3','0044: Personal remittances; paid  (current US$) - WDI - 41',0.29729,0.22195348,0.03599,0.27971,4.321928,-0.27447498
'2716N: Security Apparatus - Fund for Peace - 3','1004: Law mandates nondiscrimination based on gender in hiring  (1=yes; 0=no) - WDI - 932',0.29714,0.2007808,0.21819,0.29714,4.169925,-0.3104178
'2716N: Security Apparatus - Fund for Peace - 3','0665: General government final consumption expenditure  (% of GDP) - WDI - 597',0.29688,0.2573904,0.051349998,0.27862,4.321928,-0.19871992
'2716N: Security Apparatus - Fund for Peace - 3','0585: Tax payments  (number) - WDI - 527',0.29637,0.13968992,0.04455,0.29637,4.321928,0.39582834
'2716N: Security Apparatus - Fund for Peace - 3','1321: International tourism; receipts for passenger transport items  (current US$) - WDI - 1226',0.29624,0.17722449,0.048309997,0.29624,4.169925,-0.34498626
