@relation MINE-Indicator-2006TO2013-2716_clustered

@attribute Instance_number numeric
@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
160,'2716N: Security Apparatus - Fund for Peace','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.30067,0.221434,0.05257,0.30037,6.044394,-0.28149,cluster12
161,'2716N: Security Apparatus - Fund for Peace','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.30019,0.248524,0.08432,0.30019,6,-0.227301,cluster12
162,'2716N: Security Apparatus - Fund for Peace','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.29974,0.217535,0.04647,0.29974,6,-0.286714,cluster12
163,'2716N: Security Apparatus - Fund for Peace','0570: Documents to import  (number) - WDI',0.29828,-0.068778,0.0335,0.29828,6.209454,0.605853,cluster4
164,'2716N: Security Apparatus - Fund for Peace','0848: Net current transfers from abroad  (current LCU) - WDI',0.29812,0.289837,0.05735,0.29812,6.087463,0.091012,cluster5
165,'2716N: Security Apparatus - Fund for Peace','1362: Merchandise imports from high-income economies  (\% of total merchandise imports) - WDI',0.29724,0.003396,0.05841,0.29724,6.209454,-0.542074,cluster0
166,'2716N: Security Apparatus - Fund for Peace','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.29662,0.238511,0.0445,0.29662,6,-0.241059,cluster12
167,'2716N: Security Apparatus - Fund for Peace','0761: Adjusted savings: education expenditure  (\% of GNI) - WDI',0.29646,0.21314,0.09968,0.29646,6.209454,-0.288652,cluster10
168,'2716N: Security Apparatus - Fund for Peace','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.2963,0.208839,0.04993,0.2963,6.044394,-0.295738,cluster10
169,'2716N: Security Apparatus - Fund for Peace','0779: Adjusted net national income  (constant 2005 US$) - WDI',0.29569,0.234814,0.04943,0.29569,5.807355,-0.24673,cluster12
170,'2716N: Security Apparatus - Fund for Peace','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.29556,0.188073,0.07877,0.29556,5.954197,-0.327852,cluster10
171,'2716N: Security Apparatus - Fund for Peace','0029: Cereal yield  (kg per hectare) - WDI',0.29545,0.18774,0.04684,0.29449,6.247928,-0.328192,cluster10
172,'2716N: Security Apparatus - Fund for Peace','1305: Population; female  (\% of total) - WDI',0.29442,0.294352,0.16133,0.29442,6.247928,0.008277,cluster5
173,'2716N: Security Apparatus - Fund for Peace','0745: Industry; value added  (constant 2005 US$) - WDI',0.2942,0.243579,0.06149,0.2942,6.044394,-0.22499,cluster12
174,'2716N: Security Apparatus - Fund for Peace','0585: Tax payments  (number) - WDI',0.29409,0.139717,0.05485,0.29409,6.129283,0.392903,cluster6
175,'2716N: Security Apparatus - Fund for Peace','0818: Gross domestic savings  (current LCU) - WDI',0.29213,0.285765,0.19242,0.29213,6.169925,0.079783,cluster5
176,'2716N: Security Apparatus - Fund for Peace','1101: Health expenditure; public  (\% of total health expenditure) - WDI',0.29167,0.021291,0.04791,0.29167,6.247928,-0.519979,cluster0
177,'2716N: Security Apparatus - Fund for Peace','1273: Adolescent fertility rate  (births per 1;000 women ages 15-19) - WDI',0.29056,0.041956,0.0544,0.29056,6.087463,0.498603,cluster6
178,'2716N: Security Apparatus - Fund for Peace','1096: Out-of-pocket health expenditure  (\% of total expenditure on health) - WDI',0.29049,0.007242,0.04291,0.29049,6.247928,0.53221,cluster4
179,'2716N: Security Apparatus - Fund for Peace','1213: Ratio of female to male labor force participation rate (\%)  (modeled ILO estimate) - WDI',0.29014,0.231094,0.17934,0.28701,6.247928,-0.242994,cluster3
180,'2716N: Security Apparatus - Fund for Peace','2789: Balance of Payments-Exports-Other commercial services (US dollar at current prices) - WTO',0.29012,0.16953,0.02746,0.29012,6.044394,-0.34726,cluster10
181,'2716N: Security Apparatus - Fund for Peace','0797: Gross value added at factor cost  (constant LCU) - WDI',0.29003,0.28827,0.18175,0.28574,6.087463,0.041947,cluster5
182,'2716N: Security Apparatus - Fund for Peace','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.28957,0.176442,0.05794,0.28957,5.643856,-0.336345,cluster12
183,'2716N: Security Apparatus - Fund for Peace','0491: Domestic credit provided by financial sector  (\% of GDP) - WDI',0.28837,-0.033869,0.02709,0.28837,6.169925,-0.567661,cluster0
184,'2716N: Security Apparatus - Fund for Peace','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.28833,0.279041,0.02488,0.28833,5.807355,-0.09638,cluster12
185,'2716N: Security Apparatus - Fund for Peace','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.28814,0.174669,0.02073,0.28766,6.169925,-0.336855,cluster10
186,'2716N: Security Apparatus - Fund for Peace','0846: Net taxes on products  (constant LCU) - WDI',0.28811,0.285964,0.1821,0.28366,6.044394,-0.04632,cluster3
187,'2716N: Security Apparatus - Fund for Peace','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.28804,0.207721,0.03713,0.28668,6.129283,-0.283406,cluster10
188,'2716N: Security Apparatus - Fund for Peace','1277: Mortality rate; adult; male  (per 1;000 male adults) - WDI',0.28787,0.070958,0.06215,0.28787,6.044394,0.465738,cluster6
189,'2716N: Security Apparatus - Fund for Peace','0794: Gross value added at factor cost  (current US$) - WDI',0.28743,0.224053,0.04701,0.28743,5.954197,-0.251749,cluster12
190,'2716N: Security Apparatus - Fund for Peace','1383: ICT goods exports  (\% of total goods exports) - WDI',0.28703,0.215396,0.04046,0.28395,6.044394,-0.267646,cluster10
191,'2716N: Security Apparatus - Fund for Peace','2816: Balance of Payments-Imports-Financial services (US dollar at current prices) - WTO',0.28611,0.154206,0.02759,0.28611,5.954197,-0.363186,cluster10
192,'2716N: Security Apparatus - Fund for Peace','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO',0.28358,0.18032,0.04531,0.28358,5.90689,-0.321342,cluster10
193,'2716N: Security Apparatus - Fund for Peace','0943: Secondary education; pupils - WDI',0.28291,0.276309,0.14111,0.27899,6.044394,0.081248,cluster3
194,'2716N: Security Apparatus - Fund for Peace','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.28197,0.223556,0.06812,0.28197,5.584962,-0.24169,cluster12
195,'2716N: Security Apparatus - Fund for Peace','0946: Secondary education; general pupils  (\% female) - WDI',0.28095,0.082569,0.07436,0.27732,6.087463,-0.4454,cluster10
196,'2716N: Security Apparatus - Fund for Peace','0847: Net current transfers from abroad  (current US$) - WDI',0.28031,0.191796,0.04127,0.28031,6.087463,0.297512,cluster6
197,'2716N: Security Apparatus - Fund for Peace','0371: Energy imports; net  (\% of energy use) - WDI',0.27927,0.256295,0.13338,0.27583,6.044394,-0.151575,cluster3
198,'2716N: Security Apparatus - Fund for Peace','1325: International tourism; expenditures  (current US$) - WDI',0.279,0.163812,0.04304,0.279,5.584962,-0.339393,cluster12
199,'2716N: Security Apparatus - Fund for Peace','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO',0.27839,0.191302,0.03015,0.27839,6.087463,-0.295107,cluster10
200,'2716N: Security Apparatus - Fund for Peace','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.27809,0.111286,0.05173,0.27809,6.087463,-0.408416,cluster10
201,'2716N: Security Apparatus - Fund for Peace','0804: GDP  (constant LCU) - WDI',0.27787,0.275652,0.15742,0.27477,6.247928,0.047098,cluster3
202,'2716N: Security Apparatus - Fund for Peace','1296: Population ages 15-64  (\% of total) - WDI',0.2777,0.03456,0.04132,0.2777,6.247928,-0.493092,cluster0
203,'2716N: Security Apparatus - Fund for Peace','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.27761,0.263265,0.17472,0.27513,6.087463,0.119772,cluster3
204,'2716N: Security Apparatus - Fund for Peace','1324: International tourism; expenditures for travel items  (current US$) - WDI',0.27752,0.164362,0.03515,0.27752,6.087463,-0.33639,cluster10
205,'2716N: Security Apparatus - Fund for Peace','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.27697,0.151505,0.0649,0.27352,6.169925,-0.35421,cluster10
206,'2716N: Security Apparatus - Fund for Peace','0802: GDP  (constant 2005 US$) - WDI',0.27688,0.214059,0.05882,0.27688,6.129283,-0.250642,cluster10
207,'2716N: Security Apparatus - Fund for Peace','1298: Age dependency ratio  (\% of working-age population) - WDI',0.27677,0.031196,0.042,0.27677,6.247928,0.495554,cluster4
208,'2716N: Security Apparatus - Fund for Peace','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.2757,0.184471,0.03559,0.2757,6.044394,-0.302042,cluster10
209,'2716N: Security Apparatus - Fund for Peace','0754: Services; etc.; value added  (current US$) - WDI',0.2753,0.216501,0.056,0.2753,5.857981,-0.242485,cluster12
210,'2716N: Security Apparatus - Fund for Peace','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.27521,0.14233,0.07175,0.27521,5.523562,-0.364528,cluster12
211,'2716N: Security Apparatus - Fund for Peace','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.27445,0.172919,0.03979,0.27191,6.169925,-0.318639,cluster10
212,'2716N: Security Apparatus - Fund for Peace','0594: Scientific and technical journal articles - WDI',0.27419,0.219526,0.05191,0.27419,6.209454,-0.233802,cluster10
213,'2716N: Security Apparatus - Fund for Peace','0670: Household final consumption expenditure; etc.  (constant LCU) - WDI',0.27416,0.26966,0.1503,0.27416,6.044394,0.067086,cluster3
214,'2716N: Security Apparatus - Fund for Peace','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.27373,0.095627,0.03984,0.27373,5.954197,-0.422023,cluster10
215,'2716N: Security Apparatus - Fund for Peace','1211: Labor force participation rate; female (\% of female population ages 15+)  (modeled ILO estimate) - WDI',0.27364,0.265337,0.14753,0.27133,6.247928,-0.091119,cluster3
216,'2716N: Security Apparatus - Fund for Peace','0055: Net secondary income  (BoP; current US$) - WDI',0.27276,0.157063,0.04667,0.26955,6.169925,0.340143,cluster6
217,'2716N: Security Apparatus - Fund for Peace','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.27264,0.206575,0.03168,0.27264,6.044394,-0.25703,cluster10
218,'2716N: Security Apparatus - Fund for Peace','0690: Final consumption expenditure  (constant LCU) - WDI',0.27259,0.26887,0.16675,0.27259,6.087463,0.060995,cluster3
219,'2716N: Security Apparatus - Fund for Peace','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.27211,0.163237,0.04579,0.27211,5.754888,-0.32996,cluster12
220,'2716N: Security Apparatus - Fund for Peace','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.27211,0.12103,0.03728,0.27049,6.169925,-0.38869,cluster10
221,'2716N: Security Apparatus - Fund for Peace','0758: Services; etc.; value added  (constant LCU) - WDI',0.27205,0.269778,0.16621,0.26841,6.169925,0.047667,cluster3
222,'2716N: Security Apparatus - Fund for Peace','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.27185,0.156875,0.03447,0.27185,6.129283,-0.33908,cluster10
223,'2716N: Security Apparatus - Fund for Peace','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.2717,0.198178,0.04644,0.26946,6.247928,-0.271149,cluster10
224,'2716N: Security Apparatus - Fund for Peace','0697: Exports of goods and services  (current US$) - WDI',0.27162,0.149153,0.06292,0.27162,5.70044,-0.349953,cluster12
225,'2716N: Security Apparatus - Fund for Peace','1323: International tourism; receipts for travel items  (current US$) - WDI',0.2714,0.173145,0.01912,0.2714,6.169925,-0.313457,cluster10
226,'2716N: Security Apparatus - Fund for Peace','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.27123,0.163778,0.04749,0.27123,5.643856,-0.327798,cluster12
227,'2716N: Security Apparatus - Fund for Peace','0944: Secondary education; pupils  (\% female) - WDI',0.27071,0.153641,0.0705,0.27071,6,-0.342154,cluster10
228,'2716N: Security Apparatus - Fund for Peace','0927: Primary education; teachers - WDI',0.27053,0.269672,0.14403,0.27053,5.954197,0.029284,cluster3
229,'2716N: Security Apparatus - Fund for Peace','1361: Merchandise imports  (current US$) - WDI',0.26988,0.162465,0.04749,0.26988,5.643856,-0.327743,cluster12
230,'2716N: Security Apparatus - Fund for Peace','0588: Time required to build a warehouse  (days) - WDI',0.26867,0.258257,0.14662,0.26383,6.169925,0.102045,cluster3
231,'2716N: Security Apparatus - Fund for Peace','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO',0.26817,0.192249,0.03801,0.26817,6.129283,-0.275538,cluster10
232,'2716N: Security Apparatus - Fund for Peace','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.26806,0.113112,0.0553,0.26806,6.209454,-0.393634,cluster10
233,'2716N: Security Apparatus - Fund for Peace','0664: General government final consumption expenditure  (constant LCU) - WDI',0.26794,0.265992,0.164,0.26469,6.087463,0.044136,cluster3
234,'2716N: Security Apparatus - Fund for Peace','2788: Balance of Payments-Exports-Travel (US dollar at current prices) - WTO',0.26785,0.165262,0.01618,0.26726,6.169925,-0.320293,cluster10
235,'2716N: Security Apparatus - Fund for Peace','0685: Final consumption expenditure; etc.  (constant LCU) - WDI',0.26737,0.263956,0.16738,0.26737,6.087463,0.058431,cluster3
236,'2716N: Security Apparatus - Fund for Peace','0375: Alternative and nuclear energy  (\% of total energy use) - WDI',0.26724,0.147981,0.11195,0.26434,6.044394,-0.345338,cluster10
237,'2716N: Security Apparatus - Fund for Peace','0720: Imports of goods and services  (current US$) - WDI',0.26695,0.151381,0.06255,0.26695,6.044394,-0.339954,cluster10
238,'2716N: Security Apparatus - Fund for Peace','0741: Manufacturing; value added  (constant LCU) - WDI',0.26653,0.264825,0.14566,0.26653,6.129283,0.041294,cluster3
239,'2716N: Security Apparatus - Fund for Peace','1217: Labor force participation rate; total (\% of total population ages 15+)  (modeled ILO estimate) - WDI',0.26623,0.264958,0.16451,0.2643,6.247928,0.035672,cluster3
240,'2716N: Security Apparatus - Fund for Peace','0676: Household final consumption expenditure  (constant LCU) - WDI',0.26618,0.261903,0.14483,0.26256,6.087463,0.065401,cluster3
241,'2716N: Security Apparatus - Fund for Peace','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.26573,0.154451,0.02819,0.26533,6.169925,-0.333585,cluster10
242,'2716N: Security Apparatus - Fund for Peace','0009: Land under cereal production  (hectares) - WDI',0.26568,0.265231,0.13136,0.26257,6.247928,0.021201,cluster3
243,'2716N: Security Apparatus - Fund for Peace','0063: Exports of goods and services  (BoP; current US$) - WDI',0.26562,0.145705,0.06556,0.26562,6,-0.346288,cluster10
244,'2716N: Security Apparatus - Fund for Peace','1150: Employment to population ratio; 15+; female (\%)  (modeled ILO estimate) - WDI',0.26554,0.257691,0.14856,0.26554,6.209454,-0.088597,cluster3
245,'2716N: Security Apparatus - Fund for Peace','1301: Population growth  (annual \%) - WDI',0.26552,0.228104,0.09247,0.26552,6.247928,0.193433,cluster3
246,'2716N: Security Apparatus - Fund for Peace','1398: Merchandise exports by the reporting economy  (current US$) - WDI',0.26483,0.15752,0.0511,0.26483,6,-0.327582,cluster10
247,'2716N: Security Apparatus - Fund for Peace','0367: Electricity production from renewable sources; excluding hydroelectric  (\% of total) - WDI',0.26481,0.14417,0.04473,0.26419,6.044394,-0.347333,cluster10
248,'2716N: Security Apparatus - Fund for Peace','0035: Goods imports  (BoP; current US$) - WDI',0.26456,0.162473,0.05375,0.26456,6.129283,-0.31951,cluster10
249,'2716N: Security Apparatus - Fund for Peace','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.26385,0.12948,0.02911,0.26385,6.129283,-0.366566,cluster10
250,'2716N: Security Apparatus - Fund for Peace','1231: Labor force; female  (\% of total labor force) - WDI',0.26333,0.208917,0.14376,0.26042,6.247928,-0.233267,cluster3
251,'2716N: Security Apparatus - Fund for Peace','0033: Imports of goods and services  (BoP; current US$) - WDI',0.26305,0.148892,0.05362,0.26305,5.857981,-0.337873,cluster10
252,'2716N: Security Apparatus - Fund for Peace','0816: Total natural resources rents  (\% of GDP) - WDI',0.26252,0.157746,0.08068,0.26252,6.209454,0.323688,cluster6
253,'2716N: Security Apparatus - Fund for Peace','0737: Manufacturing; value added  (current US$) - WDI',0.26238,0.22519,0.05293,0.26238,6.044394,-0.192846,cluster10
254,'2716N: Security Apparatus - Fund for Peace','0903: Gross intake ratio in first grade of primary education; male  (\% of relevant age group) - WDI',0.26214,0.229344,0.10956,0.25873,6,0.181096,cluster3
255,'2716N: Security Apparatus - Fund for Peace','0716: Gross capital formation  (constant 2005 US$) - WDI',0.26154,0.212078,0.04461,0.26154,5.954197,-0.222401,cluster10
256,'2716N: Security Apparatus - Fund for Peace','0774: Adjusted savings: natural resources depletion  (\% of GNI) - WDI',0.2613,0.167105,0.07712,0.2613,6.169925,0.306912,cluster6
257,'2716N: Security Apparatus - Fund for Peace','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.26125,0.209999,0.05165,0.26125,5.523562,-0.226387,cluster12
258,'2716N: Security Apparatus - Fund for Peace','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.26104,0.112209,0.05651,0.26104,6.169925,-0.385787,cluster10
259,'2716N: Security Apparatus - Fund for Peace','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO',0.26051,0.122305,0.03988,0.26051,5.857981,-0.37176,cluster10
260,'2716N: Security Apparatus - Fund for Peace','1375: Commercial service imports  (current US$) - WDI',0.26013,0.103144,0.03739,0.25939,6.169925,-0.396215,cluster10
261,'2716N: Security Apparatus - Fund for Peace','0427: Population density  (people per sq. km of land area) - WDI',0.26007,0.237467,0.1546,0.26007,6.247928,-0.150342,cluster3
262,'2716N: Security Apparatus - Fund for Peace','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.26004,0.254422,0.04048,0.25753,6.129283,-0.074954,cluster3
263,'2716N: Security Apparatus - Fund for Peace','1074: People practicing open defecation; urban  (\% of urban population) - WDI',0.25963,0.191089,0.05151,0.25963,6.209454,0.261803,cluster6
264,'2716N: Security Apparatus - Fund for Peace','1319: International tourism; receipts  (current US$) - WDI',0.25921,0.160525,0.0254,0.25921,5.584962,-0.314142,cluster12
265,'2716N: Security Apparatus - Fund for Peace','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO',0.25828,0.151208,0.04677,0.25828,6.129283,-0.327219,cluster10
266,'2716N: Security Apparatus - Fund for Peace','1317: International tourism; number of arrivals - WDI',0.25826,0.17117,0.03337,0.25777,6.209454,-0.295109,cluster10
267,'2716N: Security Apparatus - Fund for Peace','1388: Merchandise exports  (current US$) - WDI',0.25825,0.151174,0.04713,0.25825,6.129283,-0.327225,cluster10
268,'2716N: Security Apparatus - Fund for Peace','1321: International tourism; receipts for passenger transport items  (current US$) - WDI',0.258,0.148841,0.04521,0.258,6,-0.330392,cluster10
269,'2716N: Security Apparatus - Fund for Peace','0791: GDP deflator  (base year varies by country) - WDI',0.25757,0.229618,0.02955,0.25487,6.247928,0.167189,cluster3
270,'2716N: Security Apparatus - Fund for Peace','0036: Service imports  (BoP; current US$) - WDI',0.25706,0.106564,0.03761,0.25642,6.169925,-0.387938,cluster10
271,'2716N: Security Apparatus - Fund for Peace','0821: Gross domestic income  (constant LCU) - WDI',0.25679,0.252942,0.15299,0.25254,6.129283,0.062028,cluster3
272,'2716N: Security Apparatus - Fund for Peace','0065: Goods exports  (BoP; current US$) - WDI',0.25647,0.156489,0.06205,0.25625,6.169925,-0.316197,cluster10
273,'2716N: Security Apparatus - Fund for Peace','0008: Arable land  (\% of land area) - WDI',0.25619,0.24713,0.16169,0.25619,6.247928,-0.095183,cluster3
274,'2716N: Security Apparatus - Fund for Peace','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.25535,0.175729,0.0255,0.25535,5.857981,-0.282171,cluster10
275,'2716N: Security Apparatus - Fund for Peace','0660: General government final consumption expenditure  (current US$) - WDI',0.25489,0.18195,0.05116,0.25489,5.954197,-0.270073,cluster10
276,'2716N: Security Apparatus - Fund for Peace','0945: Secondary education; general pupils - WDI',0.25445,0.251623,0.12398,0.25042,6.087463,0.053174,cluster3
277,'2716N: Security Apparatus - Fund for Peace','0902: Gross intake ratio in first grade of primary education; female  (\% of relevant age group) - WDI',0.25295,0.24939,0.14357,0.24929,6,0.059668,cluster3
278,'2716N: Security Apparatus - Fund for Peace','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.25188,0.141861,0.02482,0.25188,6.044394,-0.331691,cluster10
279,'2716N: Security Apparatus - Fund for Peace','0795: Gross value added at factor cost  (current LCU) - WDI',0.25163,0.246075,0.12411,0.24817,6.087463,0.07453,cluster3
280,'2716N: Security Apparatus - Fund for Peace','0778: Adjusted net national income  (current US$) - WDI',0.2514,0.194428,0.04734,0.2514,6.044394,-0.238689,cluster7
281,'2716N: Security Apparatus - Fund for Peace','0822: GNI; Atlas method  (current US$) - WDI',0.25118,0.193596,0.05199,0.25118,5.807355,-0.239966,cluster12
282,'2716N: Security Apparatus - Fund for Peace','0433: Population in the largest city  (\% of urban population) - WDI',0.25053,0.233596,0.15794,0.25053,6.087463,0.130131,cluster3
283,'2716N: Security Apparatus - Fund for Peace','0695: Gross national expenditure  (constant LCU) - WDI',0.25051,0.246713,0.14576,0.24649,6.129283,0.061617,cluster3
284,'2716N: Security Apparatus - Fund for Peace','0923: Repeaters; primary; total  (\% of total enrollment) - WDI',0.24975,0.067744,0.05037,0.24975,5.90689,0.426621,cluster6
285,'2716N: Security Apparatus - Fund for Peace','0999: Proportion of seats held by women in national parliaments  (\%) - WDI',0.24947,0.167022,0.12556,0.24631,6.247928,-0.287137,cluster10
286,'2716N: Security Apparatus - Fund for Peace','1207: Labor force participation rate; female (\% of female population ages 15-64)  (modeled ILO estimate) - WDI',0.24929,0.166912,0.11871,0.24704,6.247928,-0.287016,cluster10
287,'2716N: Security Apparatus - Fund for Peace','1311: Rural population growth  (annual \%) - WDI',0.24901,0.124612,0.05831,0.24901,6.247928,0.352701,cluster6
288,'2716N: Security Apparatus - Fund for Peace','0639: Fixed broadband subscriptions - WDI',0.24891,0.223955,0.02829,0.24838,6.209454,-0.157971,cluster7
289,'2716N: Security Apparatus - Fund for Peace','1092: Tuberculosis case detection rate  (\%; all forms) - WDI',0.24876,0.031662,0.06365,0.24876,6.247928,-0.465938,cluster0
290,'2716N: Security Apparatus - Fund for Peace','0732: Agriculture; value added  (current LCU) - WDI',0.24839,0.241725,0.06239,0.24839,6.169925,0.081637,cluster3
291,'2716N: Security Apparatus - Fund for Peace','1215: Labor force participation rate; male (\% of male population ages 15+)  (modeled ILO estimate) - WDI',0.2482,0.160415,0.08762,0.24598,6.247928,0.296286,cluster6
292,'2716N: Security Apparatus - Fund for Peace','0042: Foreign direct investment; net outflows  (\% of GDP) - WDI',0.24802,0.229038,0.05126,0.24522,6.169925,-0.137777,cluster7
293,'2716N: Security Apparatus - Fund for Peace','0485: Lending interest rate  (\%) - WDI',0.24763,0.098666,0.03214,0.24763,5.954197,0.385959,cluster6
294,'2716N: Security Apparatus - Fund for Peace','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.2471,0.159554,0.03529,0.2471,6.044394,-0.295882,cluster7
295,'2716N: Security Apparatus - Fund for Peace','0477: Money and quasi money  as \% of GDP (M2) - WDI',0.24623,0.104127,0.03606,0.24623,6.087463,-0.376966,cluster7
296,'2716N: Security Apparatus - Fund for Peace','0656: Military expenditure  (current LCU) - WDI',0.24532,0.237489,0.1063,0.2424,6.129283,0.088491,cluster3
297,'2716N: Security Apparatus - Fund for Peace','0692: Gross national expenditure  (current US$) - WDI',0.24495,0.190814,0.03972,0.24495,5.807355,-0.232671,cluster12
298,'2716N: Security Apparatus - Fund for Peace','1900: Fixed-broadband subscriptions - ITU',0.24481,0.220153,0.02185,0.24481,6.169925,-0.157024,cluster7
299,'2716N: Security Apparatus - Fund for Peace','0701: Exports of goods and services  (constant LCU) - WDI',0.24465,0.243475,0.12768,0.24046,6.129283,0.034281,cluster3
300,'2716N: Security Apparatus - Fund for Peace','0900: School enrollment; primary; female  (\% gross) - WDI',0.24464,0.210568,0.07275,0.24464,6.087463,-0.184586,cluster7
301,'2716N: Security Apparatus - Fund for Peace','0687: Final consumption expenditure  (current US$) - WDI',0.24425,0.188302,0.05169,0.24425,5.807355,-0.236534,cluster12
302,'2716N: Security Apparatus - Fund for Peace','0727: External balance on goods and services  (current LCU) - WDI',0.24421,0.240691,0.11788,0.24136,6.209454,0.059325,cluster3
303,'2716N: Security Apparatus - Fund for Peace','0376: Fossil fuel energy consumption  (\% of total) - WDI',0.24368,0.205733,0.11898,0.24368,6.044394,-0.194799,cluster3
304,'2716N: Security Apparatus - Fund for Peace','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.24298,0.16521,0.04895,0.2404,6.169925,-0.278873,cluster7
305,'2716N: Security Apparatus - Fund for Peace','0472: Broad money  (\% of GDP) - WDI',0.24205,0.103966,0.05754,0.23936,6.087463,-0.371597,cluster7
306,'2716N: Security Apparatus - Fund for Peace','0788: Exports as a capacity to import  (constant LCU) - WDI',0.24167,0.240058,0.12923,0.23852,6.129283,0.040154,cluster3
307,'2716N: Security Apparatus - Fund for Peace','1385: Manufactures exports  (\% of merchandise exports) - WDI',0.24142,0.094877,0.09225,0.23853,6.087463,-0.382809,cluster7
308,'2716N: Security Apparatus - Fund for Peace','0681: Final consumption expenditure; etc.  (current US$) - WDI',0.24094,0.185023,0.05374,0.24094,6.169925,-0.236468,cluster7
309,'2716N: Security Apparatus - Fund for Peace','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI',0.24093,0.105481,0.04403,0.24093,5.954197,-0.368034,cluster7
310,'2716N: Security Apparatus - Fund for Peace','0672: Household final consumption expenditure  (current US$) - WDI',0.24054,0.189184,0.0559,0.23915,6.169925,-0.226618,cluster7
311,'2716N: Security Apparatus - Fund for Peace','0551: Cost to export  (US$ per container) - WDI',0.23993,0.112763,0.08876,0.23993,6.209454,0.356605,cluster6
312,'2716N: Security Apparatus - Fund for Peace','0829: GNI; PPP  (constant 2011 international $) - WDI',0.23985,0.216827,0.04739,0.23985,6.044394,-0.151733,cluster7
313,'2716N: Security Apparatus - Fund for Peace','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI',0.23944,0.049967,0.02943,0.23944,6.087463,-0.435285,cluster7
314,'2716N: Security Apparatus - Fund for Peace','0569: Cost to import  (US$ per container) - WDI',0.23938,0.104766,0.07688,0.23938,6.209454,0.366898,cluster6
315,'2716N: Security Apparatus - Fund for Peace','1404: High-technology exports  (\% of manufactured exports) - WDI',0.239,0.142979,0.02259,0.23832,6.044394,-0.309872,cluster7
316,'2716N: Security Apparatus - Fund for Peace','0705: Gross fixed capital formation  (current US$) - WDI',0.23877,0.199735,0.04197,0.23877,6.044394,-0.197572,cluster7
317,'2716N: Security Apparatus - Fund for Peace','1206: Labor force participation rate for ages 15-24; total (\%)  (modeled ILO estimate) - WDI',0.23877,0.238734,0.14094,0.23678,6.247928,-0.006024,cluster3
318,'2716N: Security Apparatus - Fund for Peace','1354: Food imports  (\% of merchandise imports) - WDI',0.23845,0.089846,0.0435,0.23752,6.087463,0.385492,cluster6
