@relation MINE-Indicator-2006TO2013-2707

@attribute XVar string
@attribute YVar string
@attribute MIC numeric
@attribute MIC-p2 numeric
@attribute MAS numeric
@attribute MEV numeric
@attribute MCN numeric
@attribute p numeric

@data
'2707N: Failed States Index Total - Fund for Peace','0761: Adjusted savings: education expenditure  (% of GNI) - WDI',0.34976,0.27680486,0.11634,0.34976,6.2094536,-0.27010208
'2707N: Failed States Index Total - Fund for Peace','1213: Ratio of female to male labor force participation rate (%)  (modeled ILO estimate) - WDI',0.3494,0.3325098,0.13023001,0.34643,6.2479277,-0.12996241
'2707N: Failed States Index Total - Fund for Peace','0848: Net current transfers from abroad  (current LCU) - WDI',0.3488,0.34532946,0.041620016,0.3488,6.087463,0.058911197
'2707N: Failed States Index Total - Fund for Peace','0739: Manufacturing; value added  (constant 2005 US$) - WDI',0.34793,0.25463206,0.045100003,0.3451,6.087463,-0.30544716
'2707N: Failed States Index Total - Fund for Peace','0897: Primary education; pupils  (% female) - WDI',0.34739,0.21840233,0.10749,0.34443,6.129283,-0.35914853
'2707N: Failed States Index Total - Fund for Peace','0041: Foreign direct investment; net outflows  (BoP; current US$) - WDI',0.34736,0.21489847,0.07308,0.34736,6.087463,-0.36395264
'2707N: Failed States Index Total - Fund for Peace','0825: GNI  (constant 2005 US$) - WDI',0.34731,0.2681773,0.042399988,0.34731,6.0,-0.28130537
'2707N: Failed States Index Total - Fund for Peace','2798: Balance of Payments-Exports-Other services (US dollar at current prices) - WTO',0.34667,0.18895127,0.050060004,0.34433,6.169925,-0.39713818
'2707N: Failed States Index Total - Fund for Peace','0812: GDP per capita  (constant LCU) - WDI',0.34659,0.34604844,0.16380002,0.34331,6.2479277,0.023271834
'2707N: Failed States Index Total - Fund for Peace','2794: Balance of Payments-Exports-Telecommunications; computer; and information services (US dollar at current prices) - WTO',0.34516,0.22086337,0.038150012,0.34274,6.129283,-0.35255727
'2707N: Failed States Index Total - Fund for Peace','0662: General government final consumption expenditure  (constant 2005 US$) - WDI',0.34283,0.2502542,0.03611,0.34021,6.044394,-0.3042627
'2707N: Failed States Index Total - Fund for Peace','1311: Rural population growth  (annual %) - WDI',0.34117,0.1774005,0.02364999,0.34117,6.2479277,0.40468445
'2707N: Failed States Index Total - Fund for Peace','0691: Gross national expenditure deflator  (base year varies by country) - WDI',0.34057,0.3103501,0.07057999,0.33788,6.129283,0.17383876
'2707N: Failed States Index Total - Fund for Peace','0585: Tax payments  (number) - WDI',0.33926,0.13652441,0.042509988,0.33926,6.129283,0.4502617
'2707N: Failed States Index Total - Fund for Peace','0043: Secondary income; other sectors; payments  (BoP; current US$) - WDI',0.33898,0.24139273,0.03335002,0.33349,6.129283,-0.31238958
'2707N: Failed States Index Total - Fund for Peace','0923: Repeaters; primary; total  (% of total enrollment) - WDI',0.33895,0.07465786,0.040759996,0.33895,5.9541965,0.5140935
'2707N: Failed States Index Total - Fund for Peace','0697: Exports of goods and services  (current US$) - WDI',0.33876,0.18507822,0.050009996,0.33648,6.2094536,-0.39202267
'2707N: Failed States Index Total - Fund for Peace','2723: Merchandise trade-Exports-Manufactures (US dollar at current prices) - WTO',0.33869,0.242861,0.05353999,0.33752,6.169925,-0.3095626
'2707N: Failed States Index Total - Fund for Peace','0068: Exports of goods; services and primary income  (BoP; current US$) - WDI',0.33752,0.17252576,0.03389001,0.33505,6.169925,-0.40619484
'2707N: Failed States Index Total - Fund for Peace','0485: Lending interest rate  (%) - WDI',0.3375,0.12961523,0.051780015,0.3375,5.9541965,0.45594382
'2707N: Failed States Index Total - Fund for Peace','1325: International tourism; expenditures  (current US$) - WDI',0.3373,0.18458636,0.049679995,0.33488,6.2094536,-0.39078593
'2707N: Failed States Index Total - Fund for Peace','0472: Broad money  (% of GDP) - WDI',0.33728,0.12755522,0.045829996,0.33455,6.087463,-0.45795718
'2707N: Failed States Index Total - Fund for Peace','0852: Official exchange rate  (LCU per US$; period average) - WDI',0.33675,0.33369792,0.03819999,0.33675,6.129283,0.055245806
'2707N: Failed States Index Total - Fund for Peace','0427: Population density  (people per sq. km of land area) - WDI',0.33638,0.31645602,0.14686,0.33638,6.2479277,-0.1411523
'2707N: Failed States Index Total - Fund for Peace','1101: Health expenditure; public  (% of total health expenditure) - WDI',0.33634,0.02680242,0.035589993,0.33634,6.2479277,-0.556361
'2707N: Failed States Index Total - Fund for Peace','2749: Merchandise trade-Exports-Transport equipment (US dollar at current prices) - WTO',0.33609,0.2140446,0.02805999,0.33609,6.087463,-0.34934998
'2707N: Failed States Index Total - Fund for Peace','1313: Urban population growth  (annual %) - WDI',0.33541,0.1951702,0.019330025,0.33541,6.2479277,0.37448606
'2707N: Failed States Index Total - Fund for Peace','0063: Exports of goods and services  (BoP; current US$) - WDI',0.33519,0.18417166,0.04444,0.33262,6.169925,-0.38861078
'2707N: Failed States Index Total - Fund for Peace','0834: GNI per capita  (constant LCU) - WDI',0.33462,0.33358392,0.12558,0.33121,6.087463,0.032188334
'2707N: Failed States Index Total - Fund for Peace','0580: Time to prepare and pay taxes  (hours) - WDI',0.3332,0.26789734,0.07928002,0.3332,6.169925,0.2555439
'2707N: Failed States Index Total - Fund for Peace','2803: Balance of Payments-Imports-Travel (US dollar at current prices) - WTO',0.33315,0.17437333,0.055110008,0.33041,6.169925,-0.3984679
'2707N: Failed States Index Total - Fund for Peace','0053: Portfolio Investment; net  (BoP; current US$) - WDI',0.33233,0.31575635,0.19673002,0.32511,6.087463,0.12873864
'2707N: Failed States Index Total - Fund for Peace','0036: Service imports  (BoP; current US$) - WDI',0.33197,0.13499144,0.033000022,0.32912,6.169925,-0.44382268
'2707N: Failed States Index Total - Fund for Peace','1096: Out-of-pocket health expenditure  (% of total expenditure on health) - WDI',0.33178,0.053738207,0.06249,0.33178,6.2479277,0.52729666
'2707N: Failed States Index Total - Fund for Peace','0737: Manufacturing; value added  (current US$) - WDI',0.33124,0.28888184,0.06786999,0.33124,6.129283,-0.20581101
'2707N: Failed States Index Total - Fund for Peace','2734: Merchandise trade-Imports-Office and telecom equipment (US dollar at current prices) - WTO',0.33011,0.26938644,0.05065,0.33011,6.129283,-0.24642156
'2707N: Failed States Index Total - Fund for Peace','0798: Forest rents  (% of GDP) - WDI',0.32986,0.17396592,0.039279997,0.32706,6.2479277,0.39483425
'2707N: Failed States Index Total - Fund for Peace','0720: Imports of goods and services  (current US$) - WDI',0.32952,0.18773007,0.042649984,0.32706,6.2094536,-0.37655002
'2707N: Failed States Index Total - Fund for Peace','1375: Commercial service imports  (current US$) - WDI',0.32894,0.1248011,0.027569994,0.32635,6.169925,-0.45181733
'2707N: Failed States Index Total - Fund for Peace','0005: Agricultural land  (% of land area) - WDI',0.32879,0.30911416,0.18294,0.32879,6.2479277,0.1402706
'2707N: Failed States Index Total - Fund for Peace','0722: Imports of goods and services  (constant 2005 US$) - WDI',0.32837,0.19327754,0.027630001,0.32837,6.044394,-0.36754927
'2707N: Failed States Index Total - Fund for Peace','2752: Merchandise trade-Imports-Electronic data processing and office equipment (US dollar at current prices) - WTO',0.32727,0.2309106,0.058640003,0.32727,6.129283,-0.3104181
'2707N: Failed States Index Total - Fund for Peace','0038: Imports of goods; services and primary income  (BoP; current US$) - WDI',0.32709,0.17148235,0.038369983,0.32709,5.0,-0.39447135
'2707N: Failed States Index Total - Fund for Peace','2822: Balance of Payments-Imports-Other business services (US dollar at current prices) - WTO',0.32666,0.10447951,0.052589983,0.32451,6.129283,-0.47136027
'2707N: Failed States Index Total - Fund for Peace','0903: Gross intake ratio in first grade of primary education; male  (% of relevant age group) - WDI',0.32659,0.25349566,0.10728,0.32268,6.0,0.27035964
'2707N: Failed States Index Total - Fund for Peace','2741: Merchandise trade-Exports-Iron and steel (US dollar at current prices) - WTO',0.32625,0.23409629,0.07993999,0.32625,6.087463,-0.30356827
'2707N: Failed States Index Total - Fund for Peace','0779: Adjusted net national income  (constant 2005 US$) - WDI',0.32604,0.25399548,0.039910004,0.32303,6.0,-0.26841113
'2707N: Failed States Index Total - Fund for Peace','2753: Merchandise trade-Imports-Integrated circuits and electronic components (US dollar at current prices) - WTO',0.32593,0.31947505,0.035070002,0.32593,6.087463,-0.08034261
'2707N: Failed States Index Total - Fund for Peace','0766: Adjusted savings: consumption of fixed capital  (current US$) - WDI',0.32571,0.24118756,0.039259985,0.32319,6.2479277,-0.29072744
'2707N: Failed States Index Total - Fund for Peace','0879: School enrollment; primary (gross); gender parity index  (GPI) - WDI',0.3254,0.1363279,0.06888002,0.3254,6.087463,-0.4348242
'2707N: Failed States Index Total - Fund for Peace','0003: Fertilizer consumption  (kilograms per hectare of arable land) - WDI',0.32387,0.29232776,0.05655001,0.32387,6.129283,-0.1776014
'2707N: Failed States Index Total - Fund for Peace','1317: International tourism; number of arrivals - WDI',0.32234,0.20170347,0.055590004,0.32047,6.2094536,-0.3473277
'2707N: Failed States Index Total - Fund for Peace','1321: International tourism; receipts for passenger transport items  (current US$) - WDI',0.32219,0.1843185,0.03802,0.32219,6.0,-0.3713105
'2707N: Failed States Index Total - Fund for Peace','0575: Time required to register property  (days) - WDI',0.32164,0.2688084,0.09781,0.31703,6.169925,0.2298513
'2707N: Failed States Index Total - Fund for Peace','0896: Primary education; pupils - WDI',0.32143,0.31004956,0.04975,0.32143,6.129283,0.10667911
'2707N: Failed States Index Total - Fund for Peace','0944: Secondary education; pupils  (% female) - WDI',0.32091,0.18503319,0.054700017,0.32091,6.0,-0.36861473
'2707N: Failed States Index Total - Fund for Peace','0794: Gross value added at factor cost  (current US$) - WDI',0.32044,0.23859574,0.040360004,0.3177,6.087463,-0.28608435
'2707N: Failed States Index Total - Fund for Peace','1211: Labor force participation rate; female (% of female population ages 15+)  (modeled ILO estimate) - WDI',0.31975,0.31888083,0.10927001,0.31764,6.2479277,0.029481916
'2707N: Failed States Index Total - Fund for Peace','1404: High-technology exports  (% of manufactured exports) - WDI',0.3193,0.2021872,0.065349996,0.31696,6.044394,-0.34221748
'2707N: Failed States Index Total - Fund for Peace','0376: Fossil fuel energy consumption  (% of total) - WDI',0.31911,0.2406248,0.11382,0.31911,6.044394,-0.2801521
'2707N: Failed States Index Total - Fund for Peace','0756: Services; etc.; value added  (constant 2005 US$) - WDI',0.31888,0.24839729,0.039409995,0.31888,6.044394,-0.26548576
'2707N: Failed States Index Total - Fund for Peace','0784: Adjusted net savings; including particulate emission damage  (current US$) - WDI',0.31804,0.3058919,0.09027998,0.31552,6.044394,-0.11021846
'2707N: Failed States Index Total - Fund for Peace','2733: Merchandise trade-Imports-Machinery and transport equipment (US dollar at current prices) - WTO',0.3177,0.2150086,0.044310004,0.31516,6.169925,-0.32045498
'2707N: Failed States Index Total - Fund for Peace','1368: Merchandise imports from low- and middle-income economies in South Asia  (% of total merchandise imports) - WDI',0.31731,0.24081433,0.060729995,0.31484,6.2094536,0.27657852
'2707N: Failed States Index Total - Fund for Peace','0902: Gross intake ratio in first grade of primary education; female  (% of relevant age group) - WDI',0.31715,0.29457724,0.12618999,0.31401,6.0,0.15024231
'2707N: Failed States Index Total - Fund for Peace','0754: Services; etc.; value added  (current US$) - WDI',0.31584,0.24506783,0.051469997,0.31584,6.169925,-0.2660304
'2707N: Failed States Index Total - Fund for Peace','1376: Transport services  (% of commercial service imports) - WDI',0.31563,0.06945315,0.06578,0.31563,6.129283,0.49616212
'2707N: Failed States Index Total - Fund for Peace','0786: Adjusted net savings; excluding particulate emission damage  (current US$) - WDI',0.31493,0.30274838,0.08727999,0.31189,6.044394,-0.11037031
'2707N: Failed States Index Total - Fund for Peace','0065: Goods exports  (BoP; current US$) - WDI',0.31422,0.1883596,0.038849995,0.31149,6.169925,-0.3547681
'2707N: Failed States Index Total - Fund for Peace','0716: Gross capital formation  (constant 2005 US$) - WDI',0.31396,0.2587489,0.043280005,0.31098,6.044394,-0.2349704
'2707N: Failed States Index Total - Fund for Peace','2804: Balance of Payments-Imports-Other commercial services (US dollar at current prices) - WTO',0.31371,0.11240275,0.03655,0.31153,6.169925,-0.44867277
'2707N: Failed States Index Total - Fund for Peace','0033: Imports of goods and services  (BoP; current US$) - WDI',0.3136,0.17293826,0.030449986,0.31108,6.169925,-0.375049
'2707N: Failed States Index Total - Fund for Peace','2729: Merchandise trade-Imports-Manufactures (US dollar at current prices) - WTO',0.31357,0.19107777,0.03321001,0.31116,6.169925,-0.34998888
'2707N: Failed States Index Total - Fund for Peace','0654: Armed forces personnel; total - WDI',0.31346,0.30502412,0.10260999,0.30778,6.2094536,0.091846965
'2707N: Failed States Index Total - Fund for Peace','0594: Scientific and technical journal articles - WDI',0.3134,0.25184903,0.05584,0.3134,6.2479277,-0.24809468
'2707N: Failed States Index Total - Fund for Peace','2791: Balance of Payments-Exports-Insurance and pension services (US dollar at current prices) - WTO',0.31305,0.18878798,0.03519,0.31305,6.044394,-0.3525082
'2707N: Failed States Index Total - Fund for Peace','0010: Permanent cropland  (% of land area) - WDI',0.31296,0.29326212,0.08248,0.31296,6.2479277,0.1403491
'2707N: Failed States Index Total - Fund for Peace','0927: Primary education; teachers - WDI',0.31265,0.31170732,0.08693999,0.31265,5.9541965,0.030702883
'2707N: Failed States Index Total - Fund for Peace','0760: Adjusted savings: education expenditure  (current US$) - WDI',0.31251,0.23063406,0.045130014,0.31251,6.2094536,-0.28613973
'2707N: Failed States Index Total - Fund for Peace','1361: Merchandise imports  (current US$) - WDI',0.31175,0.18285678,0.024309993,0.31175,6.2479277,-0.359017
'2707N: Failed States Index Total - Fund for Peace','2781: Merchandise trade-Imports-Total merchandise (US dollar at current prices) - WTO',0.31175,0.18280593,0.02381,0.31175,6.2479277,-0.35908782
'2707N: Failed States Index Total - Fund for Peace','1398: Merchandise exports by the reporting economy  (current US$) - WDI',0.31158,0.18347497,0.046110004,0.31158,6.2094536,-0.35791764
'2707N: Failed States Index Total - Fund for Peace','0707: Gross fixed capital formation  (constant 2005 US$) - WDI',0.31104,0.25469676,0.03706999,0.31104,6.0,-0.23736735
'2707N: Failed States Index Total - Fund for Peace','2735: Merchandise trade-Imports-Telecommunications equipment (US dollar at current prices) - WTO',0.31055,0.22217926,0.053519994,0.31055,6.129283,-0.29727218
'2707N: Failed States Index Total - Fund for Peace','0660: General government final consumption expenditure  (current US$) - WDI',0.31047,0.22136755,0.053500026,0.30776,6.169925,-0.29850036
'2707N: Failed States Index Total - Fund for Peace','0689: Final consumption expenditure  (constant 2005 US$) - WDI',0.309,0.24181804,0.051090002,0.309,6.0,-0.25919482
'2707N: Failed States Index Total - Fund for Peace','2805: Balance of Payments-Imports-Services (US dollar at current prices) - WTO',0.30888,0.11369805,0.04245001,0.30888,6.2094536,-0.441794
'2707N: Failed States Index Total - Fund for Peace','0035: Goods imports  (BoP; current US$) - WDI',0.30887,0.18520512,0.025250003,0.30633,6.169925,-0.35166016
'2707N: Failed States Index Total - Fund for Peace','0732: Agriculture; value added  (current LCU) - WDI',0.30871,0.3041928,0.0353,0.30871,6.169925,0.06721001
'2707N: Failed States Index Total - Fund for Peace','1232: Labor force; total - WDI',0.30861,0.30770147,0.10137999,0.3051,6.2479277,0.030141788
'2707N: Failed States Index Total - Fund for Peace','0674: Household final consumption expenditure  (constant 2005 US$) - WDI',0.30852,0.24723825,0.05058001,0.30388,6.044394,-0.24755149
'2707N: Failed States Index Total - Fund for Peace','0683: Final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.30799,0.23868951,0.05104001,0.30799,5.9068904,-0.26324987
'2707N: Failed States Index Total - Fund for Peace','2720: Merchandise trade-Exports-Agricultural products (US dollar at current prices) - WTO',0.30797,0.15050682,0.041909993,0.30587,6.169925,-0.39681628
'2707N: Failed States Index Total - Fund for Peace','0055: Net secondary income  (BoP; current US$) - WDI',0.30756,0.18165573,0.03335002,0.3049,6.169925,0.3548299
'2707N: Failed States Index Total - Fund for Peace','0671: Household final consumption expenditure; etc.  (% of GDP) - WDI',0.30738,0.15507095,0.052,0.30506,6.169925,0.3902679
'2707N: Failed States Index Total - Fund for Peace','2737: Merchandise trade-Imports-Automotive products (US dollar at current prices) - WTO',0.3073,0.1890308,0.03654,0.3073,6.129283,-0.3439029
'2707N: Failed States Index Total - Fund for Peace','0778: Adjusted net national income  (current US$) - WDI',0.30695,0.23659354,0.055409998,0.30695,6.169925,-0.2652479
'2707N: Failed States Index Total - Fund for Peace','0837: Gross savings  (current US$) - WDI',0.30693,0.26822022,0.076299995,0.30409,6.087463,-0.19674802
'2707N: Failed States Index Total - Fund for Peace','0039: Transport services  (% of service imports; BoP) - WDI',0.30664,0.105072126,0.063710004,0.30664,6.129283,0.4489631
'2707N: Failed States Index Total - Fund for Peace','2724: Merchandise trade-Exports-Textiles (US dollar at current prices) - WTO',0.30604,0.3004869,0.051199988,0.30368,6.129283,-0.07451905
'2707N: Failed States Index Total - Fund for Peace','0791: GDP deflator  (base year varies by country) - WDI',0.30555,0.28219554,0.05253002,0.30342,6.2479277,0.15282172
'2707N: Failed States Index Total - Fund for Peace','0817: Gross domestic savings  (current US$) - WDI',0.30494,0.2600264,0.054840013,0.30494,6.169925,-0.21192828
'2707N: Failed States Index Total - Fund for Peace','2800: Balance of Payments-Imports-Commercial services (US dollar at current prices) - WTO',0.30385,0.10462904,0.04764001,0.30385,6.2094536,-0.44634175
'2707N: Failed States Index Total - Fund for Peace','0797: Gross value added at factor cost  (constant LCU) - WDI',0.30339,0.3027639,0.08922,0.29923,6.087463,0.025021782
'2707N: Failed States Index Total - Fund for Peace','2721: Merchandise trade-Exports-Food (US dollar at current prices) - WTO',0.303,0.14804919,0.04620999,0.30094,6.169925,-0.39363793
'2707N: Failed States Index Total - Fund for Peace','0904: Gross intake ratio in first grade of primary education; total  (% of relevant age group) - WDI',0.30269,0.25691205,0.11115,0.30269,6.0,0.2139578
'2707N: Failed States Index Total - Fund for Peace','0714: Gross capital formation  (current US$) - WDI',0.30257,0.25972074,0.06750998,0.30257,6.169925,-0.20700061
'2707N: Failed States Index Total - Fund for Peace','2736: Merchandise trade-Imports-Transport equipment (US dollar at current prices) - WTO',0.30133,0.16903256,0.04867001,0.30133,6.129283,-0.36372715
'2707N: Failed States Index Total - Fund for Peace','2727: Merchandise trade-Imports-Fuels and mining products (US dollar at current prices) - WTO',0.30126,0.21240848,0.04367,0.29866,6.169925,-0.2980797
'2707N: Failed States Index Total - Fund for Peace','0880: School enrollment; primary and secondary (gross); gender parity index  (GPI) - WDI',0.30098,0.11309886,0.03347999,0.30098,5.9541965,-0.43345258
'2707N: Failed States Index Total - Fund for Peace','2732: Merchandise trade-Imports-Pharmaceuticals (US dollar at current prices) - WTO',0.30097,0.12684692,0.03660001,0.30097,6.129283,-0.41728055
'2707N: Failed States Index Total - Fund for Peace','1388: Merchandise exports  (current US$) - WDI',0.30093,0.16868068,0.029919982,0.30093,6.2479277,-0.363661
'2707N: Failed States Index Total - Fund for Peace','2780: Merchandise trade-Exports-Total merchandise (US dollar at current prices) - WTO',0.30093,0.1686693,0.030250013,0.30093,6.2479277,-0.36367664
'2707N: Failed States Index Total - Fund for Peace','0802: GDP  (constant 2005 US$) - WDI',0.30041,0.2268737,0.053420007,0.30041,6.129283,-0.27117577
'2707N: Failed States Index Total - Fund for Peace','0881: School enrollment; secondary (gross); gender parity index  (GPI) - WDI',0.30036,0.14578065,0.050119996,0.30036,5.9541965,-0.3931658
'2707N: Failed States Index Total - Fund for Peace','0371: Energy imports; net  (% of energy use) - WDI',0.29981,0.27922332,0.03848,0.29645,6.044394,-0.14348055
'2707N: Failed States Index Total - Fund for Peace','0687: Final consumption expenditure  (current US$) - WDI',0.29925,0.2314696,0.07248001,0.29672,6.169925,-0.26034668
'2707N: Failed States Index Total - Fund for Peace','2731: Merchandise trade-Imports-Chemicals (US dollar at current prices) - WTO',0.29916,0.1584516,0.019010007,0.29916,6.129283,-0.3751112
'2707N: Failed States Index Total - Fund for Peace','0569: Cost to import  (US$ per container) - WDI',0.29912,0.115869015,0.044500023,0.29912,6.2094536,0.42807826
'2707N: Failed States Index Total - Fund for Peace','0705: Gross fixed capital formation  (current US$) - WDI',0.29894,0.25441194,0.05528,0.29608,6.169925,-0.21101671
'2707N: Failed States Index Total - Fund for Peace','1217: Labor force participation rate; total (% of total population ages 15+)  (modeled ILO estimate) - WDI',0.29842,0.27727303,0.09571999,0.29634,6.2479277,0.14542004
'2707N: Failed States Index Total - Fund for Peace','1371: Merchandise imports by the reporting economy  (current US$) - WDI',0.29822,0.17171928,0.022689998,0.29822,6.2094536,-0.3556694
'2707N: Failed States Index Total - Fund for Peace','2806: Balance of Payments-Imports-Other services (US dollar at current prices) - WTO',0.29813,0.111240536,0.035329998,0.29597,6.169925,-0.43230715
'2707N: Failed States Index Total - Fund for Peace','0696: Gross national expenditure  (% of GDP) - WDI',0.29743,0.19330254,0.08578001,0.29743,6.169925,0.3226879
'2707N: Failed States Index Total - Fund for Peace','1150: Employment to population ratio; 15+; female (%)  (modeled ILO estimate) - WDI',0.29712,0.29648978,0.089359984,0.29712,6.2094536,0.025104648
'2707N: Failed States Index Total - Fund for Peace','2725: Merchandise trade-Imports-Agricultural products (US dollar at current prices) - WTO',0.29703,0.16870804,0.057290018,0.29446,6.169925,-0.35822055
'2707N: Failed States Index Total - Fund for Peace','0587: Total tax rate  (% of commercial profits) - WDI',0.29696,0.25442535,0.16162999,0.29696,6.169925,0.20623933
'2707N: Failed States Index Total - Fund for Peace','0729: External balance on goods and services  (% of GDP) - WDI',0.29552,0.19344896,0.08743,0.29333,6.2094536,-0.3194856
'2707N: Failed States Index Total - Fund for Peace','1040: Immunization; DPT  (% of children ages 12-23 months) - WDI',0.29551,0.05711533,0.09645,0.29551,6.2479277,-0.48825675
'2707N: Failed States Index Total - Fund for Peace','0694: Gross national expenditure  (constant 2005 US$) - WDI',0.29547,0.22747992,0.056250006,0.29547,6.044394,-0.26074907
'2707N: Failed States Index Total - Fund for Peace','0829: GNI; PPP  (constant 2011 international $) - WDI',0.29534,0.2628784,0.05478999,0.29216,6.087463,-0.18017104
'2707N: Failed States Index Total - Fund for Peace','0627: Air transport; registered carrier departures worldwide - WDI',0.29489,0.2453968,0.05922,0.29207,6.087463,-0.22247067
'2707N: Failed States Index Total - Fund for Peace','0551: Cost to export  (US$ per container) - WDI',0.29455,0.13644038,0.089420006,0.29455,6.2094536,0.39763
'2707N: Failed States Index Total - Fund for Peace','0745: Industry; value added  (constant 2005 US$) - WDI',0.29431,0.23501807,0.056789994,0.29431,6.129283,-0.24349932
'2707N: Failed States Index Total - Fund for Peace','1396: Merchandise exports to low- and middle-income economies in Sub-Saharan Africa  (% of total merchandise exports) - WDI',0.29376,0.2034187,0.12353,0.29064,6.129283,0.3005683
'2707N: Failed States Index Total - Fund for Peace','0822: GNI; Atlas method  (current US$) - WDI',0.29354,0.22402191,0.052770004,0.29354,6.2094536,-0.26366284
'2707N: Failed States Index Total - Fund for Peace','0320: Net ODA received  (% of GNI) - WDI',0.2934,0.21668908,0.032539994,0.2934,5.9541965,0.27696735
'2707N: Failed States Index Total - Fund for Peace','0668: Household final consumption expenditure; etc.  (constant 2005 US$) - WDI',0.29269,0.23058422,0.04643999,0.29269,5.807355,-0.24921034
'2707N: Failed States Index Total - Fund for Peace','2728: Merchandise trade-Imports-Fuels (US dollar at current prices) - WTO',0.2924,0.19281465,0.04074,0.28972,6.169925,-0.31557146
'2707N: Failed States Index Total - Fund for Peace','2726: Merchandise trade-Imports-Food (US dollar at current prices) - WTO',0.29238,0.14268963,0.05893001,0.28999,6.169925,-0.3868984
'2707N: Failed States Index Total - Fund for Peace','1897: Fixed-telephone subscriptions - ITU',0.29222,0.27962193,0.028640002,0.28863,6.2479277,-0.11224109
'2707N: Failed States Index Total - Fund for Peace','0765: Adjusted savings: net forest depletion  (% of GNI) - WDI',0.28882,0.16770294,0.043640018,0.28882,6.169925,0.34801877
'2707N: Failed States Index Total - Fund for Peace','0008: Arable land  (% of land area) - WDI',0.28846,0.28477702,0.09504999,0.28846,6.2479277,-0.060687397
'2707N: Failed States Index Total - Fund for Peace','0899: School enrollment; primary  (% gross) - WDI',0.28679,0.28462088,0.09889001,0.28679,6.087463,-0.046573978
'2707N: Failed States Index Total - Fund for Peace','0692: Gross national expenditure  (current US$) - WDI',0.28661,0.2213332,0.04874,0.28417,6.2094536,-0.25549325
'2707N: Failed States Index Total - Fund for Peace','1354: Food imports  (% of merchandise imports) - WDI',0.28655,0.123356074,0.065129995,0.28416,6.087463,0.40397266
'2707N: Failed States Index Total - Fund for Peace','0900: School enrollment; primary; female  (% gross) - WDI',0.28647,0.26790312,0.08062999,0.28647,6.087463,-0.13626032
'2707N: Failed States Index Total - Fund for Peace','0057: Grants; excluding technical cooperation  (BoP; current US$) - WDI',0.28598,0.14281708,0.024660006,0.28352,6.0,0.37836874
'2707N: Failed States Index Total - Fund for Peace','0821: Gross domestic income  (constant LCU) - WDI',0.28531,0.28300008,0.078490004,0.28095,6.129283,0.048061583
'2707N: Failed States Index Total - Fund for Peace','0681: Final consumption expenditure; etc.  (current US$) - WDI',0.28496,0.21732676,0.061350003,0.28496,6.169925,-0.26006392
'2707N: Failed States Index Total - Fund for Peace','0747: Industry; value added  (constant LCU) - WDI',0.28442,0.28228024,0.08459002,0.28135,6.169925,0.04625773
'2707N: Failed States Index Total - Fund for Peace','0823: GNI  (current US$) - WDI',0.28422,0.21568072,0.04640001,0.28193,6.2479277,-0.2618001
'2707N: Failed States Index Total - Fund for Peace','0816: Total natural resources rents  (% of GDP) - WDI',0.28405,0.18954301,0.032519996,0.28405,6.2094536,0.30741987
'2707N: Failed States Index Total - Fund for Peace','2809: Balance of Payments-Exports-Telecommunications services (US dollar at current prices) - WTO',0.28347,0.12948862,0.042209998,0.28347,5.9541965,-0.39240462
'2707N: Failed States Index Total - Fund for Peace','0637: Fixed telephone subscriptions - WDI',0.28295,0.2700034,0.026879996,0.28295,6.2479277,-0.11378313
'2707N: Failed States Index Total - Fund for Peace','0800: GDP  (current US$) - WDI',0.28255,0.21355617,0.042020008,0.28031,6.2479277,-0.2626668
'2707N: Failed States Index Total - Fund for Peace','2730: Merchandise trade-Imports-Iron and steel (US dollar at current prices) - WTO',0.28124,0.15961808,0.07466999,0.28124,6.129283,-0.34874332
'2707N: Failed States Index Total - Fund for Peace','0743: Industry; value added  (current US$) - WDI',0.28028,0.2321318,0.055159986,0.28028,6.169925,-0.21942699
'2707N: Failed States Index Total - Fund for Peace','0672: Household final consumption expenditure  (current US$) - WDI',0.28013,0.21801487,0.056559995,0.27759,6.169925,-0.24922909
'2707N: Failed States Index Total - Fund for Peace','0763: Adjusted savings: carbon dioxide damage  (% of GNI) - WDI',0.27954,0.25118,0.107669994,0.27723,6.2479277,0.16840427
'2707N: Failed States Index Total - Fund for Peace','0727: External balance on goods and services  (current LCU) - WDI',0.27777,0.27647966,0.06638001,0.27484,6.2094536,0.03592141
'2707N: Failed States Index Total - Fund for Peace','0827: GNI  (constant LCU) - WDI',0.27776,0.27585635,0.06556,0.2737,6.087463,0.043630864
'2707N: Failed States Index Total - Fund for Peace','0818: Gross domestic savings  (current LCU) - WDI',0.27728,0.27390027,0.085920006,0.27728,6.169925,0.05813537
'2707N: Failed States Index Total - Fund for Peace','0741: Manufacturing; value added  (constant LCU) - WDI',0.27722,0.27626202,0.060680017,0.27722,6.129283,0.030951526
'2707N: Failed States Index Total - Fund for Peace','0804: GDP  (constant LCU) - WDI',0.27705,0.2758347,0.07436,0.27423,6.2479277,0.034860812
'2707N: Failed States Index Total - Fund for Peace','0774: Adjusted savings: natural resources depletion  (% of GNI) - WDI',0.27687,0.18775648,0.025749996,0.27687,6.169925,0.2985189
